#Task Selector: 5
#PID Parameters: kp: 0.15, kd: 0.05, ki: 0.06
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
0 0.00 0.00 0.00 0.00 -1.31 -9.65 -0.26 -1.93 0.00 0.00 0.00 0.00
0 0.00 0.00 0.00 0.00 -0.16 -9.65 -0.30 -3.86 -1.74 -102.87 -0.17 -10.29
18755 0.00 0.00 0.00 0.00 -4.77 -7.34 -1.25 -5.33 -58.04 -89.39 -5.98 -19.23
35185 0.00 0.00 0.00 0.00 -2.46 -7.34 -1.74 -6.80 -31.82 -94.79 -9.16 -28.71
50673 0.00 0.00 0.00 0.00 -2.47 -9.65 -2.23 -8.73 -32.42 -126.84 -12.40 -41.39
65888 0.00 0.00 0.00 0.00 -3.62 -7.34 -2.70 -8.26 -28.92 28.98 -15.29 -38.49
81800 0.00 0.00 0.00 0.00 -3.62 -7.34 -3.39 -7.80 -43.07 28.75 -19.60 -35.62
97833 0.00 0.00 0.00 0.00 -3.62 -8.50 -3.16 -8.03 13.41 -13.43 -18.26 -36.96
114995 0.00 0.00 0.00 0.00 -4.77 -8.50 -3.62 -8.27 -27.66 -13.88 -21.02 -38.35
131666 0.00 0.00 0.00 0.00 -5.92 -7.35 -4.31 -7.80 -43.45 28.98 -25.37 -35.45
147567 0.00 0.00 0.00 0.00 -5.92 -7.35 -4.77 -7.81 -28.58 -0.04 -28.23 -35.45
163697 0.00 0.00 0.00 0.00 -5.92 -8.50 -5.23 -8.04 -28.38 -14.24 -30.89 -26.59
179953 0.00 0.00 0.00 0.00 -5.92 -9.65 -5.69 -8.27 -27.94 -14.03 -27.88 -19.05
196475 0.00 0.00 0.00 0.00 -4.77 -8.50 -5.69 -8.27 0.00 0.00 -24.70 -9.57
212885 0.00 0.00 0.00 0.00 -4.77 -8.50 -5.46 -8.50 14.47 -14.49 -20.01 1.66
228792 0.00 0.00 0.00 0.00 -4.77 -8.50 -5.23 -8.73 12.76 -12.77 -15.84 -2.51
246835 0.00 0.00 0.00 0.00 -2.46 -8.49 -4.54 -8.73 46.43 0.07 -6.89 -5.38
261728 0.00 0.00 0.00 0.00 -5.92 -8.50 -4.54 -8.50 0.03 15.24 -8.23 -2.52
276893 0.00 0.00 0.00 0.00 -1.31 -7.34 -3.85 -8.27 43.72 14.64 -1.09 0.34
292707 0.00 0.00 0.00 0.00 -3.62 -7.34 -3.62 -8.03 13.76 13.78 4.63 -1.18
309481 0.00 0.00 0.00 0.00 -0.16 -7.34 -2.70 -7.80 56.10 14.11 13.10 0.23
325907 0.00 0.00 0.00 0.00 -1.31 -8.49 -2.47 -7.80 11.54 0.01 17.09 1.66
345863 0.00 0.00 0.00 0.00 -2.46 -7.34 -1.77 -7.57 44.14 14.79 24.30 4.54
361534 0.00 0.00 0.00 0.00 0.99 -6.19 -1.31 -7.34 29.34 14.70 27.23 6.01
377226 0.00 0.00 0.00 0.00 2.14 -6.19 -0.16 -7.11 76.32 15.33 33.41 8.99
392308 0.00 0.00 0.00 0.00 0.99 -5.03 0.07 -6.65 14.77 29.57 33.62 13.22
407899 0.00 0.00 0.00 0.00 0.99 -5.03 0.53 -5.96 28.37 42.60 31.81 17.48
424137 0.00 0.00 0.00 0.00 2.14 -5.03 1.45 -5.50 60.82 30.47 37.89 19.00
439275 0.00 0.00 0.00 0.00 2.14 -5.03 1.68 -5.26 13.85 13.87 34.90 18.92
455886 0.00 0.00 0.00 0.00 2.14 -3.88 1.68 -4.80 -0.00 28.78 33.52 20.42
471891 0.00 0.00 0.00 0.00 4.44 -2.73 2.37 -4.34 40.07 26.74 31.92 21.69
489108 0.00 0.00 0.00 0.00 2.14 -1.58 2.60 -3.65 13.96 41.91 32.16 25.88
505583 0.00 0.00 0.00 0.00 4.44 -1.58 3.06 -2.96 30.02 45.07 30.75 28.90
520901 0.00 0.00 0.00 0.00 4.44 -2.73 3.52 -2.50 29.18 29.20 30.74 30.35
536664 0.00 0.00 0.00 0.00 4.44 -1.58 3.98 -2.04 26.32 26.34 25.74 31.45
554134 0.00 0.00 0.00 0.00 4.44 -1.58 3.98 -1.81 -0.00 12.95 24.26 29.79
571905 0.00 0.00 0.00 0.00 2.14 -0.43 3.98 -1.58 -0.00 16.26 21.42 27.16
586050 0.00 0.00 0.00 0.00 5.59 -1.58 4.21 -1.58 14.43 -0.00 16.78 24.11
601987 0.00 0.00 0.00 0.00 4.44 -1.58 4.21 -1.35 -0.00 14.93 15.40 24.22
617394 0.00 0.00 0.00 0.00 3.29 -0.43 3.98 -1.12 -13.90 13.90 14.01 22.73
633940 0.00 0.00 0.00 0.00 4.44 -0.43 3.98 -0.89 -0.00 14.27 10.00 21.48
650052 0.00 0.00 0.00 0.00 5.59 -1.58 4.67 -1.12 40.14 -13.39 12.62 15.95
667238 0.00 0.00 0.00 0.00 5.59 -0.43 4.67 -0.89 -0.00 13.89 9.62 12.83
683797 0.00 0.00 0.00 0.00 4.44 -0.43 4.67 -0.66 -0.00 15.10 6.70 11.42
699032 0.00 0.00 0.00 0.00 4.44 -1.58 4.90 -0.89 14.19 -14.20 5.49 7.37
715234 0.00 0.00 0.00 0.00 4.44 -1.58 4.90 -1.12 0.00 -13.54 5.49 4.72
732224 0.00 0.00 0.00 0.00 4.44 -0.43 4.67 -0.89 -14.43 14.43 4.04 4.54
748170 0.00 0.00 0.00 0.00 3.29 -0.43 4.21 -0.89 -24.68 0.00 0.13 4.54
766808 0.00 0.00 0.00 0.00 4.44 -1.58 4.21 -1.12 0.00 -14.90 0.13 1.56
782246 0.00 0.00 0.00 0.00 3.29 -0.43 3.98 -0.89 -13.95 13.96 0.13 1.56
798728 0.00 0.00 0.00 0.00 2.14 -1.58 3.52 -0.89 -32.69 0.00 -3.14 0.14
812797 0.00 0.00 0.00 0.00 2.14 -2.73 3.06 -1.35 -28.86 -28.87 -10.04 -1.41
828729 0.00 0.00 0.00 0.00 2.14 -1.58 2.83 -1.58 -13.56 -13.56 -11.40 -4.16
845690 0.00 0.00 0.00 0.00 0.99 -2.73 2.14 -1.81 -41.77 -13.93 -15.57 -7.06
862204 0.00 0.00 0.00 0.00 0.99 -3.88 1.68 -2.50 -25.65 -38.49 -19.56 -9.49
880132 0.00 0.00 0.00 0.00 -0.16 -2.73 1.22 -2.73 -29.77 -14.89 -22.54 -9.63
895581 0.00 0.00 0.00 0.00 0.99 -5.03 0.99 -3.19 -15.23 -30.47 -22.62 -14.12
910688 0.00 0.00 0.00 0.00 0.99 -3.88 0.76 -3.65 -14.67 -29.35 -21.61 -17.05
926369 0.00 0.00 0.00 0.00 0.99 -5.03 0.76 -4.11 -0.00 -27.66 -21.62 -18.33
943010 0.00 0.00 0.00 0.00 -0.16 -5.03 0.53 -4.34 -13.62 -13.63 -21.58 -21.09
959902 0.00 0.00 0.00 0.00 -1.31 -5.04 0.30 -4.80 -12.70 -25.41 -19.58 -23.63
978027 0.00 0.00 0.00 0.00 -0.16 -6.19 0.07 -5.03 -13.03 -13.05 -18.00 -22.04
995688 0.00 0.00 0.00 0.00 -2.46 -6.19 -0.62 -5.50 -39.71 -26.51 -20.62 -23.34
1013076 0.00 0.00 0.00 0.00 -1.31 -6.19 -1.08 -5.73 -32.20 -16.13 -19.66 -23.56
1027369 0.00 0.00 0.00 0.00 -1.31 -8.49 -1.31 -6.42 -14.91 -44.75 -18.58 -24.19
1042828 0.00 0.00 0.00 0.00 -1.31 -6.19 -1.31 -6.65 -0.01 -14.09 -15.61 -24.11
1059176 0.00 0.00 0.00 0.00 -1.31 -6.19 -1.54 -6.65 -13.58 -0.01 -15.44 -21.06
1076118 0.00 0.00 0.00 0.00 -1.31 -7.34 -1.31 -6.88 12.92 -12.94 -12.69 -19.42
1093924 0.00 0.00 0.00 0.00 -1.31 -6.19 -1.31 -6.88 0.00 0.00 -12.69 -16.65
1111344 0.00 0.00 0.00 0.00 -1.31 -6.19 -1.31 -6.42 0.02 27.68 -11.32 -12.52
1128005 0.00 0.00 0.00 0.00 -0.16 -5.03 -1.08 -6.19 15.47 15.49 -8.50 -8.43
1142887 0.00 0.00 0.00 0.00 -0.16 -6.19 -0.85 -6.19 14.45 0.01 -5.76 -7.12
1158809 0.00 0.00 0.00 0.00 0.99 -7.34 -0.39 -6.19 33.99 0.02 1.61 -4.47
1172354 0.00 0.00 0.00 0.00 -0.16 -5.03 -0.16 -5.96 14.77 14.78 6.31 -1.38
1187946 0.00 0.00 0.00 0.00 -0.16 -7.34 0.07 -6.19 13.94 -13.96 9.20 1.70
1204452 0.00 0.00 0.00 0.00 -0.16 -6.19 0.07 -6.42 -0.01 -14.60 9.20 1.65
