#Task Selector: 5
#PID Parameters: kp: 0.15, kd: 0.05, ki: 0.05
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
0 0.00 0.00 0.00 0.00 3.29 -6.19 0.66 -1.24 0.00 0.00 0.00 0.00
0 0.00 0.00 0.00 0.00 2.14 -6.19 1.09 -2.47 22.65 -65.47 2.26 -6.55
18898 0.00 0.00 0.00 0.00 0.99 -7.34 1.28 -3.94 12.70 -94.20 3.53 -15.97
34480 0.00 0.00 0.00 0.00 -0.16 -7.34 1.25 -5.41 -2.00 -90.70 3.33 -25.04
50663 0.00 0.00 0.00 0.00 -2.46 -7.34 0.76 -6.88 -31.10 -92.68 0.22 -34.30
66505 0.00 0.00 0.00 0.00 -1.31 -7.34 -0.16 -7.11 -55.29 -13.86 -5.31 -35.69
83153 0.00 0.00 0.00 0.00 -2.46 -6.19 -1.08 -7.11 -56.13 -0.02 -10.92 -35.69
99553 0.00 0.00 0.00 0.00 -2.46 -6.19 -1.77 -6.88 -43.44 14.48 -15.26 -34.24
115446 0.00 0.00 0.00 0.00 -3.61 -6.19 -2.46 -6.65 -43.34 14.44 -19.60 -32.80
131380 0.00 0.00 0.00 0.00 -0.16 -5.03 -2.00 -6.19 27.99 28.02 -16.80 -30.00
147839 0.00 0.00 0.00 0.00 -3.61 -6.19 -2.46 -5.96 -28.20 14.10 -19.62 -28.59
164161 0.00 0.00 0.00 0.00 -3.61 -5.04 -2.69 -5.73 -14.46 14.47 -23.33 -20.59
180075 0.00 0.00 0.00 0.00 -4.76 -5.04 -3.15 -5.50 -28.33 14.15 -27.43 -9.76
196326 0.00 0.00 0.00 0.00 -4.76 -5.04 -3.38 -5.27 -14.26 14.26 -28.66 0.74
212468 0.00 0.00 0.00 0.00 -4.76 -3.89 -4.30 -5.04 -55.16 13.76 -31.06 11.38
229157 0.00 0.00 0.00 0.00 -4.76 -5.04 -4.53 -4.81 -14.45 14.45 -26.98 14.21
245085 0.00 0.00 0.00 0.00 -4.76 -5.04 -4.76 -4.81 -14.03 -0.01 -22.77 14.21
261508 0.00 0.00 0.00 0.00 -3.61 -3.89 -4.53 -4.58 11.94 11.94 -17.23 13.96
280821 0.00 0.00 0.00 0.00 -4.76 -3.89 -4.53 -4.35 0.02 15.97 -12.89 14.11
295249 0.00 0.00 0.00 0.00 -4.76 -5.04 -4.53 -4.58 -0.02 -15.24 -15.69 9.78
310363 0.00 0.00 0.00 0.00 -4.76 -5.04 -4.53 -4.58 0.00 0.00 -12.87 8.37
328029 0.00 0.00 0.00 0.00 -5.92 -3.89 -4.76 -4.35 -14.25 14.25 -12.85 8.35
344183 0.00 0.00 0.00 0.00 -5.92 -5.04 -5.23 -4.58 -30.02 -15.03 -13.02 5.43
