#Task Selector: 5
#PID Parameters: kp: 0.15, kd: 0.05, ki: 0.07
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1428593 0.00 0.00 0.00 0.00 -8.22 7.62 -1.64 1.52 -100.89 93.54 -10.09 9.35
1444892 0.00 0.00 0.00 0.00 -9.37 3.02 -3.52 2.13 -88.05 28.35 -18.89 12.19
1466180 0.00 0.00 0.00 0.00 -8.22 3.02 -5.16 2.73 -106.99 39.28 -29.59 16.12
1481543 0.00 0.00 0.00 0.00 -8.22 4.17 -6.81 3.57 -88.09 44.68 -38.40 20.58
1500203 0.00 0.00 0.00 0.00 -5.91 4.17 -7.99 4.40 -74.54 52.54 -45.86 25.84
1516067 0.00 0.00 0.00 0.00 -4.76 3.02 -7.30 3.48 40.54 -53.96 -41.80 20.44
1533139 0.00 0.00 0.00 0.00 -3.61 5.32 -6.14 3.94 85.47 34.10 -33.25 23.85
1546622 0.00 0.00 0.00 0.00 -3.61 3.02 -5.22 3.94 57.60 -0.01 -27.49 23.85
1562623 0.00 0.00 0.00 0.00 -2.46 1.87 -4.07 3.48 64.48 -25.77 -21.05 21.27
1580488 0.00 0.00 0.00 0.00 -2.46 3.02 -3.38 3.25 34.56 -11.52 -17.59 20.12
1600472 0.00 0.00 0.00 0.00 -2.46 1.87 -2.92 3.02 26.61 -13.30 -4.84 9.44
1617770 0.00 0.00 0.00 0.00 -0.16 3.02 -2.23 2.56 41.21 -27.47 8.09 3.86
1634517 0.00 0.00 0.00 0.00 -0.16 3.02 -1.54 2.56 47.69 -0.00 23.55 -0.07
1648988 0.00 0.00 0.00 0.00 -0.16 1.87 -1.08 2.56 27.69 0.00 35.13 -4.54
1665597 0.00 0.00 0.00 0.00 0.99 3.02 -0.39 2.56 42.36 -0.00 46.82 -9.79
1681884 0.00 0.00 0.00 0.00 2.14 1.87 0.53 2.56 57.12 0.00 48.48 -4.40
1697987 0.00 0.00 0.00 0.00 -0.16 0.72 0.53 2.10 -0.00 -28.20 39.93 -10.63
1714295 0.00 0.00 0.00 0.00 -0.16 0.72 0.53 1.64 -0.00 -26.09 34.17 -13.23
1731923 0.00 0.00 0.00 0.00 -1.31 -0.43 0.30 1.18 -15.23 -30.45 26.20 -13.70
1747025 0.00 0.00 0.00 0.00 0.99 0.72 0.30 0.72 -0.00 -27.72 22.75 -15.32
1763611 0.00 0.00 0.00 0.00 -1.31 -0.43 -0.39 0.26 -37.59 -25.06 16.33 -16.50
1781962 0.00 0.00 0.00 0.00 -0.16 -0.43 -0.39 0.03 -0.00 -13.08 12.20 -15.06
1799536 0.00 0.00 0.00 0.00 -0.16 0.72 -0.39 0.03 0.00 0.00 7.44 -15.06
1812868 0.00 0.00 0.00 0.00 -1.31 0.72 -0.39 0.26 0.00 17.50 4.67 -13.31
1826011 0.00 0.00 0.00 0.00 0.99 0.72 -0.39 0.26 0.00 0.00 0.43 -13.31
1840889 0.00 0.00 0.00 0.00 -2.46 1.87 -0.62 0.72 -14.98 29.95 -6.78 -10.32
1856245 0.00 0.00 0.00 0.00 -2.46 0.72 -1.08 0.95 -23.59 11.79 -9.14 -6.32
1875740 0.00 0.00 0.00 0.00 -2.46 1.87 -1.54 1.18 -27.14 13.56 -11.85 -2.35
1892689 0.00 0.00 0.00 0.00 -1.31 1.87 -1.54 1.41 0.00 12.95 -10.33 1.99
1910450 0.00 0.00 0.00 0.00 -1.31 -0.43 -2.00 1.18 -21.90 -10.95 -12.52 3.67
1931455 0.00 0.00 0.00 0.00 -3.61 1.87 -2.23 1.18 -13.95 -0.00 -10.16 6.17
1947944 0.00 0.00 0.00 0.00 -2.46 0.72 -2.23 1.18 0.00 -0.00 -10.16 7.48
1962927 0.00 0.00 0.00 0.00 -3.61 1.87 -2.46 1.18 -14.35 -0.00 -11.59 7.48
1978962 0.00 0.00 0.00 0.00 -4.76 1.87 -3.15 1.18 -43.07 -0.00 -15.90 5.73
1994990 0.00 0.00 0.00 0.00 -2.46 0.72 -3.38 1.41 -15.27 15.27 -17.43 7.26
2010047 0.00 0.00 0.00 0.00 -2.46 3.02 -3.15 1.64 13.40 13.40 -14.59 5.60
2027213 0.00 0.00 0.00 0.00 -2.46 1.87 -3.15 1.87 0.00 13.60 -12.23 5.78
2044118 0.00 0.00 0.00 0.00 -1.31 1.87 -2.69 1.87 27.57 0.00 -6.76 4.43
2060807 0.00 0.00 0.00 0.00 -1.31 0.72 -2.00 1.64 41.71 -13.89 -2.59 1.74
2077358 0.00 0.00 0.00 0.00 -0.16 1.87 -1.54 1.87 28.34 14.17 2.44 4.25
2093592 0.00 0.00 0.00 0.00 2.14 1.87 -0.62 1.64 61.75 -15.44 10.01 2.71
2108488 0.00 0.00 0.00 0.00 0.99 0.72 0.07 1.41 47.36 -15.78 14.74 1.13
2123054 0.00 0.00 0.00 0.00 2.14 1.87 0.76 1.41 40.81 0.00 20.26 1.13
2139955 0.00 0.00 0.00 0.00 3.29 3.02 1.68 1.87 47.12 23.56 29.28 3.49
2159473 0.00 0.00 0.00 0.00 3.29 1.87 2.37 1.87 45.21 0.00 35.33 1.96
2174729 0.00 0.00 0.00 0.00 4.44 0.72 2.83 1.64 26.58 -13.29 36.64 -0.71
2192029 0.00 0.00 0.00 0.00 4.44 -0.43 3.52 1.41 47.73 -15.91 41.42 -3.66
2206479 0.00 0.00 0.00 0.00 4.44 1.87 3.98 1.41 29.11 -0.00 41.57 -3.66
2222274 0.00 0.00 0.00 0.00 5.59 -0.43 4.44 0.72 33.86 -50.78 40.79 -7.35
2235859 0.00 0.00 0.00 0.00 5.59 1.87 4.90 0.72 32.42 -0.00 41.20 -8.76
2250045 0.00 0.00 0.00 0.00 5.59 0.72 5.13 0.72 14.21 -0.00 36.44 -7.22
2266228 0.00 0.00 0.00 0.00 5.59 -0.43 5.36 0.72 15.49 -0.00 33.25 -5.64
2281073 0.00 0.00 0.00 0.00 6.74 -0.43 5.82 0.26 27.77 -27.76 31.95 -8.42
2297642 0.00 0.00 0.00 0.00 7.89 -1.58 6.28 0.03 33.69 -16.85 30.61 -12.46
2311305 0.00 0.00 0.00 0.00 6.74 -0.43 6.51 -0.43 14.01 -28.01 27.49 -15.26
2327728 0.00 0.00 0.00 0.00 7.89 -0.43 6.97 -0.66 32.75 -16.37 28.10 -15.57
2341780 0.00 0.00 0.00 0.00 6.74 -1.58 7.20 -0.89 14.96 -14.96 24.83 -15.47
2357162 0.00 0.00 0.00 0.00 7.89 -1.58 7.43 -1.12 14.09 -14.08 23.32 -16.88
2373501 0.00 0.00 0.00 0.00 6.74 -2.73 7.20 -1.35 -14.39 -14.39 18.50 -13.24
2389485 0.00 0.00 0.00 0.00 6.74 -1.58 7.20 -1.58 0.00 -13.47 15.26 -14.59
2406557 0.00 0.00 0.00 0.00 5.59 -2.73 6.74 -2.04 -29.34 -29.34 10.90 -17.52
2422235 0.00 0.00 0.00 0.00 5.59 5.32 6.51 -0.66 -13.55 81.28 8.00 -9.39
2439211 0.00 0.00 0.00 0.00 5.59 -2.73 6.05 -0.89 -29.60 -14.79 2.26 -8.10
2454759 0.00 0.00 0.00 0.00 6.74 -3.88 6.05 -1.12 0.01 -13.45 -1.11 -7.76
2471874 0.00 0.00 0.00 0.00 5.59 -3.88 5.82 -1.58 -15.02 -30.06 -4.01 -7.96
2487181 0.00 0.00 0.00 0.00 5.59 -3.88 5.82 -1.81 0.01 -14.16 -7.28 -7.74
2503431 0.00 0.00 0.00 0.00 5.59 -2.73 5.82 -3.42 0.01 -96.34 -8.78 -15.88
2520141 0.00 0.00 0.00 0.00 4.44 -2.73 5.59 -3.42 -14.42 0.00 -11.63 -14.47
