#Task Selector: 4
#PID Parameters: kp: 0.02, kd: 0.00, ki: 0.00
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1330604 0.00 0.00 0.00 0.00 -1.31 1.72 -0.26 0.34 -15.96 20.93 -1.60 2.09
1347014 0.00 0.00 0.00 0.00 -1.31 0.57 -0.52 0.46 -13.63 5.90 -2.96 2.68
1366225 0.00 0.00 0.00 0.00 -2.46 0.57 -1.02 0.57 -30.03 6.92 -5.96 3.38
1382604 0.00 0.00 0.00 0.00 -4.76 1.72 -1.97 0.91 -57.94 20.89 -11.76 5.46
1399038 0.00 0.00 0.00 0.00 -5.91 2.87 -3.15 1.49 -74.18 35.97 -19.17 9.06
1414978 0.00 0.00 0.00 0.00 -5.91 1.72 -4.07 1.49 -56.93 -0.01 -24.87 9.06
1431151 0.00 0.00 0.00 0.00 -5.91 2.87 -4.99 1.95 -55.08 27.51 -30.37 11.81
1447866 0.00 0.00 0.00 0.00 -4.76 2.87 -5.45 2.41 -28.40 28.38 -33.22 14.65
1464070 0.00 0.00 0.00 0.00 -7.06 4.02 -5.91 2.87 -29.04 29.00 -36.12 17.55
1479936 0.00 0.00 0.00 0.00 -8.22 4.02 -6.37 3.10 -28.30 14.13 -38.95 18.96
1496228 0.00 0.00 0.00 0.00 -8.22 4.02 -6.83 3.56 -26.47 26.42 -40.00 19.51
1513650 0.00 0.00 0.00 0.00 -8.22 4.02 -7.30 3.79 -26.54 13.24 -41.29 20.25
1531028 0.00 0.00 0.00 0.00 -5.91 4.02 -7.53 4.02 -12.64 12.62 -39.55 20.82
1549251 0.00 0.00 0.00 0.00 -7.06 4.02 -7.53 4.02 0.00 0.00 -33.76 18.73
1565597 0.00 0.00 0.00 0.00 -8.22 4.02 -7.53 4.02 0.00 0.00 -26.34 15.13
1580981 0.00 0.00 0.00 0.00 -7.07 5.17 -7.30 4.25 16.12 16.09 -19.03 16.74
1595284 0.00 0.00 0.00 0.00 -8.22 4.02 -7.30 4.25 0.00 0.00 -13.53 13.99
1611725 0.00 0.00 0.00 0.00 -8.22 4.02 -7.76 4.25 -30.00 0.01 -13.69 11.15
1627096 0.00 0.00 0.00 0.00 -7.06 4.02 -7.76 4.25 0.00 0.00 -10.78 8.25
1643560 0.00 0.00 0.00 0.00 -7.06 4.02 -7.53 4.25 14.84 -0.00 -6.47 6.84
1659103 0.00 0.00 0.00 0.00 -7.06 4.02 -7.53 4.02 0.00 -13.62 -3.82 2.83
1676001 0.00 0.00 0.00 0.00 -8.22 4.02 -7.53 4.02 0.00 0.00 -1.17 1.51
1691811 0.00 0.00 0.00 0.00 -5.91 4.02 -7.07 4.02 29.00 -0.01 3.00 0.25
1707709 0.00 0.00 0.00 0.00 -8.22 4.02 -7.30 4.02 -13.38 0.00 1.66 0.25
1724942 0.00 0.00 0.00 0.00 -5.91 2.87 -7.07 3.79 16.51 -16.48 3.31 -1.40
1738903 0.00 0.00 0.00 0.00 -5.91 4.02 -6.83 3.79 13.46 -0.00 3.04 -3.01
1756032 0.00 0.00 0.00 0.00 -7.06 2.87 -6.60 3.56 14.97 -14.94 4.54 -4.50
1771437 0.00 0.00 0.00 0.00 -5.91 2.87 -6.60 3.33 0.00 -14.49 7.54 -5.95
1787311 0.00 0.00 0.00 0.00 -8.22 2.87 -6.60 3.10 0.00 -13.69 7.54 -7.32
1804126 0.00 0.00 0.00 0.00 -7.06 4.02 -6.83 3.33 -13.40 13.38 4.72 -5.98
1821323 0.00 0.00 0.00 0.00 -5.91 2.87 -6.83 3.10 0.00 -15.62 4.72 -6.19
1836051 0.00 0.00 0.00 0.00 -5.91 2.87 -6.60 3.10 14.20 0.00 6.14 -6.19
1852283 0.00 0.00 0.00 0.00 -5.91 4.02 -6.60 3.33 -0.00 13.37 3.24 -4.85
1869485 0.00 0.00 0.00 0.00 -5.91 2.87 -6.14 3.33 29.32 0.00 7.51 -4.85
