#Task Selector: 6
#PID Parameters: kp: 0.15, kd: 0.06, ki: 0.09
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
371253 0.00 0.00 0.00 0.00 3.29 -11.96 0.66 -2.39 40.21 -146.05 4.02 -14.61
387629 0.00 0.00 0.00 0.00 4.45 -14.28 1.55 -5.25 47.15 -151.40 8.74 -29.75
406489 0.00 0.00 0.00 0.00 5.60 -13.12 2.67 -7.87 69.89 -163.77 15.72 -46.12
422510 0.00 0.00 0.00 0.00 2.14 -13.12 3.10 -10.49 25.27 -154.88 18.25 -61.61
439448 0.00 0.00 0.00 0.00 2.14 -11.96 3.52 -12.89 26.00 -145.30 20.85 -76.14
455908 0.00 0.00 0.00 0.00 -0.16 -9.65 2.83 -12.42 -43.74 29.27 16.48 -73.21
471704 0.00 0.00 0.00 0.00 -1.32 -13.12 1.68 -12.19 -70.94 14.26 9.38 -71.79
487955 0.00 0.00 0.00 0.00 -3.62 -9.65 -0.16 -11.50 -111.37 41.90 -1.75 -67.60
504507 0.00 0.00 0.00 0.00 -2.47 -10.80 -1.09 -11.04 -59.51 29.85 -7.70 -64.61
519993 0.00 0.00 0.00 0.00 -3.62 -9.65 -2.24 -10.57 -68.25 27.35 -14.53 -61.88
536869 0.00 0.00 0.00 0.00 -4.77 -8.50 -3.16 -10.34 -57.80 14.42 -24.33 -45.83
552809 0.00 0.00 0.00 0.00 -5.92 -9.65 -4.08 -9.65 -58.14 43.71 -34.86 -26.32
568657 0.00 0.00 0.00 0.00 -7.07 -7.35 -4.77 -9.19 -39.94 26.62 -45.84 -7.28
585960 0.00 0.00 0.00 0.00 -4.77 -7.34 -5.23 -8.50 -28.14 42.35 -51.18 12.44
602305 0.00 0.00 0.00 0.00 -7.08 -8.50 -5.92 -8.27 -42.28 14.04 -58.01 28.38
618663 0.00 0.00 0.00 0.00 -2.46 -6.19 -5.46 -7.81 28.66 28.70 -50.77 28.32
634759 0.00 0.00 0.00 0.00 -4.77 -6.19 -5.23 -7.11 14.88 44.49 -42.19 31.35
650332 0.00 0.00 0.00 0.00 -2.46 -7.34 -4.31 -7.11 56.14 0.08 -25.44 27.16
666755 0.00 0.00 0.00 0.00 -5.92 -6.19 -4.54 -6.88 -13.84 13.85 -20.87 25.56
683382 0.00 0.00 0.00 0.00 -4.77 -7.34 -4.08 -6.65 28.82 14.46 -11.16 24.27
699405 0.00 0.00 0.00 0.00 -4.77 -6.19 -4.54 -6.65 -30.23 -0.03 -8.41 22.83
714643 0.00 0.00 0.00 0.00 -5.92 -6.19 -4.77 -6.65 -13.73 -0.02 -3.97 18.46
731430 0.00 0.00 0.00 0.00 -4.77 -7.34 -5.23 -6.65 -28.27 -0.03 -2.80 15.79
747727 0.00 0.00 0.00 0.00 -5.92 -6.19 -5.23 -6.65 0.00 0.00 0.01 11.55
764140 0.00 0.00 0.00 0.00 -4.77 -6.19 -5.23 -6.42 0.02 13.52 4.24 11.50
781196 0.00 0.00 0.00 0.00 -5.92 -5.04 -5.46 -6.19 -14.16 14.16 -0.04 10.05
797456 0.00 0.00 0.00 0.00 -4.77 -6.19 -5.23 -6.19 14.96 0.02 -0.03 5.60
812862 0.00 0.00 0.00 0.00 -5.92 -5.04 -5.46 -5.73 -13.81 27.68 -7.02 8.36
829513 0.00 0.00 0.00 0.00 -5.92 -5.04 -5.46 -5.50 0.02 14.69 -5.64 8.44
845201 0.00 0.00 0.00 0.00 -4.76 -5.04 -5.46 -5.27 0.02 13.90 -8.52 8.39
861781 0.00 0.00 0.00 0.00 -4.77 -6.19 -5.23 -5.50 14.68 -14.68 -4.03 6.92
877459 0.00 0.00 0.00 0.00 -4.76 -5.04 -5.23 -5.27 0.02 14.09 -2.65 8.33
893817 0.00 0.00 0.00 0.00 -4.77 -6.19 -5.00 -5.50 13.81 -13.81 1.56 6.96
910485 0.00 0.00 0.00 0.00 -3.61 -5.04 -4.53 -5.50 27.58 0.03 4.31 6.96
927191 0.00 0.00 0.00 0.00 -3.61 -6.19 -4.30 -5.73 13.88 -13.88 5.70 4.22
943775 0.00 0.00 0.00 0.00 -3.61 -6.19 -4.07 -5.73 13.72 0.02 8.49 2.81
960563 0.00 0.00 0.00 0.00 -3.61 -5.04 -3.84 -5.73 14.97 0.02 8.49 2.80
975954 0.00 0.00 0.00 0.00 -2.46 -6.19 -3.38 -5.73 28.27 0.03 12.70 0.04
992250 0.00 0.00 0.00 0.00 -3.61 -6.19 -3.38 -5.96 -0.01 -14.39 12.69 -2.87
1008261 0.00 0.00 0.00 0.00 -2.46 -6.19 -3.15 -5.96 13.61 0.01 14.05 -4.26
1025185 0.00 0.00 0.00 0.00 -1.31 -5.04 -2.69 -5.73 29.12 14.59 15.50 -1.33
1041001 0.00 0.00 0.00 0.00 -2.46 -6.19 -2.46 -5.96 14.16 -14.17 16.91 -4.16
1057246 0.00 0.00 0.00 0.00 -1.31 -6.19 -2.23 -5.96 14.06 0.01 16.93 -2.77
1073623 0.00 0.00 0.00 0.00 -1.31 -5.04 -1.77 -5.73 24.93 12.49 16.67 -1.53
1092099 0.00 0.00 0.00 0.00 0.99 -3.88 -1.08 -5.27 40.89 27.30 19.37 2.59
