#Task Selector: 5
#PID Parameters: kp: 0.10, kd: 0.07, ki: 0.06
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
388362 0.00 0.00 0.00 0.00 -1.31 -5.04 -0.26 -1.01 -16.70 -64.15 -1.67 -6.42
404060 0.00 0.00 0.00 0.00 -3.62 -8.50 -0.99 -2.71 -37.59 -88.30 -5.43 -15.24
423304 0.00 0.00 0.00 0.00 -4.77 -10.81 -1.94 -4.87 -58.43 -132.30 -11.27 -28.47
439644 0.00 0.00 0.00 0.00 -4.77 -9.65 -2.89 -6.80 -57.42 -116.17 -17.01 -40.09
456262 0.00 0.00 0.00 0.00 -3.61 -6.19 -3.62 -8.04 -46.31 -79.30 -21.65 -48.02
471871 0.00 0.00 0.00 0.00 -4.77 -7.34 -4.31 -8.50 -41.63 -27.80 -25.81 -50.80
488478 0.00 0.00 0.00 0.00 -3.62 -9.65 -4.31 -8.73 -0.02 -13.81 -25.81 -52.18
505208 0.00 0.00 0.00 0.00 -4.77 -9.65 -4.31 -8.50 0.03 15.20 -25.81 -50.66
520415 0.00 0.00 0.00 0.00 -4.77 -7.34 -4.31 -8.04 0.05 28.71 -25.80 -47.79
536500 0.00 0.00 0.00 0.00 -8.23 -8.50 -5.23 -8.50 -55.72 -27.95 -31.37 -50.59
553073 0.00 0.00 0.00 0.00 -8.23 -9.66 -5.92 -8.96 -39.15 -26.17 -33.62 -46.79
570783 0.00 0.00 0.00 0.00 -7.08 -9.66 -6.62 -8.96 -45.72 -0.09 -34.43 -37.97
585921 0.00 0.00 0.00 0.00 -10.55 -10.83 -7.77 -9.20 -71.84 -14.57 -35.77 -26.19
602012 0.00 0.00 0.00 0.00 -5.92 -9.65 -8.00 -9.66 -13.27 -26.51 -31.36 -17.23
619452 0.00 0.00 0.00 0.00 -4.77 -7.34 -7.31 -9.43 41.95 14.06 -22.53 -7.89
635964 0.00 0.00 0.00 0.00 -4.77 -8.50 -6.62 -9.20 40.80 13.70 -14.29 -3.74
652946 0.00 0.00 0.00 0.00 -7.07 -7.35 -6.62 -8.73 0.06 27.65 -14.28 0.40
669652 0.00 0.00 0.00 0.00 -3.62 -9.65 -5.23 -8.50 99.94 16.93 -4.29 0.58
683525 0.00 0.00 0.00 0.00 -4.77 -7.34 -5.00 -8.04 14.41 28.79 -2.85 0.59
699583 0.00 0.00 0.00 0.00 -4.77 -8.50 -5.00 -8.27 -0.02 -14.14 2.72 1.97
715909 0.00 0.00 0.00 0.00 -5.92 -7.35 -5.23 -8.04 -13.92 13.94 5.24 5.98
732443 0.00 0.00 0.00 0.00 -5.92 -7.35 -5.00 -8.04 14.52 0.03 11.26 5.99
748329 0.00 0.00 0.00 0.00 -5.92 -7.35 -5.46 -7.58 -28.25 28.29 15.62 10.27
764624 0.00 0.00 0.00 0.00 -5.92 -7.35 -5.69 -7.58 -14.40 -0.02 15.51 12.92
780633 0.00 0.00 0.00 0.00 -4.77 -7.34 -5.69 -7.35 0.02 13.49 11.32 12.87
797741 0.00 0.00 0.00 0.00 -5.92 -6.19 -5.69 -7.11 0.02 14.52 7.24 12.95
813626 0.00 0.00 0.00 0.00 -4.77 -6.19 -5.46 -6.88 14.11 14.11 8.64 11.59
829993 0.00 0.00 0.00 0.00 -4.77 -6.19 -5.23 -6.65 14.21 14.22 0.07 11.32
846239 0.00 0.00 0.00 0.00 -5.92 -6.19 -5.23 -6.42 0.02 14.04 -1.37 9.85
862672 0.00 0.00 0.00 0.00 -5.92 -5.04 -5.46 -5.96 -14.53 29.12 -2.82 14.17
878496 0.00 0.00 0.00 0.00 -5.92 -6.19 -5.46 -5.96 0.00 0.00 -1.43 12.78
895202 0.00 0.00 0.00 0.00 -5.92 -5.04 -5.69 -5.73 -13.42 13.42 -4.22 14.12
912356 0.00 0.00 0.00 0.00 -7.07 -5.04 -6.15 -5.50 -28.23 14.09 -4.22 12.70
928676 0.00 0.00 0.00 0.00 -5.92 -5.04 -6.15 -5.27 0.02 13.84 -2.78 14.09
945332 0.00 0.00 0.00 0.00 -7.07 -5.04 -6.38 -5.27 -13.88 -0.02 -4.17 12.73
961947 0.00 0.00 0.00 0.00 -5.92 -5.04 -6.38 -5.04 0.02 12.74 -4.17 12.56
980039 0.00 0.00 0.00 0.00 -7.07 -6.19 -6.61 -5.27 -15.81 -15.81 -7.16 9.56
994648 0.00 0.00 0.00 0.00 -5.92 -6.19 -6.38 -5.50 13.74 -13.73 -7.21 6.77
1011412 0.00 0.00 0.00 0.00 -5.92 -6.19 -6.38 -5.73 -0.02 -14.07 -7.21 3.96
1027795 0.00 0.00 0.00 0.00 -5.92 -6.19 -6.15 -5.96 13.94 -13.94 -4.36 -0.35
1044315 0.00 0.00 0.00 0.00 -5.92 -5.04 -6.15 -5.96 0.00 -0.00 -4.36 -0.35
1061169 0.00 0.00 0.00 0.00 -5.92 -3.89 -5.92 -5.50 14.55 29.03 -1.57 1.21
1077059 0.00 0.00 0.00 0.00 -5.92 -5.04 -5.92 -5.27 0.02 14.48 1.26 1.25
1092976 0.00 0.00 0.00 0.00 -5.92 -5.04 -5.92 -5.04 0.02 14.81 1.26 1.35
1108546 0.00 0.00 0.00 0.00 -5.92 -3.89 -5.92 -4.58 0.04 30.52 2.65 4.40
1123646 0.00 0.00 0.00 0.00 -5.92 -3.89 -5.92 -4.35 0.02 14.15 2.65 4.55
1139924 0.00 0.00 0.00 0.00 -5.92 -3.89 -5.92 -4.35 0.00 0.00 4.23 6.13
1157981 0.00 0.00 0.00 0.00 -5.92 -3.89 -5.92 -4.12 0.02 14.58 2.86 8.96
1173784 0.00 0.00 0.00 0.00 -4.76 -2.74 -5.68 -3.66 13.19 26.33 4.18 13.00
1191285 0.00 0.00 0.00 0.00 -4.76 -3.89 -5.45 -3.66 15.05 0.01 4.29 14.39
1206597 0.00 0.00 0.00 0.00 -4.76 -2.74 -5.22 -3.43 13.88 13.87 5.68 15.78
1223216 0.00 0.00 0.00 0.00 -4.76 -2.74 -4.99 -3.20 8.48 8.48 5.07 13.72
1250400 0.00 0.00 0.00 0.00 -4.76 -1.58 -4.76 -2.74 14.95 29.84 6.56 15.26
1265835 0.00 0.00 0.00 0.00 -3.61 -1.58 -4.53 -2.50 15.83 15.82 8.15 15.36
1280391 0.00 0.00 0.00 0.00 -4.76 -1.58 -4.53 -2.04 0.02 29.33 8.14 15.24
1296086 0.00 0.00 0.00 0.00 -3.61 -0.43 -4.30 -1.58 12.35 24.67 9.38 16.29
1314748 0.00 0.00 0.00 0.00 -3.61 -0.43 -4.07 -1.12 13.65 27.26 10.74 19.02
1331633 0.00 0.00 0.00 0.00 -2.46 0.72 -3.61 -0.66 23.54 23.52 13.09 19.91
1351196 0.00 0.00 0.00 0.00 -2.46 0.72 -3.38 -0.20 14.42 28.82 13.22 20.16
1367162 0.00 0.00 0.00 0.00 -2.46 0.72 -2.92 0.26 23.48 23.47 14.06 22.51
1386772 0.00 0.00 0.00 0.00 -2.46 1.87 -2.69 0.72 13.86 27.69 14.06 23.89
1403383 0.00 0.00 0.00 0.00 -2.46 1.87 -2.46 1.18 14.06 28.09 14.62 25.85
1419759 0.00 0.00 0.00 0.00 -2.46 0.72 -2.46 1.18 0.00 0.00 13.12 22.87
1437518 0.00 0.00 0.00 0.00 -2.46 3.02 -2.46 1.64 0.00 26.08 11.54 23.89
1455152 0.00 0.00 0.00 0.00 0.99 3.02 -1.77 2.10 32.83 21.89 14.82 23.15
