#Task Selector: 5
#PID Parameters: kp: 0.01, kd: 0.03, ki: 0.04
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
566661 0.00 0.00 0.00 0.00 -3.61 -5.04 -0.72 -1.01 -44.41 -61.91 -4.44 -6.19
582933 0.00 0.00 0.00 0.00 -7.07 -3.89 -2.14 -1.79 -51.23 -28.18 -9.56 -9.01
610529 0.00 0.00 0.00 0.00 -7.07 -2.74 -3.55 -2.33 -112.68 -43.64 -20.83 -13.37
623073 0.00 0.00 0.00 0.00 -7.07 -2.74 -4.96 -2.88 -89.38 -34.62 -29.77 -16.83
638887 0.00 0.00 0.00 0.00 -7.07 -1.59 -6.38 -3.20 -88.48 -19.86 -38.62 -18.82
654860 0.00 0.00 0.00 0.00 -9.37 -0.44 -7.53 -2.28 -59.71 47.69 -44.59 -14.05
674154 0.00 0.00 0.00 0.00 -9.37 -0.44 -7.99 -1.59 -31.74 47.56 -47.76 -9.30
688673 0.00 0.00 0.00 0.00 -9.37 -1.59 -8.45 -1.36 -31.50 15.69 -50.91 -7.73
703319 0.00 0.00 0.00 0.00 -9.37 -1.59 -8.91 -1.13 -29.50 14.70 -53.86 -6.26
718960 0.00 0.00 0.00 0.00 -8.22 -2.74 -9.14 -1.36 -15.46 -15.43 -55.41 -7.80
733899 0.00 0.00 0.00 0.00 -7.07 -0.43 -8.68 -1.36 30.73 0.02 -47.89 -1.61
748915 0.00 0.00 0.00 0.00 -8.22 -2.74 -8.45 -1.82 14.82 -29.61 -41.29 -1.75
764462 0.00 0.00 0.00 0.00 -8.22 -1.59 -8.22 -1.82 12.37 0.01 -28.78 2.62
783127 0.00 0.00 0.00 0.00 -7.07 -2.74 -7.76 -2.05 29.24 -14.57 -16.92 4.62
798903 0.00 0.00 0.00 0.00 -7.07 -3.89 -7.53 -2.28 15.96 -15.94 -6.48 5.01
