#Task Selector: 5
#PID Parameters: kp: 0.08, kd: 0.05, ki: 0.04
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
0 0.00 0.00 0.00 0.00 -1.31 -9.65 -0.26 -1.93 0.00 0.00 0.00 0.00
0 0.00 0.00 0.00 0.00 -2.46 -8.49 -0.76 -3.63 -27.05 -93.20 -2.70 -9.32
18228 0.00 0.00 0.00 0.00 -2.47 -10.80 -1.25 -5.79 -30.42 -133.21 -5.75 -22.64
34450 0.00 0.00 0.00 0.00 -1.31 -9.65 -1.51 -7.72 -16.18 -118.79 -7.37 -34.52
50694 0.00 0.00 0.00 0.00 -1.31 -9.65 -1.78 -9.65 -15.97 -117.25 -8.96 -46.25
67151 0.00 0.00 0.00 0.00 -1.31 -8.49 -1.77 -9.42 0.01 14.52 -8.96 -44.79
83051 0.00 0.00 0.00 0.00 -1.31 -8.49 -1.54 -9.42 14.04 0.01 -7.56 -44.79
99453 0.00 0.00 0.00 0.00 -2.46 -7.34 -1.54 -8.72 0.05 43.21 -7.55 -40.47
115486 0.00 0.00 0.00 0.00 -2.46 -8.49 -1.77 -8.49 -14.07 14.10 -8.96 -39.06
131845 0.00 0.00 0.00 0.00 -2.46 -6.19 -2.00 -7.80 -15.01 45.23 -10.46 -34.54
147144 0.00 0.00 0.00 0.00 -2.46 -7.34 -2.23 -7.57 -14.18 14.21 -11.88 -33.12
163367 0.00 0.00 0.00 0.00 -2.46 -6.19 -2.46 -7.11 -14.36 28.80 -10.61 -20.92
179376 0.00 0.00 0.00 0.00 -2.46 -5.04 -2.46 -6.65 0.03 30.31 -7.56 -4.56
194586 0.00 0.00 0.00 0.00 -2.46 -3.88 -2.46 -5.73 0.05 54.14 -5.94 12.73
211616 0.00 0.00 0.00 0.00 -0.16 -2.73 -2.00 -5.04 27.86 41.81 -1.56 28.63
228145 0.00 0.00 0.00 0.00 -0.16 -2.73 -1.54 -4.11 27.34 54.69 1.17 32.65
244997 0.00 0.00 0.00 0.00 -0.16 -0.43 -1.08 -2.96 29.69 74.20 2.74 40.07
