#Task Selector: 4
#PID Parameters: kp: 0.06, kd: 0.05, ki: 0.03
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
0 0.00 0.00 0.00 0.00 -0.16 -10.80 -0.03 -2.16 0.00 0.00 0.00 0.00
0 0.00 0.00 0.00 0.00 0.99 -10.80 0.16 -4.32 11.03 -120.55 1.10 -12.06
17921 0.00 0.00 0.00 0.00 0.99 -11.96 0.36 -6.71 12.19 -147.58 2.32 -26.81
34127 0.00 0.00 0.00 0.00 0.99 -14.28 0.56 -9.57 12.09 -174.80 3.53 -44.29
50461 0.00 0.00 0.00 0.00 0.99 -13.12 0.76 -12.19 12.26 -162.84 4.76 -60.58
66571 0.00 0.00 0.00 0.00 -0.17 -13.12 0.76 -12.65 -0.02 -27.87 4.75 -63.36
83181 0.00 0.00 0.00 0.00 0.99 -15.44 0.76 -13.58 -0.02 -60.01 4.75 -69.37
98629 0.00 0.00 0.00 0.00 0.99 -14.28 0.76 -14.04 -0.01 -27.42 4.75 -72.11
115532 0.00 0.00 0.00 0.00 0.99 -15.44 0.76 -14.28 -0.01 -13.92 4.75 -73.50
132211 0.00 0.00 0.00 0.00 0.99 -14.28 0.76 -14.51 -0.01 -16.11 4.75 -75.11
146603 0.00 0.00 0.00 0.00 -0.17 -15.44 0.76 -14.97 -0.02 -28.00 4.75 -77.91
163175 0.00 0.00 0.00 0.00 0.99 -16.60 0.76 -15.21 -0.01 -14.83 3.64 -67.34
178857 0.00 0.00 0.00 0.00 0.99 -16.60 0.76 -15.67 -0.01 -28.91 2.42 -55.47
194930 0.00 0.00 0.00 0.00 -0.17 -15.44 0.53 -15.67 -14.35 -0.01 -0.22 -37.99
211005 0.00 0.00 0.00 0.00 2.14 -14.28 0.76 -15.67 13.85 0.00 -0.06 -21.71
227654 0.00 0.00 0.00 0.00 2.14 -14.28 1.22 -15.44 27.42 13.81 2.68 -17.54
244483 0.00 0.00 0.00 0.00 2.14 -13.12 1.45 -14.74 13.98 42.19 4.08 -7.32
260992 0.00 0.00 0.00 0.00 2.14 -11.96 1.68 -13.81 14.75 59.31 5.56 1.35
276642 0.00 0.00 0.00 0.00 -0.16 -10.80 1.68 -12.89 0.04 58.63 5.56 8.61
292453 0.00 0.00 0.00 0.00 2.14 -11.96 1.68 -12.42 -0.00 26.25 5.56 12.84
310106 0.00 0.00 0.00 0.00 -0.16 -9.65 1.22 -11.50 -30.26 60.82 2.54 21.73
325327 0.00 0.00 0.00 0.00 2.14 -8.49 1.22 -10.57 -0.00 56.38 2.54 28.85
341731 0.00 0.00 0.00 0.00 2.14 -8.49 1.22 -9.88 -0.00 43.87 2.54 36.13
357535 0.00 0.00 0.00 0.00 2.14 -8.49 1.68 -9.42 26.17 26.25 6.59 38.75
375140 0.00 0.00 0.00 0.00 -0.16 -7.34 1.22 -8.49 -26.34 52.86 2.58 44.04
392617 0.00 0.00 0.00 0.00 2.14 -7.34 1.68 -8.03 28.86 28.93 2.72 45.55
408576 0.00 0.00 0.00 0.00 2.14 -7.34 1.68 -7.80 -0.00 14.27 1.32 42.76
424740 0.00 0.00 0.00 0.00 2.14 -7.34 1.68 -7.57 -0.00 15.40 -0.15 38.37
439722 0.00 0.00 0.00 0.00 3.29 -6.19 1.91 -7.11 12.48 25.01 1.09 35.00
458159 0.00 0.00 0.00 0.00 2.14 -6.19 2.37 -6.88 26.09 13.07 3.70 33.69
475800 0.00 0.00 0.00 0.00 0.99 -5.03 2.14 -6.42 -13.94 27.93 5.33 30.40
492299 0.00 0.00 0.00 0.00 2.14 -5.03 2.14 -5.96 -0.00 20.85 5.33 26.84
514407 0.00 0.00 0.00 0.00 3.29 -5.03 2.37 -5.50 13.03 26.10 6.63 25.07
532065 0.00 0.00 0.00 0.00 2.14 -3.88 2.14 -5.03 -15.33 30.70 2.48 25.51
547070 0.00 0.00 0.00 0.00 2.14 -5.03 2.14 -4.80 -0.00 10.00 5.12 21.23
570103 0.00 0.00 0.00 0.00 0.99 -5.03 2.14 -4.80 -0.00 0.00 2.23 18.33
590700 0.00 0.00 0.00 0.00 2.14 -3.88 2.14 -4.57 -0.00 12.62 2.23 18.17
608940 0.00 0.00 0.00 0.00 -0.16 -3.88 1.45 -4.34 -38.66 12.90 -1.63 17.92
626789 0.00 0.00 0.00 0.00 2.14 -3.88 1.45 -4.34 -0.00 -0.00 -2.88 15.42
646264 0.00 0.00 0.00 0.00 0.99 -5.03 1.22 -4.34 -15.14 -0.00 -7.00 14.11
661462 0.00 0.00 0.00 0.00 -0.16 -5.03 0.99 -4.34 -14.60 -0.00 -7.07 11.32
677215 0.00 0.00 0.00 0.00 0.99 -3.88 0.76 -4.34 -14.18 -0.00 -8.49 9.23
693440 0.00 0.00 0.00 0.00 -0.16 -5.03 0.76 -4.57 -0.00 -12.06 -9.79 5.42
712532 0.00 0.00 0.00 0.00 -0.16 -3.88 0.30 -4.57 -28.88 -0.00 -11.15 2.35
728459 0.00 0.00 0.00 0.00 0.99 -5.03 0.30 -4.57 0.00 0.00 -11.15 1.34
744093 0.00 0.00 0.00 0.00 -0.16 -3.88 0.30 -4.34 0.00 15.09 -11.15 2.85
759356 0.00 0.00 0.00 0.00 0.99 -3.88 0.30 -4.34 0.00 0.00 -11.15 1.59
774106 0.00 0.00 0.00 0.00 -1.31 -5.04 0.07 -4.34 -17.17 -0.01 -9.00 0.30
787506 0.00 0.00 0.00 0.00 -0.16 -3.88 0.07 -4.34 0.00 0.00 -9.00 0.30
802583 0.00 0.00 0.00 0.00 -0.16 -5.03 -0.16 -4.34 -16.82 -0.00 -9.17 0.30
816257 0.00 0.00 0.00 0.00 0.99 -5.03 0.07 -4.57 14.82 -14.83 -6.22 -1.18
831778 0.00 0.00 0.00 0.00 -0.16 -5.03 -0.16 -4.80 -16.23 -16.25 -6.43 -2.81
845952 0.00 0.00 0.00 0.00 -0.16 -3.88 0.07 -4.57 13.86 13.87 -5.04 -0.21
862561 0.00 0.00 0.00 0.00 -0.16 -5.03 0.07 -4.80 -0.00 -14.49 -2.16 -1.66
878447 0.00 0.00 0.00 0.00 -0.16 -5.03 0.07 -4.80 0.00 0.00 -2.16 -1.66
894066 0.00 0.00 0.00 0.00 0.99 -3.88 0.07 -4.57 0.00 13.56 -2.16 -1.82
911048 0.00 0.00 0.00 0.00 -0.16 -5.03 0.07 -4.57 0.00 0.00 -2.16 -1.82
927003 0.00 0.00 0.00 0.00 -0.16 -5.03 0.07 -4.80 -0.00 -13.27 -0.44 -3.14
944359 0.00 0.00 0.00 0.00 -0.16 -2.73 0.07 -4.34 0.01 28.39 -0.44 -0.30
960575 0.00 0.00 0.00 0.00 -0.16 -3.88 0.07 -4.11 0.00 15.35 1.24 1.23
975578 0.00 0.00 0.00 0.00 0.99 -5.03 0.07 -4.34 -0.00 -14.15 -0.24 1.30
991845 0.00 0.00 0.00 0.00 -1.31 -5.04 -0.16 -4.34 -13.43 -0.01 0.04 2.92
1008974 0.00 0.00 0.00 0.00 -0.16 -3.88 -0.16 -4.11 0.00 14.52 -1.34 2.99
1024827 0.00 0.00 0.00 0.00 -0.16 -2.73 -0.16 -4.11 0.00 0.00 -1.34 4.44
1041330 0.00 0.00 0.00 0.00 -0.16 -5.03 -0.16 -4.34 -0.00 -14.43 -1.34 3.00
1057288 0.00 0.00 0.00 0.00 0.99 -3.88 -0.16 -4.11 0.00 14.35 -1.34 3.08
1073329 0.00 0.00 0.00 0.00 -0.16 -5.03 0.07 -4.11 13.69 0.01 0.03 3.08
1090139 0.00 0.00 0.00 0.00 -0.16 -3.88 0.07 -4.11 0.00 0.00 0.03 4.40
1106931 0.00 0.00 0.00 0.00 0.99 -3.88 0.30 -4.34 14.12 -14.12 1.44 0.15
1123222 0.00 0.00 0.00 0.00 0.99 -3.88 0.53 -4.11 15.82 15.83 3.02 0.20
1137770 0.00 0.00 0.00 0.00 -0.16 -3.88 0.30 -4.11 -13.27 -0.00 1.69 1.62
1155102 0.00 0.00 0.00 0.00 0.99 -3.88 0.53 -3.88 14.47 14.48 4.48 3.06
1171007 0.00 0.00 0.00 0.00 0.99 -5.03 0.76 -4.11 14.23 -14.24 5.90 0.19
1187169 0.00 0.00 0.00 0.00 2.14 -3.88 0.99 -4.11 12.69 0.00 7.17 0.19
1205288 0.00 0.00 0.00 0.00 0.99 -3.88 0.99 -4.11 0.00 0.00 7.17 1.63
1222244 0.00 0.00 0.00 0.00 -0.16 -3.88 0.99 -4.11 0.00 0.00 7.17 0.19
1238325 0.00 0.00 0.00 0.00 0.99 -3.88 0.99 -4.11 0.00 -0.00 5.80 0.19
1253751 0.00 0.00 0.00 0.00 -0.16 -5.03 0.76 -4.11 -14.38 -0.00 4.37 0.19
1269748 0.00 0.00 0.00 0.00 0.99 -5.03 0.53 -4.34 -14.72 -14.73 1.48 0.13
1285378 0.00 0.00 0.00 0.00 -0.16 -3.88 0.30 -4.34 -15.55 -0.00 -1.65 -1.45
1300174 0.00 0.00 0.00 0.00 -0.16 -3.88 0.30 -4.34 0.00 0.00 -0.33 -1.45
1317420 0.00 0.00 0.00 0.00 0.99 -3.88 0.30 -4.34 0.00 0.00 -1.77 -2.90
1334113 0.00 0.00 0.00 0.00 0.99 -3.88 0.53 -4.11 14.18 14.19 -1.78 -0.05
1350343 0.00 0.00 0.00 0.00 -0.16 -3.88 0.30 -3.88 -16.19 16.21 -4.67 1.57
1364544 0.00 0.00 0.00 0.00 0.99 -3.88 0.53 -3.88 14.11 0.00 -3.26 1.57
1380848 0.00 0.00 0.00 0.00 -0.16 -3.88 0.53 -3.88 0.00 0.00 -3.26 1.57
1397297 0.00 0.00 0.00 0.00 0.99 -3.88 0.53 -3.88 0.00 0.00 -3.26 1.57
1415504 0.00 0.00 0.00 0.00 0.99 -3.88 0.53 -3.88 -0.00 0.00 -1.82 1.57
