#Task Selector: 5
#PID Parameters: kp: 0.15, kd: 0.06, ki: 0.04
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
0 0.00 0.00 0.00 0.00 83.89 3.09 16.78 0.62 16777356.91 618948.62 1677735.69 61894.86
1 0.00 0.00 0.00 0.00 83.89 0.62 33.55 0.74 1039.50 7.66 1677839.64 61895.63
16141 0.00 0.00 0.00 0.00 82.45 0.62 50.04 0.87 1002.78 7.56 1677939.92 61896.38
32585 0.00 0.00 0.00 0.00 83.90 5.57 66.82 1.98 1068.09 70.94 1678046.73 61903.48
48295 0.00 0.00 0.00 0.00 82.45 3.09 83.31 2.60 1020.77 38.28 1678148.81 61907.31
64449 0.00 0.00 0.00 0.00 85.34 3.10 83.60 2.60 17.92 0.03 1678150.60 61907.31
80640 0.00 0.00 0.00 0.00 86.80 1.86 84.19 2.85 29.22 12.42 1678153.52 61908.55
100563 0.00 0.00 0.00 0.00 82.45 0.62 84.19 2.85 0.00 -0.00 1678153.52 61908.55
114600 0.00 0.00 0.00 0.00 83.89 0.62 84.18 1.86 -0.14 -63.18 1678153.50 61902.23
130284 0.00 0.00 0.00 0.00 86.80 0.61 85.05 1.36 58.03 -33.08 1678159.31 61898.93
145284 0.00 0.00 0.00 0.00 83.89 1.86 84.76 1.11 -17.08 -14.60 421.91 2.60
162285 0.00 0.00 0.00 0.00 82.45 0.62 83.89 0.87 -56.14 -15.93 312.34 0.24
177781 0.00 0.00 0.00 0.00 85.34 1.86 84.47 1.11 35.70 15.27 215.64 1.02
193957 0.00 0.00 0.00 0.00 83.89 3.09 84.47 1.61 -0.01 29.74 108.83 -3.10
210614 0.00 0.00 0.00 0.00 83.89 1.86 83.89 1.86 -32.05 13.70 3.55 -5.56
228803 0.00 0.00 0.00 0.00 81.02 1.86 83.32 1.86 -33.92 0.01 -1.64 -5.57
245706 0.00 0.00 0.00 0.00 78.20 -0.60 82.47 1.61 -53.17 -15.23 -9.88 -8.33
