#Task Selector: 4
#PID Parameters: kp: 0.15, kd: 0.06, ki: 0.04
#n_pos: 10
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1070922 0.00 0.00 0.00 0.00 -2.48 -15.60 -0.25 -1.56 -15.38 -96.87 -0.00 -0.00
1087030 0.00 0.00 0.00 0.00 -1.32 -14.44 -0.38 -3.00 -6.74 -73.68 -0.00 -0.01
1106628 0.00 0.00 0.00 0.00 -0.16 -10.96 -0.40 -4.10 -1.01 -67.11 -0.00 -0.02
1122958 0.00 0.00 0.00 0.00 -0.16 -10.96 -0.41 -5.20 -1.02 -68.13 -0.00 -0.04
1139043 0.00 0.00 0.00 0.00 -0.16 -7.49 -0.43 -5.95 -1.01 -46.68 -0.01 -0.06
1155093 0.00 0.00 0.00 0.00 -0.16 -8.65 -0.45 -6.81 -1.00 -53.12 -0.01 -0.08
1171372 0.00 0.00 0.00 0.00 3.29 -7.49 -0.12 -7.56 20.21 -46.00 -0.01 -0.11
1187658 0.00 0.00 0.00 0.00 -0.16 -6.34 -0.13 -8.19 -0.96 -37.52 -0.01 -0.14
1204554 0.00 0.00 0.00 0.00 -0.16 -7.49 -0.15 -8.94 -1.00 -46.24 -0.01 -0.17
1220757 0.00 0.00 0.00 0.00 -0.16 -6.34 -0.16 -9.58 -1.04 -40.87 -0.01 -0.21
1236266 0.00 0.00 0.00 0.00 -2.46 -6.34 -0.16 -8.65 0.08 56.51 -0.01 -0.24
1252656 0.00 0.00 0.00 0.00 -2.46 -6.34 -0.28 -7.84 -7.15 50.65 -0.01 -0.28
1268645 0.00 0.00 0.00 0.00 -3.62 -6.34 -0.62 -7.38 -20.12 26.92 -0.01 -0.31
1285796 0.00 0.00 0.00 0.00 -1.31 -5.19 -0.74 -6.80 -7.43 37.40 -0.01 -0.33
1301231 0.00 0.00 0.00 0.00 -2.46 -5.19 -0.97 -6.57 -13.34 13.36 -0.02 -0.36
1318478 0.00 0.00 0.00 0.00 -2.46 -6.34 -1.20 -6.34 -12.16 12.18 -0.02 -0.38
1337407 0.00 0.00 0.00 0.00 -3.61 -5.19 -1.89 -6.11 -39.85 13.29 -0.03 -0.40
1354733 0.00 0.00 0.00 0.00 -3.61 -5.19 -2.23 -5.99 -18.79 6.26 -0.03 -0.42
1373105 0.00 0.00 0.00 0.00 -3.61 -5.19 -2.58 -5.76 -18.05 12.05 -0.04 -0.44
1392229 0.00 0.00 0.00 0.00 -3.61 -5.19 -2.92 -5.65 -19.71 6.57 -0.05 -0.46
1409743 0.00 0.00 0.00 0.00 -3.61 -5.19 -3.04 -5.53 -7.11 7.12 -0.06 -0.48
1425917 0.00 0.00 0.00 0.00 -3.61 -4.04 -3.15 -5.30 -6.77 13.57 -0.07 -0.50
1442896 0.00 0.00 0.00 0.00 -4.76 -4.04 -3.27 -5.07 -7.51 15.06 -0.09 -0.51
1458194 0.00 0.00 0.00 0.00 -5.92 -4.04 -3.73 -4.96 -29.41 7.33 -0.10 -0.53
1473853 0.00 0.00 0.00 0.00 -5.92 -4.04 -4.07 -4.84 -18.49 6.15 -0.11 -0.54
1492534 0.00 0.00 0.00 0.00 -5.92 -2.89 -4.42 -4.50 -21.70 21.71 -0.13 -0.56
1508438 0.00 0.00 0.00 0.00 -5.92 -4.04 -4.65 -4.38 -11.87 5.92 -0.14 -0.57
1527846 0.00 0.00 0.00 0.00 -5.92 -2.89 -4.88 -4.15 -13.64 13.64 -0.16 -0.58
1544717 0.00 0.00 0.00 0.00 -5.92 -2.89 -5.11 -3.92 -14.90 14.90 -0.18 -0.59
1560163 0.00 0.00 0.00 0.00 -7.07 -1.74 -5.46 -3.58 -21.22 21.22 -0.20 -0.60
1576432 0.00 0.00 0.00 0.00 -4.76 -1.74 -5.57 -3.23 -7.12 21.41 -0.22 -0.61
1592567 0.00 0.00 0.00 0.00 -3.61 -1.73 -5.57 -3.00 0.01 13.43 -0.24 -0.62
1609715 0.00 0.00 0.00 0.00 -7.07 -0.59 -5.80 -2.66 -15.22 22.82 -0.26 -0.62
1624841 0.00 0.00 0.00 0.00 -4.76 -1.74 -5.69 -2.43 7.02 14.01 -0.28 -0.63
1641284 0.00 0.00 0.00 0.00 -7.07 0.57 -5.80 -1.97 -6.82 27.33 -0.30 -0.63
1658130 0.00 0.00 0.00 0.00 -4.76 0.57 -5.68 -1.62 6.05 18.11 -0.32 -0.63
1677203 0.00 0.00 0.00 0.00 -7.07 0.57 -5.80 -1.16 -6.66 26.69 -0.34 -0.63
1694457 0.00 0.00 0.00 0.00 -7.07 0.57 -5.91 -0.82 -6.72 20.17 -0.36 -0.63
1711573 0.00 0.00 0.00 0.00 -7.06 1.72 -6.03 -0.35 -7.91 31.67 -0.38 -0.62
1726109 0.00 0.00 0.00 0.00 -7.06 1.72 -6.03 -0.01 0.01 21.35 -0.40 -0.62
1742281 0.00 0.00 0.00 0.00 -7.06 2.87 -6.26 0.45 -14.36 28.70 -0.42 -0.61
1758317 0.00 0.00 0.00 0.00 -7.06 2.87 -6.60 0.91 -21.55 28.71 -0.44 -0.60
1774343 0.00 0.00 0.00 0.00 -7.06 2.87 -6.60 1.26 0.01 20.82 -0.46 -0.59
1790926 0.00 0.00 0.00 0.00 -7.06 1.72 -6.83 1.60 -12.89 19.32 -0.48 -0.57
1808789 0.00 0.00 0.00 0.00 -7.07 5.17 -6.83 2.06 0.00 21.39 -0.50 -0.56
1830305 0.00 0.00 0.00 0.00 -7.06 4.02 -7.07 2.41 -12.71 19.04 -0.53 -0.55
1848426 0.00 0.00 0.00 0.00 -7.07 5.17 -7.07 2.87 0.00 30.04 -0.55 -0.53
1863748 0.00 0.00 0.00 0.00 -7.06 4.02 -7.06 3.21 0.00 19.39 -0.57 -0.51
1881548 0.00 0.00 0.00 0.00 -7.06 4.02 -7.06 3.44 0.00 14.50 -0.59 -0.49
1897414 0.00 0.00 0.00 0.00 -7.06 4.02 -7.06 3.67 0.00 14.70 -0.62 -0.47
1913064 0.00 0.00 0.00 0.00 -4.76 5.17 -6.83 3.90 14.01 13.99 -0.64 -0.45
1929507 0.00 0.00 0.00 0.00 -4.76 5.17 -6.60 4.13 12.71 12.69 -0.66 -0.43
1947629 0.00 0.00 0.00 0.00 -4.76 5.17 -6.37 4.36 12.69 12.67 -0.68 -0.41
1965778 0.00 0.00 0.00 0.00 -4.76 6.32 -6.14 4.82 14.61 29.18 -0.70 -0.38
1981545 0.00 0.00 0.00 0.00 -4.76 6.32 -5.91 4.94 9.31 4.64 -0.71 -0.36
2006301 0.00 0.00 0.00 0.00 -4.76 5.17 -5.68 5.05 13.79 6.88 -0.73 -0.34
2023005 0.00 0.00 0.00 0.00 -4.76 5.17 -5.45 5.05 14.06 -0.01 -0.74 -0.31
2039395 0.00 0.00 0.00 0.00 -1.31 5.17 -4.88 5.17 34.64 6.92 -0.76 -0.29
2056009 0.00 0.00 0.00 0.00 -2.46 4.02 -4.42 5.17 27.87 -0.00 -0.77 -0.26
2072534 0.00 0.00 0.00 0.00 -0.16 5.17 -3.73 5.28 28.34 4.72 -0.78 -0.24
2096896 0.00 0.00 0.00 0.00 -2.46 6.32 -3.50 5.40 13.77 6.88 -0.79 -0.21
2113604 0.00 0.00 0.00 0.00 -0.16 5.17 -3.04 5.40 27.04 -0.01 -0.79 -0.19
2130624 0.00 0.00 0.00 0.00 -0.16 4.02 -2.58 5.28 25.46 -6.37 -0.80 -0.16
2148698 0.00 0.00 0.00 0.00 0.99 5.17 -2.00 5.17 41.17 -8.24 -0.80 -0.14
2162669 0.00 0.00 0.00 0.00 -0.16 4.02 -1.54 4.94 30.07 -15.03 -0.80 -0.12
2177974 0.00 0.00 0.00 0.00 2.14 4.02 -0.85 4.82 38.90 -6.49 -0.80 -0.10
2195713 0.00 0.00 0.00 0.00 2.14 4.02 -0.16 4.71 44.90 -7.49 -0.79 -0.07
2211083 0.00 0.00 0.00 0.00 2.14 2.87 0.19 4.48 21.64 -14.43 -0.78 -0.06
2227020 0.00 0.00 0.00 0.00 2.14 1.72 0.65 4.25 33.60 -16.80 -0.77 -0.04
2240706 0.00 0.00 0.00 0.00 2.14 2.87 0.88 4.02 17.04 -17.04 -0.76 -0.02
2254202 0.00 0.00 0.00 0.00 3.29 1.72 1.45 3.56 39.97 -31.97 -0.75 -0.00
2268587 0.00 0.00 0.00 0.00 4.44 0.57 1.91 3.10 27.96 -27.96 -0.73 0.01
2285036 0.00 0.00 0.00 0.00 4.44 0.57 2.37 2.75 29.22 -21.92 -0.71 0.02
2300773 0.00 0.00 0.00 0.00 6.74 0.57 2.94 2.29 42.67 -34.14 -0.69 0.03
2314245 0.00 0.00 0.00 0.00 6.74 0.57 3.63 1.95 48.60 -24.30 -0.67 0.04
2328441 0.00 0.00 0.00 0.00 4.44 -0.58 3.86 1.49 15.22 -30.43 -0.65 0.04
2343553 0.00 0.00 0.00 0.00 7.89 -1.73 4.44 0.91 33.53 -33.53 -0.62 0.05
2360704 0.00 0.00 0.00 0.00 6.74 -1.73 4.90 0.45 28.21 -28.21 -0.59 0.05
2377009 0.00 0.00 0.00 0.00 10.19 -1.74 5.71 0.11 50.71 -21.74 -0.56 0.05
2392892 0.00 0.00 0.00 0.00 9.04 -2.89 6.40 -0.47 46.78 -38.98 -0.53 0.04
2407651 0.00 0.00 0.00 0.00 9.04 -4.04 6.97 -1.04 40.00 -40.00 -0.50 0.04
2422039 0.00 0.00 0.00 0.00 11.35 -4.04 7.66 -1.51 42.95 -28.64 -0.46 0.03
2438132 0.00 0.00 0.00 0.00 11.35 -5.19 8.35 -2.08 39.06 -32.55 -0.42 0.02
2455831 0.00 0.00 0.00 0.00 11.35 -5.19 8.81 -2.66 30.22 -37.74 -0.37 0.01
2471095 0.00 0.00 0.00 0.00 11.35 -6.35 9.28 -3.35 28.81 -43.17 -0.33 -0.00
2487112 0.00 0.00 0.00 0.00 13.66 -6.35 10.20 -3.93 58.16 -36.38 -0.28 -0.02
2502975 0.00 0.00 0.00 0.00 13.67 -8.66 10.78 -4.62 36.41 -43.66 -0.23 -0.04
2518850 0.00 0.00 0.00 0.00 13.66 -6.35 11.47 -5.08 41.54 -27.71 -0.18 -0.06
2535519 0.00 0.00 0.00 0.00 13.67 -7.51 11.82 -5.66 19.29 -32.05 -0.13 -0.09
2553527 0.00 0.00 0.00 0.00 15.99 -9.83 12.51 -6.35 43.30 -43.28 -0.07 -0.11
2569574 0.00 0.00 0.00 0.00 15.98 -7.52 13.21 -6.70 46.12 -23.12 -0.02 -0.14
2584617 0.00 0.00 0.00 0.00 17.16 -11.00 13.79 -7.40 34.82 -41.70 0.04 -0.17
2601293 0.00 0.00 0.00 0.00 17.15 -9.84 14.37 -7.86 34.58 -27.67 0.10 -0.21
2618065 0.00 0.00 0.00 0.00 18.32 -11.00 15.06 -8.44 35.80 -29.84 0.17 -0.24
