#Task Selector: 5
#PID Parameters: kp: 0.06, kd: 0.05, ki: 0.04
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
0 0.00 0.00 0.00 0.00 -2.46 -5.04 -0.49 -1.01 0.00 0.00 0.00 0.00
0 0.00 0.00 0.00 0.00 -0.16 -5.03 -0.52 -2.01 -1.77 -55.53 -0.18 -5.55
18132 0.00 0.00 0.00 0.00 -0.16 -6.19 -0.56 -3.25 -1.94 -74.57 -0.37 -13.01
34725 0.00 0.00 0.00 0.00 0.99 -6.19 -0.36 -4.49 12.47 -77.94 0.88 -20.80
50600 0.00 0.00 0.00 0.00 0.99 -5.03 -0.16 -5.50 12.38 -62.99 2.11 -27.10
66586 0.00 0.00 0.00 0.00 -0.16 -6.19 0.30 -5.73 29.46 -14.73 5.06 -28.58
82205 0.00 0.00 0.00 0.00 -0.16 -7.34 0.30 -6.19 -0.01 -27.57 5.06 -31.33
98922 0.00 0.00 0.00 0.00 2.14 -8.49 0.76 -6.65 25.70 -25.75 7.63 -33.91
116831 0.00 0.00 0.00 0.00 -0.16 -7.34 0.53 -6.88 -14.86 -14.89 6.14 -35.40
132321 0.00 0.00 0.00 0.00 2.14 -6.19 0.76 -7.11 14.33 -14.34 7.57 -36.83
148379 0.00 0.00 0.00 0.00 2.14 -6.19 1.22 -7.11 29.78 0.01 10.55 -36.83
163831 0.00 0.00 0.00 0.00 3.29 -5.03 1.91 -6.65 44.19 29.51 15.15 -28.33
179451 0.00 0.00 0.00 0.00 3.29 -5.03 2.14 -5.96 14.48 43.53 16.79 -16.52
195339 0.00 0.00 0.00 0.00 4.44 -5.03 3.06 -5.50 55.97 28.03 21.14 -5.92
211784 0.00 0.00 0.00 0.00 4.44 -3.88 3.52 -5.03 29.22 29.26 22.83 3.30
227525 0.00 0.00 0.00 0.00 4.44 -5.03 3.98 -4.80 26.33 13.18 22.51 6.10
244996 0.00 0.00 0.00 0.00 4.44 -2.73 4.21 -4.34 14.59 29.21 23.97 11.77
260753 0.00 0.00 0.00 0.00 5.59 -5.04 4.67 -4.34 27.32 -0.01 24.13 14.35
277598 0.00 0.00 0.00 0.00 4.44 -1.58 4.67 -3.65 -0.01 45.34 25.62 20.37
292827 0.00 0.00 0.00 0.00 4.44 -0.43 4.67 -2.96 -0.01 41.53 24.19 25.96
309445 0.00 0.00 0.00 0.00 4.44 -1.58 4.67 -2.27 -0.01 42.55 21.21 30.21
325673 0.00 0.00 0.00 0.00 4.44 -1.58 4.67 -2.04 -0.00 14.36 16.79 28.70
