#Task Selector: 6
#PID Parameters: kp: 0.15, kd: 0.06, ki: 0.04
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
3036454 6.61 79.73 -10.38 125.23 130.27 -60.10 26.05 -12.02 1608.69 -742.19 160.87 -74.22
3052650 8.78 79.52 -13.78 124.91 130.27 -60.10 52.11 -24.04 1504.04 -693.90 311.27 -143.61
3069973 10.86 79.26 -17.06 124.50 130.27 -60.10 78.16 -36.06 1556.32 -718.02 466.91 -215.41
3279421 35.88 71.50 -56.36 112.32 72.85 -12.77 92.73 -38.62 873.99 -153.20 554.30 -230.73
3296092 37.76 70.53 -59.32 110.78 71.55 -15.19 107.04 -41.65 848.84 -180.18 639.19 -248.75
3312951 39.57 69.53 -62.15 109.22 70.10 -11.49 95.01 -31.93 -732.57 591.87 565.93 -189.56
3329378 41.30 68.51 -64.87 107.62 71.43 -10.30 83.24 -21.97 -736.76 623.63 492.26 -127.20
3345351 43.06 67.42 -67.63 105.91 68.69 -7.82 70.92 -11.51 -748.71 635.63 417.38 -63.64
3361802 44.82 66.27 -70.40 104.09 70.03 -7.84 70.36 -10.53 -33.66 58.87 414.02 -57.75
3378556 46.42 65.15 -72.92 102.34 68.71 -9.03 69.79 -9.29 -36.54 79.04 410.37 -49.84
3394132 48.16 63.88 -75.65 100.34 68.67 -6.61 69.51 -8.32 -16.76 57.08 247.82 30.08
3411238 49.73 62.66 -78.12 98.43 68.69 -7.82 68.96 -7.82 -34.60 31.23 93.96 102.60
3427099 51.48 61.24 -80.86 96.19 67.35 -7.80 68.69 -7.82 -14.91 0.21 -63.17 174.42
3445034 53.12 59.82 -83.43 93.97 67.35 -7.80 68.15 -7.81 -31.18 0.45 -153.68 189.78
3462237 54.56 58.51 -85.70 91.91 66.02 -7.78 67.62 -7.56 -34.63 16.12 -242.03 209.41
3477751 56.02 57.11 -88.00 89.71 64.70 -7.76 66.82 -7.79 -49.26 -14.35 -173.70 148.79
3493865 57.67 55.45 -90.59 87.09 66.00 -6.57 66.29 -7.54 -28.78 13.35 -102.90 87.76
3512511 59.11 53.90 -92.86 84.67 64.76 -11.39 65.77 -8.26 -30.75 -42.63 -31.11 19.94
3529335 60.51 52.33 -95.06 82.19 68.76 -11.46 66.05 -8.99 16.76 -43.66 -26.06 9.69
3546111 61.73 50.88 -96.97 79.93 70.05 -9.05 66.86 -9.25 53.70 -16.95 -17.04 0.09
3561125 62.89 49.45 -98.78 77.67 70.03 -7.84 67.92 -9.26 72.71 -1.03 -8.09 -5.72
3575792 64.09 47.88 -100.67 75.21 70.03 -7.84 68.73 -9.52 51.16 -16.06 0.48 -10.45
3591537 65.31 46.21 -102.58 72.58 67.37 -9.01 69.25 -9.04 31.66 28.84 5.14 -7.59
3608005 66.48 44.50 -104.43 69.90 67.35 -7.80 68.97 -8.31 -17.05 44.44 6.55 -3.19
3624488 67.57 42.83 -106.13 67.28 63.45 -11.36 67.65 -8.77 -83.55 -29.19 1.66 -7.72
