#Task Selector: 6
#PID Parameters: kp: 0.15, kd: 0.07, ki: 0.08
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
713328 80.00 0.00 0.00 0.00 64.45 -37.24 12.89 -7.45 818.11 -472.63 81.81 -47.26
729085 80.00 0.00 0.00 0.00 63.05 -35.90 25.50 -14.63 660.00 -375.80 147.81 -84.84
748191 80.00 0.00 0.00 0.00 62.79 -30.89 38.06 -20.81 791.10 -389.16 226.92 -123.76
764066 80.00 0.00 0.00 0.00 64.45 -37.24 50.95 -28.25 765.91 -442.47 303.51 -168.01
780897 80.00 0.00 0.00 0.00 65.65 -34.78 64.08 -35.21 872.57 -462.23 390.77 -214.23
795945 80.00 0.00 0.00 0.00 65.45 -31.01 64.28 -33.96 12.79 79.76 392.05 -206.25
811554 80.00 0.00 0.00 0.00 64.06 -29.70 64.48 -32.72 12.91 79.20 393.34 -198.33
827202 80.00 0.00 0.00 0.00 62.58 -25.94 64.44 -31.73 -2.61 59.35 393.08 -192.40
843891 80.00 0.00 0.00 0.00 59.91 -24.62 63.53 -29.21 -55.17 153.24 387.56 -177.07
860363 80.00 0.00 0.00 0.00 59.91 -24.62 62.38 -27.18 -70.34 124.52 380.53 -164.62
876687 80.00 0.00 0.00 0.00 62.48 -23.48 61.79 -25.67 -37.01 93.77 295.01 -107.98
892749 80.00 0.00 0.00 0.00 62.53 -24.71 61.48 -24.67 -19.06 62.14 227.11 -64.19
908830 80.00 0.00 0.00 0.00 62.44 -22.26 61.45 -23.93 -1.52 40.27 147.85 -21.25
927114 80.00 0.00 0.00 0.00 65.03 -21.12 62.48 -23.24 64.44 44.00 77.70 27.40
943010 80.00 0.00 0.00 0.00 63.67 -19.85 63.23 -22.28 45.43 57.55 -5.01 79.38
959556 80.00 0.00 0.00 0.00 63.67 -19.85 63.47 -21.56 14.44 44.04 -4.85 75.81
976025 80.00 0.00 0.00 0.00 62.39 -21.03 63.44 -20.82 -1.58 43.91 -6.30 72.28
992754 80.00 0.00 0.00 0.00 63.63 -18.63 63.68 -20.10 15.28 46.33 -4.51 70.98
1008385 80.00 0.00 0.00 0.00 63.56 -16.20 63.39 -19.12 -17.61 58.83 -0.75 61.54
1025095 80.00 0.00 0.00 0.00 63.71 -21.08 63.39 -19.36 0.51 -15.19 6.33 47.57
1041178 80.00 0.00 0.00 0.00 63.67 -19.85 63.39 -19.36 0.00 0.00 10.03 38.19
1058500 80.00 0.00 0.00 0.00 64.88 -16.24 63.89 -18.40 30.95 59.76 15.03 37.95
1074557 80.00 0.00 0.00 0.00 68.88 -16.34 64.94 -17.94 68.78 30.05 22.06 36.93
1089823 80.00 0.00 0.00 0.00 67.54 -16.31 65.74 -17.96 47.09 -1.21 20.33 32.41
1106720 80.00 0.00 0.00 0.00 67.54 -16.31 66.50 -17.01 48.11 59.93 20.60 32.65
1122639 80.00 0.00 0.00 0.00 67.51 -15.09 67.27 -16.05 47.34 58.85 23.89 34.13
1138845 80.00 0.00 0.00 0.00 67.51 -15.09 67.79 -15.82 31.47 13.80 27.19 31.12
1155529 80.00 0.00 0.00 0.00 67.47 -13.87 67.51 -15.33 -17.06 29.97 23.96 29.48
1172035 80.00 0.00 0.00 0.00 68.78 -12.68 67.76 -14.60 16.27 47.43 27.35 28.34
1187324 80.00 0.00 0.00 0.00 68.81 -13.90 68.02 -14.12 15.39 29.07 28.83 32.77
1203884 80.00 0.00 0.00 0.00 70.10 -11.49 68.54 -13.40 30.68 42.48 31.90 37.01
1220813 80.00 0.00 0.00 0.00 70.13 -12.71 69.06 -12.93 33.18 30.03 32.13 34.04
1236638 80.00 0.00 0.00 0.00 70.13 -12.71 69.59 -12.70 31.52 13.74 28.40 32.41
