#Task Selector: 6
#PID Parameters: kp: 0.20, kd: 0.60, ki: 0.80
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
0 80.00 0.00 0.00 0.00 -8.03 -4.84 -1.61 -0.97 0.00 0.00 0.00 0.00
0 80.00 0.00 0.00 0.00 -5.71 -3.67 -2.75 -1.70 -64.95 -41.80 -6.50 -4.18
17568 80.00 0.00 0.00 0.00 -5.71 -3.67 -3.89 -2.44 -64.71 -41.64 -12.97 -8.34
35202 80.00 0.00 0.00 0.00 -3.39 -2.51 -4.57 -2.94 -40.48 -29.97 -17.01 -11.34
51935 80.00 0.00 0.00 0.00 -2.23 -2.50 -5.01 -3.44 -32.23 -36.19 -20.24 -14.96
65778 80.00 0.00 0.00 0.00 -4.55 -3.67 -4.32 -3.20 46.63 15.69 -15.57 -13.39
80719 80.00 0.00 0.00 0.00 -5.70 -1.36 -4.31 -2.74 0.10 30.49 -15.56 -10.34
95890 80.00 0.00 0.00 0.00 1.23 -1.34 -2.93 -2.28 83.39 27.98 -7.22 -7.54
112529 80.00 0.00 0.00 0.00 2.38 -2.50 -1.77 -2.27 68.80 0.14 -0.34 -7.53
129301 80.00 0.00 0.00 0.00 5.84 -3.65 -0.16 -2.50 83.47 -11.82 8.00 -8.71
148633 80.00 0.00 0.00 0.00 13.90 -4.81 3.53 -2.73 237.93 -14.70 31.80 -10.18
164140 80.00 0.00 0.00 0.00 18.52 -5.98 8.38 -3.65 311.19 -59.33 69.41 -11.93
179706 80.00 0.00 0.00 0.00 32.52 -8.39 14.63 -5.06 428.78 -96.55 118.76 -17.42
194301 80.00 0.00 0.00 0.00 32.51 -7.22 20.66 -6.01 387.79 -60.82 161.58 -20.51
209840 80.00 0.00 0.00 0.00 42.01 -7.32 27.89 -6.74 444.83 -45.15 209.29 -21.41
226105 80.00 0.00 0.00 0.00 46.86 -8.56 34.49 -7.49 388.89 -44.29 243.52 -27.40
243054 80.00 0.00 0.00 0.00 50.50 -7.43 40.88 -7.78 410.60 -18.70 284.57 -32.32
258631 80.00 0.00 0.00 0.00 52.96 -7.47 44.97 -7.60 246.81 11.09 300.91 -34.01
275196 80.00 0.00 0.00 0.00 55.43 -6.32 49.55 -7.42 283.14 11.11 322.34 -32.91
291382 80.00 0.00 0.00 0.00 59.17 -5.19 52.98 -7.00 210.47 26.12 335.04 -29.12
307682 80.00 0.00 0.00 0.00 65.59 -7.70 56.73 -6.82 231.84 10.68 334.43 -26.58
323844 80.00 0.00 0.00 0.00 64.26 -5.27 59.48 -6.39 168.45 26.48 320.16 -18.00
340175 80.00 0.00 0.00 0.00 69.43 -4.15 62.77 -5.73 180.07 36.27 295.29 -4.72
358457 80.00 0.00 0.00 0.00 70.74 -4.18 65.84 -5.30 191.78 26.86 275.69 4.05
374427 80.00 0.00 0.00 0.00 74.65 0.60 68.93 -4.14 191.22 71.54 250.33 15.72
390625 80.00 0.00 0.00 0.00 78.75 -1.88 71.56 -2.98 184.42 81.57 229.88 28.30
404891 80.00 0.00 0.00 0.00 78.71 0.56 74.46 -1.81 160.79 64.86 204.90 36.66
422870 80.00 0.00 0.00 0.00 77.30 6.65 76.03 0.35 103.98 142.54 190.62 49.80
438025 80.00 0.00 0.00 0.00 77.30 6.65 77.34 2.52 80.01 131.92 170.30 61.88
454433 80.00 0.00 0.00 0.00 77.30 6.65 77.87 3.72 34.12 77.74 152.67 67.05
728250 80.00 0.00 0.00 0.00 60.92 39.05 74.31 11.91 -218.39 501.46 107.65 116.12
744573 80.00 0.00 0.00 0.00 60.92 39.05 70.75 19.61 -194.55 420.96 71.35 155.57
762859 80.00 0.00 0.00 0.00 54.72 42.50 66.24 26.78 -291.35 462.52 24.20 198.20
778361 80.00 0.00 0.00 0.00 51.11 46.05 61.00 34.66 -337.23 507.23 -28.70 246.23
793898 80.00 0.00 0.00 0.00 47.39 45.92 55.01 42.51 -361.14 474.04 -83.93 286.48
810466 80.00 0.00 0.00 0.00 43.71 45.79 51.57 43.86 -211.53 82.90 -123.53 286.62
826745 80.00 0.00 0.00 0.00 37.74 49.30 46.93 45.91 -288.26 127.47 -168.43 292.88
842829 80.00 0.00 0.00 0.00 32.96 50.40 42.58 47.49 -272.17 98.87 -206.05 288.51
858822 80.00 0.00 0.00 0.00 23.51 55.15 37.06 49.31 -325.87 107.47 -246.64 286.07
875758 80.00 0.00 0.00 0.00 19.97 56.34 31.58 51.40 -342.96 130.41 -284.35 291.33
891748 80.00 0.00 0.00 0.00 10.51 58.77 24.94 53.99 -379.54 148.31 -300.46 256.02
909240 80.00 0.00 0.00 0.00 2.21 60.04 17.83 56.14 -416.00 125.80 -322.60 226.50
926320 80.00 0.00 0.00 0.00 -1.38 62.61 10.97 58.58 -483.15 171.85 -341.79 197.44
940533 80.00 0.00 0.00 0.00 -9.81 65.33 4.30 60.62 -407.37 124.47 -348.80 159.16
956895 80.00 0.00 0.00 0.00 -20.87 68.30 -3.87 63.01 -495.94 145.25 -362.28 126.28
973362 80.00 0.00 0.00 0.00 -31.90 64.90 -12.35 64.24 -540.60 78.17 -395.19 125.81
989053 80.00 0.00 0.00 0.00 -43.45 65.60 -21.48 65.35 -563.60 68.64 -422.72 119.93
1005259 80.00 0.00 0.00 0.00 -56.89 66.64 -32.59 66.16 -652.84 47.40 -460.79 114.78
1022266 80.00 0.00 0.00 0.00 -67.09 70.34 -44.04 67.16 -724.65 63.39 -500.66 110.37
1038074 80.00 0.00 0.00 0.00 -87.07 72.66 -57.28 68.03 -818.14 53.84 -548.18 102.71
1054259 80.00 0.00 0.00 0.00 -99.90 69.98 -70.88 69.05 -830.91 62.11 -593.32 94.09
1070627 80.00 0.00 0.00 0.00 -120.84 75.89 -86.36 71.10 -953.54 126.69 -647.07 94.18
1086858 80.00 0.00 0.00 0.00 -141.53 80.46 -103.29 73.87 -1037.03 169.27 -702.46 93.92
1103181 80.00 0.00 0.00 0.00 -161.66 78.21 -122.20 75.44 -1165.83 96.96 -778.31 91.17
1119405 80.00 0.00 0.00 0.00 -181.01 76.62 -140.99 76.23 -1153.64 48.65 -844.08 81.51
1135691 80.00 0.00 0.00 0.00 -189.98 80.17 -159.01 78.27 -1101.90 124.59 -900.21 86.15
1152041 80.00 0.00 0.00 0.00 -189.98 80.17 -172.83 79.12 -841.44 52.11 -927.99 84.50
1168476 80.00 0.00 0.00 0.00 -189.98 80.17 -182.53 79.07 -598.91 -3.61 -922.60 79.40
