#Task Selector: 6
#PID Parameters: kp: 0.10, kd: 0.05, ki: 0.06
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
129408 0.00 0.00 0.00 0.00 6.75 -11.96 1.35 -2.39 83.24 -147.53 8.32 -14.75
145625 0.00 0.00 0.00 0.00 6.74 -7.34 2.70 -3.86 71.68 -78.03 15.49 -22.56
164442 0.00 0.00 0.00 0.00 6.74 -7.34 4.05 -5.33 83.36 -90.75 23.83 -31.63
180621 0.00 0.00 0.00 0.00 5.59 -8.49 5.17 -7.03 55.88 -84.86 29.42 -40.12
200640 0.00 0.00 0.00 0.00 5.59 -6.19 6.28 -8.27 60.97 -67.47 35.51 -46.86
218982 0.00 0.00 0.00 0.00 5.59 -6.19 6.05 -7.11 -13.31 66.40 34.18 -40.22
236377 0.00 0.00 0.00 0.00 5.59 -7.34 5.82 -7.11 -16.19 0.01 32.56 -40.22
250604 0.00 0.00 0.00 0.00 5.59 -6.19 5.59 -6.88 -12.92 12.94 31.27 -38.93
268438 0.00 0.00 0.00 0.00 4.44 -6.19 5.36 -6.42 -15.05 30.12 29.77 -35.92
283756 0.00 0.00 0.00 0.00 4.44 -7.34 5.13 -6.65 -13.87 -13.89 28.38 -37.30
300340 0.00 0.00 0.00 0.00 5.59 -6.19 5.13 -6.65 0.00 0.00 20.05 -22.55
315341 0.00 0.00 0.00 0.00 5.59 -7.34 5.13 -6.65 -0.00 -0.00 12.89 -14.75
328977 0.00 0.00 0.00 0.00 5.59 -5.04 5.13 -6.42 -0.01 15.15 4.55 -4.16
344180 0.00 0.00 0.00 0.00 4.44 -7.34 5.13 -6.65 0.01 -14.75 -1.04 2.85
359804 0.00 0.00 0.00 0.00 5.59 -6.19 5.36 -6.42 14.06 14.08 -5.73 11.01
376167 0.00 0.00 0.00 0.00 4.44 -6.19 5.13 -6.42 -14.49 0.01 -5.85 4.37
392053 0.00 0.00 0.00 0.00 5.59 -6.19 5.13 -6.19 -0.01 14.31 -4.23 5.80
408164 0.00 0.00 0.00 0.00 4.44 -6.19 4.90 -6.42 -13.70 -13.72 -4.31 3.13
424952 0.00 0.00 0.00 0.00 2.14 -6.19 4.44 -6.19 -28.89 14.47 -5.69 1.57
440886 0.00 0.00 0.00 0.00 2.14 -6.19 3.75 -6.19 -39.63 0.01 -8.27 2.96
458306 0.00 0.00 0.00 0.00 4.44 -6.19 3.75 -6.19 0.00 -0.00 -8.27 2.96
476450 0.00 0.00 0.00 0.00 3.29 -6.19 3.29 -6.19 -28.68 0.01 -11.13 2.96
492498 0.00 0.00 0.00 0.00 5.59 -5.04 3.52 -5.96 11.81 11.82 -9.95 2.63
511972 0.00 0.00 0.00 0.00 3.29 -5.03 3.75 -5.73 15.23 15.25 -8.43 5.63
