#Task Selector: 4
#PID Parameters: kp: 0.15, kd: 0.06, ki: 0.08
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
0 0.00 0.00 0.00 0.00 -2.46 -6.19 -0.49 -1.24 0.00 0.00 0.00 0.00
0 0.00 0.00 0.00 0.00 -1.31 -6.19 -0.75 -2.48 -14.23 -67.11 -1.42 -6.71
18439 0.00 0.00 0.00 0.00 -1.31 -6.19 -1.02 -3.71 -16.81 -79.28 -3.10 -14.64
34047 0.00 0.00 0.00 0.00 -3.61 -6.19 -1.74 -4.95 -44.74 -76.61 -7.58 -22.30
50204 0.00 0.00 0.00 0.00 -1.31 -6.19 -2.00 -6.19 -15.66 -73.86 -9.14 -29.69
66957 0.00 0.00 0.00 0.00 -2.46 -6.19 -2.00 -6.19 0.00 -0.00 -9.14 -29.69
83399 0.00 0.00 0.00 0.00 -2.46 -6.19 -2.23 -6.19 -13.02 -0.01 -10.45 -29.69
101082 0.00 0.00 0.00 0.00 -2.46 -3.88 -2.46 -5.73 -14.24 28.53 -11.87 -26.83
117226 0.00 0.00 0.00 0.00 -1.31 -5.04 -2.00 -5.50 28.39 14.22 -9.03 -25.41
133451 0.00 0.00 0.00 0.00 -2.46 -3.88 -2.23 -5.04 -13.58 27.20 -10.39 -22.69
150381 0.00 0.00 0.00 0.00 -1.31 -6.19 -2.00 -5.04 14.73 0.01 -8.91 -22.69
166006 0.00 0.00 0.00 0.00 -1.31 -3.88 -1.77 -4.58 13.95 27.89 -6.10 -13.19
182530 0.00 0.00 0.00 0.00 -1.31 -2.73 -1.54 -4.34 14.14 14.15 -3.00 -3.85
198807 0.00 0.00 0.00 0.00 -0.16 -3.88 -1.31 -4.11 14.92 14.93 2.96 5.31
214231 0.00 0.00 0.00 0.00 2.14 -2.73 -0.39 -3.88 64.20 16.07 10.95 14.30
228564 0.00 0.00 0.00 0.00 -1.31 -1.58 -0.39 -2.96 0.02 54.42 10.95 19.74
245485 0.00 0.00 0.00 0.00 -0.16 -0.43 -0.16 -2.27 14.28 42.81 13.68 24.02
261610 0.00 0.00 0.00 0.00 2.14 -0.43 0.53 -1.81 43.61 29.08 19.47 24.08
277431 0.00 0.00 0.00 0.00 2.14 -0.43 0.99 -1.12 27.61 41.43 19.39 26.80
294091 0.00 0.00 0.00 0.00 2.14 -0.43 0.99 -0.66 -0.00 28.20 20.75 26.90
310405 0.00 0.00 0.00 0.00 2.14 1.87 1.68 0.03 41.17 41.17 23.39 31.02
327161 0.00 0.00 0.00 0.00 2.14 0.72 2.14 0.26 25.09 12.55 24.50 29.48
345489 0.00 0.00 0.00 0.00 2.14 1.87 2.14 0.72 -0.00 27.81 23.09 30.85
362025 0.00 0.00 0.00 0.00 3.29 3.02 2.37 1.41 13.18 39.55 22.92 33.31
379464 0.00 0.00 0.00 0.00 2.14 1.87 2.37 1.87 -0.00 29.57 16.50 34.66
395017 0.00 0.00 0.00 0.00 2.14 3.02 2.37 2.10 0.00 14.42 16.49 30.66
410960 0.00 0.00 0.00 0.00 2.14 4.17 2.37 2.79 0.00 48.05 15.07 31.18
425313 0.00 0.00 0.00 0.00 2.14 4.17 2.37 3.25 0.00 25.97 10.71 30.87
443017 0.00 0.00 0.00 0.00 2.14 1.87 2.14 3.02 -15.06 -15.06 6.44 25.22
458287 0.00 0.00 0.00 0.00 2.14 3.02 2.14 3.25 0.00 15.10 6.44 23.91
473512 0.00 0.00 0.00 0.00 2.14 1.87 2.14 3.02 -0.00 -13.70 2.32 18.43
490289 0.00 0.00 0.00 0.00 2.14 3.02 2.14 2.79 -0.00 -14.86 -0.19 15.69
505761 0.00 0.00 0.00 0.00 2.14 1.87 2.14 2.33 -0.00 -27.35 -0.19 10.17
522572 0.00 0.00 0.00 0.00 -0.16 0.72 1.68 2.10 -30.34 -15.17 -4.54 4.70
537727 0.00 0.00 0.00 0.00 0.99 -0.43 1.45 1.41 -13.80 -41.41 -5.92 -2.40
554382 0.00 0.00 0.00 0.00 -0.16 -1.58 0.99 0.72 -29.39 -44.08 -8.86 -8.25
570032 0.00 0.00 0.00 0.00 -0.16 -0.43 0.53 0.03 -27.27 -40.91 -11.59 -17.15
586894 0.00 0.00 0.00 0.00 -1.31 -0.43 -0.16 -0.43 -38.76 -25.84 -15.46 -22.33
604689 0.00 0.00 0.00 0.00 -1.31 -2.73 -0.39 -1.12 -11.93 -35.76 -15.15 -24.40
623985 0.00 0.00 0.00 0.00 -2.46 -2.73 -1.08 -1.58 -43.58 -29.07 -19.51 -28.82
639819 0.00 0.00 0.00 0.00 -3.61 -2.73 -1.77 -1.81 -42.43 -14.16 -23.75 -28.86
656088 0.00 0.00 0.00 0.00 -2.46 -5.04 -2.23 -2.73 -25.36 -50.71 -26.29 -32.45
674244 0.00 0.00 0.00 0.00 -2.46 -5.04 -2.46 -3.65 -14.77 -59.01 -27.76 -35.61
689844 0.00 0.00 0.00 0.00 -2.46 -3.88 -2.69 -3.88 -15.33 -15.33 -26.26 -35.63
704864 0.00 0.00 0.00 0.00 -2.46 -5.04 -2.69 -4.35 -0.02 -29.62 -24.88 -34.45
720411 0.00 0.00 0.00 0.00 -2.46 -3.88 -2.46 -4.58 11.80 -11.80 -20.77 -31.22
739901 0.00 0.00 0.00 0.00 -2.46 -5.04 -2.46 -4.58 0.00 0.00 -18.04 -27.13
755782 0.00 0.00 0.00 0.00 -2.46 -6.19 -2.46 -4.81 -0.01 -14.94 -14.16 -26.04
771207 0.00 0.00 0.00 0.00 -2.46 -7.34 -2.46 -5.50 -0.04 -47.61 -12.97 -27.22
785725 0.00 0.00 0.00 0.00 -1.31 -5.04 -2.23 -5.50 14.38 0.01 -7.18 -24.32
801727 0.00 0.00 0.00 0.00 -1.31 -5.04 -2.00 -5.73 15.45 -15.46 -1.39 -24.45
816612 0.00 0.00 0.00 0.00 -0.16 -5.03 -1.54 -5.73 31.71 0.02 4.32 -19.38
831128 0.00 0.00 0.00 0.00 -0.16 -5.03 -1.08 -5.50 31.82 15.94 8.98 -11.88
845596 0.00 0.00 0.00 0.00 2.14 -5.03 -0.16 -5.03 55.84 27.98 16.09 -7.55
862084 0.00 0.00 0.00 0.00 2.14 -2.73 0.53 -4.57 42.29 28.22 20.32 -1.77
878404 0.00 0.00 0.00 0.00 3.29 -3.88 1.45 -4.34 58.62 14.68 25.01 0.88
894102 0.00 0.00 0.00 0.00 2.14 -0.43 1.91 -3.42 27.56 55.14 27.76 6.40
910794 0.00 0.00 0.00 0.00 2.14 -1.58 2.37 -2.73 28.69 43.05 30.63 12.20
926831 0.00 0.00 0.00 0.00 4.44 -1.58 2.83 -2.04 26.79 40.21 33.31 20.98
943998 0.00 0.00 0.00 0.00 2.14 -1.58 2.83 -1.81 -0.00 15.02 31.88 22.48
959314 0.00 0.00 0.00 0.00 2.14 -0.43 2.60 -1.12 -14.14 42.42 28.92 28.27
975582 0.00 0.00 0.00 0.00 4.44 -0.43 3.06 -1.12 29.24 -0.00 28.67 28.27
991311 0.00 0.00 0.00 0.00 2.14 -0.43 3.06 -0.89 -0.00 13.58 25.49 28.03
1008247 0.00 0.00 0.00 0.00 3.29 0.72 2.83 -0.43 -13.59 27.17 18.55 27.95
1025175 0.00 0.00 0.00 0.00 2.14 0.72 2.83 0.03 -0.00 27.42 14.32 27.87
1041948 0.00 0.00 0.00 0.00 2.14 1.87 2.83 0.49 -0.00 23.62 8.45 28.76
1061417 0.00 0.00 0.00 0.00 3.29 3.02 2.60 1.18 -15.93 47.77 4.11 28.03
1075855 0.00 0.00 0.00 0.00 2.14 1.87 2.60 1.64 -0.00 30.17 1.24 26.74
1091095 0.00 0.00 0.00 0.00 3.29 0.72 2.60 1.64 0.00 0.00 -1.44 22.72
1106454 0.00 0.00 0.00 0.00 2.14 0.72 2.60 1.64 0.00 0.00 -1.44 21.22
1123107 0.00 0.00 0.00 0.00 2.14 3.02 2.60 1.87 0.00 13.76 -0.03 18.35
1139818 0.00 0.00 0.00 0.00 -0.16 1.87 1.91 1.64 -37.43 -12.48 -6.69 17.10
1158245 0.00 0.00 0.00 0.00 0.99 1.87 1.68 1.64 -13.92 -0.00 -8.09 15.74
1174758 0.00 0.00 0.00 0.00 -0.16 1.87 0.99 1.87 -41.92 13.97 -10.92 14.42
1191211 0.00 0.00 0.00 0.00 -0.16 -0.43 0.53 1.64 -27.60 -13.80 -13.68 10.30
1207871 0.00 0.00 0.00 0.00 -0.16 0.72 0.07 1.18 -28.31 -28.31 -16.51 5.11
1224114 0.00 0.00 0.00 0.00 -0.16 0.72 0.07 0.95 -0.00 -14.09 -14.92 -1.08
1240437 0.00 0.00 0.00 0.00 -1.31 0.72 -0.39 0.72 -27.94 -13.97 -17.71 -5.49
1256894 0.00 0.00 0.00 0.00 -1.31 -0.43 -0.62 0.26 -14.32 -28.64 -19.15 -8.35
1272954 0.00 0.00 0.00 0.00 -0.16 0.72 -0.62 0.49 0.00 16.72 -19.15 -6.68
1286709 0.00 0.00 0.00 0.00 -2.46 -1.58 -1.08 0.03 -27.82 -27.82 -21.93 -10.84
1303245 0.00 0.00 0.00 0.00 -2.46 -0.43 -1.54 -0.20 -24.51 -12.25 -20.64 -10.82
1322015 0.00 0.00 0.00 0.00 -2.46 -1.58 -1.77 -0.66 -13.19 -26.36 -20.56 -13.46
1339464 0.00 0.00 0.00 0.00 -2.46 -1.58 -2.00 -0.89 -12.08 -12.08 -17.58 -16.06
1358512 0.00 0.00 0.00 0.00 -2.46 -1.58 -2.46 -1.35 -29.33 -29.33 -17.75 -17.61
1374199 0.00 0.00 0.00 0.00 -3.61 -2.73 -2.69 -1.58 -13.71 -13.71 -16.29 -16.15
1390993 0.00 0.00 0.00 0.00 -3.61 -1.58 -2.92 -1.81 -16.16 -16.16 -17.91 -16.36
1405237 0.00 0.00 0.00 0.00 -2.46 -2.73 -2.92 -2.04 -0.01 -14.31 -15.11 -16.39
1421312 0.00 0.00 0.00 0.00 -3.61 -1.58 -3.15 -2.04 -15.10 -0.01 -15.19 -13.53
1436550 0.00 0.00 0.00 0.00 -2.46 -2.73 -3.15 -2.27 -0.01 -16.56 -15.19 -16.86
1450447 0.00 0.00 0.00 0.00 -1.31 -1.58 -2.69 -2.04 29.95 14.98 -9.41 -12.58
1465818 0.00 0.00 0.00 0.00 -3.61 -2.73 -2.69 -2.27 -0.01 -14.43 -6.96 -12.80
1481765 0.00 0.00 0.00 0.00 -0.16 -1.58 -2.23 -2.04 29.80 14.91 -2.67 -8.67
1497207 0.00 0.00 0.00 0.00 -0.16 -1.58 -1.54 -2.04 39.78 0.01 2.52 -7.46
1514557 0.00 0.00 0.00 0.00 -2.46 -1.58 -1.54 -1.81 0.01 14.20 5.45 -3.11
1530756 0.00 0.00 0.00 0.00 -0.16 -1.58 -1.31 -1.81 14.41 0.00 8.27 -1.74
1546713 0.00 0.00 0.00 0.00 0.99 -0.43 -0.39 -1.35 59.30 29.67 15.81 2.85
1562231 0.00 0.00 0.00 0.00 2.14 -2.73 0.07 -1.58 28.15 -14.08 18.63 2.87
1578571 0.00 0.00 0.00 0.00 2.14 -2.73 0.53 -1.81 31.49 -15.75 23.29 1.30
1593174 0.00 0.00 0.00 0.00 2.14 -1.58 1.45 -1.81 57.58 0.01 29.05 2.95
1609150 0.00 0.00 0.00 0.00 3.29 -2.73 2.14 -2.04 44.08 -14.70 30.46 -0.01
1624801 0.00 0.00 0.00 0.00 2.14 -1.58 2.37 -2.27 13.85 -13.85 31.84 0.04
1641403 0.00 0.00 0.00 0.00 2.14 -1.58 2.37 -2.04 -0.00 14.38 28.86 -0.01
1657399 0.00 0.00 0.00 0.00 2.14 -1.58 2.37 -1.81 -0.00 13.52 24.89 1.34
1674419 0.00 0.00 0.00 0.00 2.14 0.72 2.37 -1.35 -0.00 30.06 24.89 2.93
1689716 0.00 0.00 0.00 0.00 3.29 -0.43 2.37 -0.89 -0.00 27.24 23.44 5.65
