#Task Selector: 5
#PID Parameters: kp: 0.08, kd: 0.07, ki: 0.04
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
0 0.00 0.00 0.00 0.00 -0.16 -0.43 -0.03 -0.09 0.00 0.00 0.00 0.00
0 0.00 0.00 0.00 0.00 0.99 1.87 0.17 0.29 10.93 20.61 1.09 2.06
18115 0.00 0.00 0.00 0.00 2.14 0.72 0.59 0.43 25.70 8.61 3.66 2.92
34766 0.00 0.00 0.00 0.00 2.14 -0.43 1.02 0.34 25.13 -5.08 6.18 2.41
51794 0.00 0.00 0.00 0.00 3.29 1.87 1.68 0.72 42.69 24.23 10.45 4.84
67204 0.00 0.00 0.00 0.00 4.44 1.87 2.60 1.18 57.33 28.67 16.18 7.70
83245 0.00 0.00 0.00 0.00 5.59 4.17 3.52 1.64 59.87 29.94 22.17 10.70
98606 0.00 0.00 0.00 0.00 4.44 4.17 3.98 2.33 26.45 39.68 24.81 14.66
115991 0.00 0.00 0.00 0.00 6.74 6.47 4.90 3.71 58.08 87.10 30.62 23.38
131833 0.00 0.00 0.00 0.00 6.74 6.47 5.59 4.63 42.18 56.23 34.84 29.00
148196 0.00 0.00 0.00 0.00 7.89 4.17 6.28 5.09 42.54 28.35 39.09 31.83
164421 0.00 0.00 0.00 0.00 10.19 5.32 7.20 5.32 57.72 14.44 43.77 31.22
180377 0.00 0.00 0.00 0.00 9.04 6.47 8.12 5.78 58.09 29.05 47.01 33.26
196227 0.00 0.00 0.00 0.00 9.04 3.02 8.58 5.09 28.20 -42.29 47.31 29.54
212543 0.00 0.00 0.00 0.00 12.50 6.47 9.73 5.09 69.01 0.05 49.95 27.12
229238 0.00 0.00 0.00 0.00 12.50 5.32 10.66 5.32 57.62 14.41 49.98 25.70
245238 0.00 0.00 0.00 0.00 12.50 3.02 11.12 4.86 27.49 -27.44 46.74 19.96
262008 0.00 0.00 0.00 0.00 12.50 4.17 11.81 4.40 42.52 -28.29 48.34 13.16
278268 0.00 0.00 0.00 0.00 12.50 3.02 12.50 4.40 42.62 0.01 46.80 4.45
294496 0.00 0.00 0.00 0.00 13.65 1.87 12.73 3.48 13.87 -55.46 43.97 -6.72
311103 0.00 0.00 0.00 0.00 12.50 3.02 12.73 3.02 -0.02 -29.45 39.71 -12.50
326740 0.00 0.00 0.00 0.00 12.50 1.87 12.73 2.79 -0.00 -14.07 33.94 -15.35
343101 0.00 0.00 0.00 0.00 11.35 3.02 12.50 2.56 -14.10 -14.07 26.72 -19.66
359471 0.00 0.00 0.00 0.00 10.19 -0.43 12.04 1.87 -27.79 -41.60 21.12 -19.59
376065 0.00 0.00 0.00 0.00 10.19 -0.43 11.35 1.41 -42.48 -28.25 9.97 -22.42
392355 0.00 0.00 0.00 0.00 7.89 5.32 10.42 1.87 -54.88 27.38 -1.28 -21.12
409149 0.00 0.00 0.00 0.00 7.89 1.87 9.50 1.87 -59.45 0.00 -9.97 -18.38
424654 0.00 0.00 0.00 0.00 7.89 4.17 8.81 2.10 -41.42 13.78 -18.36 -14.17
441339 0.00 0.00 0.00 0.00 6.74 4.17 8.12 3.02 -41.20 54.88 -26.75 -8.68
458105 0.00 0.00 0.00 0.00 6.74 -1.58 7.43 2.79 -40.99 -13.64 -32.23 -4.50
474955 0.00 0.00 0.00 0.00 6.74 4.17 7.20 2.56 -15.33 -15.33 -33.76 -3.09
489968 0.00 0.00 0.00 0.00 5.59 -2.73 6.74 1.64 -27.74 -55.48 -36.54 -7.23
506550 0.00 0.00 0.00 0.00 4.44 4.17 6.05 1.64 -45.69 -0.01 -39.70 -5.83
521654 0.00 0.00 0.00 0.00 4.44 -1.58 5.59 0.49 -27.68 -69.19 -39.69 -8.59
538271 0.00 0.00 0.00 0.00 3.29 -2.73 4.90 0.26 -41.17 -13.72 -39.56 -7.13
555031 0.00 0.00 0.00 0.00 2.14 -1.58 3.98 -0.89 -57.07 -71.33 -39.78 -17.00
571149 0.00 0.00 0.00 0.00 4.44 -3.88 3.75 -1.12 -13.80 -13.81 -35.21 -18.38
587809 0.00 0.00 0.00 0.00 2.14 -2.73 3.29 -2.50 -28.06 -84.18 -33.87 -28.18
604199 0.00 0.00 0.00 0.00 3.29 -0.43 3.06 -2.27 -14.58 14.58 -31.21 -32.21
619973 0.00 0.00 0.00 0.00 0.99 -3.88 2.60 -2.50 -28.99 -14.50 -30.01 -32.30
635839 0.00 0.00 0.00 0.00 2.14 -3.88 2.60 -2.96 0.00 -28.48 -28.48 -33.61
651996 0.00 0.00 0.00 0.00 3.29 4.17 2.37 -1.35 -13.84 96.80 -27.09 -18.38
668627 0.00 0.00 0.00 0.00 4.44 -3.88 2.83 -1.58 29.39 -14.71 -19.58 -19.85
684278 0.00 0.00 0.00 0.00 5.59 -2.73 3.29 -2.04 28.21 -28.21 -13.99 -15.76
700589 0.00 0.00 0.00 0.00 4.44 -1.58 3.98 -1.58 42.31 28.22 -5.64 -11.56
716894 0.00 0.00 0.00 0.00 3.29 -2.73 4.21 -1.35 13.75 13.75 1.44 -3.05
733624 0.00 0.00 0.00 0.00 4.44 -2.73 4.44 -2.73 14.46 -86.72 4.27 -10.34
749535 0.00 0.00 0.00 0.00 6.74 -0.43 4.90 -2.04 28.61 42.93 9.93 2.37
765610 0.00 0.00 0.00 0.00 5.59 -1.58 4.90 -1.81 -0.00 14.40 11.39 2.35
781585 0.00 0.00 0.00 0.00 6.74 0.72 5.36 -1.35 27.27 27.27 17.01 6.53
798452 0.00 0.00 0.00 0.00 7.89 -0.43 6.28 -0.89 56.91 28.44 22.71 12.22
814620 0.00 0.00 0.00 0.00 7.89 5.32 6.97 0.72 42.37 98.84 28.33 12.42
830908 0.00 0.00 0.00 0.00 9.04 1.87 7.43 1.18 27.97 27.95 28.18 16.69
847363 0.00 0.00 0.00 0.00 11.35 0.72 8.58 1.64 70.11 28.00 32.37 22.31
863783 0.00 0.00 0.00 0.00 11.35 4.17 9.50 2.33 49.92 37.40 33.14 23.23
882238 0.00 0.00 0.00 0.00 11.35 3.02 10.19 3.02 42.42 42.36 36.00 26.09
898529 0.00 0.00 0.00 0.00 11.35 4.17 10.88 2.79 47.31 -15.73 39.29 33.19
913137 0.00 0.00 0.00 0.00 11.35 4.17 11.35 3.25 31.19 31.14 39.55 32.01
927916 0.00 0.00 0.00 0.00 12.50 3.02 11.58 3.71 14.23 28.39 40.97 33.41
944132 0.00 0.00 0.00 0.00 10.19 4.17 11.35 3.71 -14.39 -0.01 36.80 30.68
960153 0.00 0.00 0.00 0.00 12.50 4.17 11.58 3.94 13.01 12.98 32.41 29.13
977891 0.00 0.00 0.00 0.00 11.35 1.87 11.58 3.48 -0.01 -30.06 28.18 16.24
993205 0.00 0.00 0.00 0.00 10.19 6.47 11.35 3.94 -14.75 29.49 23.90 16.40
1008813 0.00 0.00 0.00 0.00 12.50 3.02 11.35 3.94 0.00 0.00 16.89 13.60
1025649 0.00 0.00 0.00 0.00 11.35 4.17 11.58 3.94 14.60 0.01 13.36 9.86
1041436 0.00 0.00 0.00 0.00 11.35 5.32 11.35 4.17 -14.45 14.42 7.67 7.06
1057393 0.00 0.00 0.00 0.00 9.04 5.32 10.89 4.86 -27.02 40.48 0.24 12.68
1074441 0.00 0.00 0.00 0.00 7.89 4.17 10.42 4.40 -29.08 -29.05 -5.79 6.67
1090292 0.00 0.00 0.00 0.00 9.04 5.32 9.73 4.86 -41.80 27.81 -11.39 6.61
1106834 0.00 0.00 0.00 0.00 6.74 0.72 8.81 4.17 -56.40 -42.26 -15.59 2.38
1123168 0.00 0.00 0.00 0.00 6.74 1.87 7.89 3.48 -59.15 -44.32 -22.81 -3.35
1138747 0.00 0.00 0.00 0.00 6.74 4.17 7.43 3.25 -27.22 -13.61 -25.53 -1.70
1155663 0.00 0.00 0.00 0.00 5.59 5.32 6.97 3.48 -28.25 14.11 -26.88 -3.24
1171952 0.00 0.00 0.00 0.00 5.59 4.17 6.28 3.25 -40.49 -13.50 -30.93 -4.59
1189005 0.00 0.00 0.00 0.00 6.74 -0.43 6.28 3.02 0.00 -14.84 -32.39 -6.08
1204503 0.00 0.00 0.00 0.00 4.44 -1.58 5.82 2.33 -24.40 -36.60 -33.38 -11.18
1223350 0.00 0.00 0.00 0.00 3.29 -1.58 5.13 1.18 -30.25 -50.41 -33.70 -20.27
1246156 0.00 0.00 0.00 0.00 3.29 -1.58 4.67 -0.20 -21.81 -65.43 -32.98 -23.91
1267241 0.00 0.00 0.00 0.00 3.29 -1.58 4.21 -1.35 -21.14 -52.85 -30.91 -31.97
1288993 0.00 0.00 0.00 0.00 4.44 4.17 3.75 -0.43 -16.13 32.26 -26.89 -24.52
1317506 0.00 0.00 0.00 0.00 3.29 -2.73 3.52 -0.66 -15.01 -15.01 -22.47 -21.59
1332827 0.00 0.00 0.00 0.00 3.29 -3.88 3.52 -1.12 0.00 -30.63 -19.75 -23.29
1347848 0.00 0.00 0.00 0.00 2.14 -3.88 3.29 -1.58 -15.18 -30.38 -18.44 -27.74
1362993 0.00 0.00 0.00 0.00 3.29 -1.58 3.29 -1.58 0.00 0.00 -14.39 -26.39
1382114 0.00 0.00 0.00 0.00 3.29 -3.88 3.06 -3.19 -13.16 -92.14 -15.71 -34.12
1399585 0.00 0.00 0.00 0.00 4.44 -5.03 3.29 -3.65 13.98 -27.97 -11.87 -33.26
1416045 0.00 0.00 0.00 0.00 5.59 -3.88 3.75 -3.65 28.80 -0.01 -5.97 -28.22
1432020 0.00 0.00 0.00 0.00 6.74 -2.73 4.67 -3.42 34.86 8.71 -0.30 -20.80
1458414 0.00 0.00 0.00 0.00 6.74 -2.73 5.36 -3.65 40.14 -13.39 5.83 -16.86
1475608 0.00 0.00 0.00 0.00 6.74 4.17 6.05 -2.04 44.35 103.48 11.88 -9.74
1491165 0.00 0.00 0.00 0.00 7.89 -0.43 6.74 -1.12 32.77 43.70 16.66 -3.86
1512222 0.00 0.00 0.00 0.00 7.89 -3.89 7.20 -1.12 25.15 -0.02 19.17 -0.80
1530527 0.00 0.00 0.00 0.00 10.19 3.02 7.89 0.03 38.66 64.39 24.55 8.68
1548388 0.00 0.00 0.00 0.00 10.19 3.02 8.58 1.18 31.95 53.23 27.75 14.00
1569997 0.00 0.00 0.00 0.00 10.19 0.72 9.27 0.49 23.95 -23.93 31.46 20.82
1598837 0.00 0.00 0.00 0.00 11.35 1.87 9.96 0.95 41.92 27.90 34.25 26.41
1615323 0.00 0.00 0.00 0.00 12.50 6.47 10.88 3.02 70.44 158.28 38.42 42.24
1628410 0.00 0.00 0.00 0.00 13.65 4.17 11.58 3.25 43.87 14.61 39.32 42.83
1644188 0.00 0.00 0.00 0.00 13.65 3.02 12.27 3.25 43.77 0.01 39.68 44.17
1659999 0.00 0.00 0.00 0.00 13.65 1.87 12.96 3.48 40.96 13.62 39.34 35.18
1676893 0.00 0.00 0.00 0.00 13.65 1.87 13.42 3.48 30.02 -0.00 39.07 30.81
