#Task Selector: 5
#PID Parameters: kp: 0.10, kd: 0.05, ki: 0.04
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
0 0.00 0.00 0.00 0.00 -4.76 -0.43 -0.95 -0.09 0.00 0.00 0.00 0.00
0 0.00 0.00 0.00 0.00 -3.61 -1.58 -1.67 -0.40 -40.50 -17.76 -4.05 -1.78
17831 0.00 0.00 0.00 0.00 -4.76 -2.74 -2.63 -0.95 -49.83 -28.61 -9.03 -4.64
36948 0.00 0.00 0.00 0.00 -4.76 -2.74 -3.58 -1.50 -46.98 -26.98 -13.73 -7.34
57224 0.00 0.00 0.00 0.00 -2.46 -0.43 -4.07 -1.58 -27.75 -4.89 -16.50 -7.82
74952 0.00 0.00 0.00 0.00 -2.46 -1.58 -3.61 -1.81 31.89 -15.93 -13.32 -9.42
89385 0.00 0.00 0.00 0.00 -2.46 -2.73 -3.38 -2.04 17.49 -17.49 -11.57 -11.17
102535 0.00 0.00 0.00 0.00 -2.46 -1.58 -2.92 -1.81 31.80 15.91 -8.39 -9.58
117017 0.00 0.00 0.00 0.00 -2.46 -1.58 -2.46 -1.58 27.94 13.97 -5.59 -8.18
133502 0.00 0.00 0.00 0.00 -2.46 -1.58 -2.46 -1.81 -0.00 -15.14 -5.59 -9.69
148698 0.00 0.00 0.00 0.00 -2.46 0.72 -2.46 -1.35 0.01 33.87 -5.59 -6.30
162280 0.00 0.00 0.00 0.00 -1.31 1.87 -2.23 -0.43 13.95 55.73 -0.15 1.04
178790 0.00 0.00 0.00 0.00 -2.46 -0.43 -2.23 -0.20 0.00 15.17 4.83 5.42
193953 0.00 0.00 0.00 0.00 -2.46 0.72 -2.23 0.26 0.01 27.94 9.53 10.91
210416 0.00 0.00 0.00 0.00 -1.31 1.87 -2.00 0.95 13.83 41.46 13.69 15.55
227057 0.00 0.00 0.00 0.00 -2.46 1.87 -2.00 1.18 0.00 13.60 10.50 18.50
243967 0.00 0.00 0.00 0.00 -1.31 0.72 -2.00 0.95 -0.00 -13.62 8.75 18.89
260854 0.00 0.00 0.00 0.00 -1.31 0.72 -1.77 1.18 14.39 14.38 7.01 18.74
276845 0.00 0.00 0.00 0.00 -1.31 3.02 -1.54 1.64 14.64 29.27 5.68 20.27
292556 0.00 0.00 0.00 0.00 -0.16 1.87 -1.31 1.64 14.05 0.00 7.09 21.78
308927 0.00 0.00 0.00 0.00 -1.31 1.87 -1.08 1.64 13.85 0.00 8.47 18.39
325533 0.00 0.00 0.00 0.00 -1.31 1.87 -1.08 1.87 0.00 14.73 7.08 14.29
341144 0.00 0.00 0.00 0.00 -0.16 3.02 -0.85 2.33 13.92 27.83 8.47 15.56
357668 0.00 0.00 0.00 0.00 -1.31 3.02 -0.85 2.33 0.00 0.00 8.47 12.77
374063 0.00 0.00 0.00 0.00 -0.16 3.02 -0.85 2.56 -0.00 13.57 7.08 9.98
391009 0.00 0.00 0.00 0.00 -0.16 3.02 -0.62 2.79 11.42 11.42 8.23 9.76
411142 0.00 0.00 0.00 0.00 0.99 3.02 -0.16 3.02 33.08 16.54 11.54 12.77
425042 0.00 0.00 0.00 0.00 -0.16 3.02 -0.16 3.02 0.00 -0.00 10.10 11.34
441499 0.00 0.00 0.00 0.00 -0.16 3.02 0.07 3.02 13.52 -0.00 9.98 8.41
458503 0.00 0.00 0.00 0.00 0.99 3.02 0.30 3.02 14.38 -0.00 10.02 8.41
474487 0.00 0.00 0.00 0.00 0.99 1.87 0.53 2.79 11.79 -11.79 9.81 7.23
493988 0.00 0.00 0.00 0.00 -0.16 3.02 0.30 2.79 -14.13 0.00 8.40 5.76
510262 0.00 0.00 0.00 0.00 0.99 1.87 0.53 2.56 13.79 -13.79 8.39 1.59
526932 0.00 0.00 0.00 0.00 -0.16 3.02 0.53 2.56 0.00 0.00 8.39 1.59
542737 0.00 0.00 0.00 0.00 -0.16 1.87 0.30 2.33 -14.70 -14.70 6.92 -1.23
558373 0.00 0.00 0.00 0.00 0.99 3.02 0.30 2.56 -0.00 15.54 5.77 -0.82
573166 0.00 0.00 0.00 0.00 2.14 3.02 0.76 2.56 33.15 -0.00 5.78 -2.47
587039 0.00 0.00 0.00 0.00 2.14 1.87 0.99 2.56 14.86 0.00 7.27 -2.47
602507 0.00 0.00 0.00 0.00 0.99 3.02 1.22 2.56 14.39 -0.00 7.35 -2.47
618489 0.00 0.00 0.00 0.00 2.14 0.72 1.68 2.33 29.79 -14.89 8.89 -3.96
633926 0.00 0.00 0.00 0.00 2.14 1.87 1.91 2.10 13.66 -13.66 9.08 -4.15
650761 0.00 0.00 0.00 0.00 0.99 1.87 1.68 1.87 -14.69 -14.69 9.02 -5.62
666409 0.00 0.00 0.00 0.00 2.14 1.87 1.68 1.87 -0.00 0.00 7.64 -4.24
683270 0.00 0.00 0.00 0.00 3.29 1.87 2.14 1.64 29.75 -14.87 10.62 -5.73
698726 0.00 0.00 0.00 0.00 2.14 1.87 2.14 1.87 -0.00 13.08 12.09 -2.95
716304 0.00 0.00 0.00 0.00 3.29 1.87 2.37 1.87 14.54 -0.00 13.54 -4.50
732121 0.00 0.00 0.00 0.00 2.14 1.87 2.60 1.87 14.90 0.00 11.72 -4.50
747549 0.00 0.00 0.00 0.00 2.14 1.87 2.60 1.87 0.00 0.00 10.23 -4.50
763403 0.00 0.00 0.00 0.00 2.14 3.02 2.37 2.10 -13.32 13.32 7.46 -3.17
780659 0.00 0.00 0.00 0.00 2.14 1.87 2.37 2.10 0.00 0.00 4.48 -1.68
798857 0.00 0.00 0.00 0.00 3.29 1.87 2.37 2.10 0.00 0.00 3.12 -0.32
819431 0.00 0.00 0.00 0.00 2.14 0.72 2.37 1.87 0.00 -15.26 4.59 -0.37
834494 0.00 0.00 0.00 0.00 2.14 1.87 2.37 1.87 -0.00 0.00 4.59 -0.37
850086 0.00 0.00 0.00 0.00 3.29 3.02 2.60 1.87 12.11 0.00 2.82 1.11
869071 0.00 0.00 0.00 0.00 2.14 1.87 2.60 1.87 0.00 0.00 2.82 -0.19
886454 0.00 0.00 0.00 0.00 2.14 1.87 2.37 1.87 -14.26 0.00 -0.06 -0.19
902571 0.00 0.00 0.00 0.00 2.14 1.87 2.37 2.10 -0.00 12.94 -1.55 1.10
920334 0.00 0.00 0.00 0.00 2.14 1.87 2.37 2.10 -0.00 -0.00 -1.55 1.10
935973 0.00 0.00 0.00 0.00 2.14 1.87 2.14 1.87 -13.64 -13.64 -1.58 -1.60
952834 0.00 0.00 0.00 0.00 -0.16 1.87 1.68 1.87 -28.23 -0.00 -4.40 -1.60
969120 0.00 0.00 0.00 0.00 0.99 1.87 1.45 1.87 -11.50 -0.00 -5.55 -1.60
989118 0.00 0.00 0.00 0.00 2.14 3.02 1.45 2.10 0.00 13.82 -5.55 1.31
1005754 0.00 0.00 0.00 0.00 0.99 1.87 1.22 2.10 -15.16 -0.00 -7.07 1.31
1020918 0.00 0.00 0.00 0.00 2.14 1.87 1.22 2.10 0.00 0.00 -8.28 1.31
1035606 0.00 0.00 0.00 0.00 -0.16 3.02 1.22 2.33 -0.00 14.45 -8.28 2.76
