#Task Selector: 6
#PID Parameters: kp: 0.15, kd: 0.06, ki: 0.04
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
0 80.00 0.00 0.00 0.00 3.54 -1.34 0.71 -0.27 0.00 0.00 0.00 0.00
0 80.00 0.00 0.00 0.00 1.23 -1.34 0.95 -0.54 13.63 -14.86 1.36 -1.49
18081 80.00 0.00 0.00 0.00 1.23 -1.34 1.20 -0.81 14.45 -15.76 2.81 -3.06
35133 80.00 0.00 0.00 0.00 1.24 0.96 1.45 -0.61 16.31 12.70 4.44 -1.79
50282 80.00 0.00 0.00 0.00 1.24 0.96 1.69 -0.42 16.12 12.56 6.05 -0.54
65606 80.00 0.00 0.00 0.00 1.24 2.11 1.23 0.27 -27.00 40.57 3.35 3.52
82638 80.00 0.00 0.00 0.00 1.24 3.26 1.24 1.19 0.06 51.94 3.36 8.71
100385 80.00 0.00 0.00 0.00 3.54 4.42 1.70 2.34 27.94 69.74 6.15 15.69
116904 80.00 0.00 0.00 0.00 3.54 5.57 2.16 3.26 28.87 57.67 9.04 21.45
132874 80.00 0.00 0.00 0.00 5.84 6.72 3.08 4.42 60.90 76.11 15.13 29.07
147997 80.00 0.00 0.00 0.00 6.99 6.72 4.23 5.34 75.46 60.37 22.67 35.10
163247 80.00 0.00 0.00 0.00 8.14 5.57 5.61 5.80 83.70 27.92 29.68 39.38
179740 80.00 0.00 0.00 0.00 12.74 13.62 7.45 7.64 115.36 115.36 39.77 52.49
195691 80.00 0.00 0.00 0.00 12.74 7.87 9.29 8.10 105.75 26.44 48.72 53.87
213087 80.00 0.00 0.00 0.00 13.89 9.02 10.90 8.56 104.76 29.93 57.58 55.61
228453 80.00 0.00 0.00 0.00 17.35 10.17 12.97 9.25 117.21 39.06 72.00 55.45
246123 80.00 0.00 0.00 0.00 19.65 10.17 15.27 10.17 150.15 60.01 87.01 56.26
261459 80.00 0.00 0.00 0.00 27.77 10.18 18.28 9.48 186.84 -42.79 102.90 45.01
277548 80.00 0.00 0.00 0.00 30.10 7.87 21.75 9.48 229.77 -0.01 122.99 39.24
292663 80.00 0.00 0.00 0.00 34.80 7.87 25.93 9.25 226.63 -12.48 139.56 30.38
311115 80.00 0.00 0.00 0.00 34.80 7.87 29.42 8.79 224.72 -29.65 154.49 21.38
326648 80.00 0.00 0.00 0.00 39.53 6.70 33.40 8.09 261.21 -45.55 172.24 14.03
341870 80.00 0.00 0.00 0.00 41.92 6.70 36.23 7.40 172.78 -42.44 177.98 -1.75
358248 80.00 0.00 0.00 0.00 46.73 6.69 39.56 7.17 215.96 -15.21 189.00 -5.91
373648 80.00 0.00 0.00 0.00 50.38 6.69 42.67 6.93 160.09 -12.07 194.54 -10.11
393118 80.00 0.00 0.00 0.00 52.85 3.16 46.28 5.99 219.73 -57.31 204.79 -19.75
409549 80.00 0.00 0.00 0.00 57.81 4.31 49.94 5.51 218.69 -28.56 211.64 -28.61
426266 80.00 0.00 0.00 0.00 61.60 3.11 53.88 4.79 270.12 -49.27 219.97 -29.25
440839 80.00 0.00 0.00 0.00 64.16 1.90 57.36 3.84 231.68 -63.70 220.16 -35.62
455885 80.00 0.00 0.00 0.00 68.04 1.87 60.89 2.87 218.00 -59.50 219.30 -40.33
472082 80.00 0.00 0.00 0.00 69.39 -1.75 64.20 1.89 200.53 -59.46 216.88 -43.31
488574 80.00 0.00 0.00 0.00 70.72 -2.97 66.78 0.43 142.44 -80.40 205.00 -46.79
506694 80.00 0.00 0.00 0.00 74.78 -6.68 69.42 -1.52 151.63 -112.62 202.89 -53.81
524079 80.00 0.00 0.00 0.00 76.08 -4.27 71.80 -2.76 136.16 -70.56 194.91 -59.35
541578 80.00 0.00 0.00 0.00 78.88 -8.00 73.97 -4.73 145.60 -132.47 193.46 -71.39
556476 80.00 0.00 0.00 0.00 80.22 -6.80 76.14 -5.74 134.62 -62.79 184.95 -71.93
572579 80.00 0.00 0.00 0.00 80.29 -9.26 78.05 -7.00 108.46 -71.27 173.93 -76.20
590236 80.00 0.00 0.00 0.00 81.68 -9.30 79.43 -7.53 90.38 -34.34 155.95 -74.71
605496 80.00 0.00 0.00 0.00 83.07 -9.34 80.83 -8.54 87.14 -63.11 141.50 -74.65
621555 80.00 0.00 0.00 0.00 84.48 -9.38 81.95 -8.82 69.51 -17.18 126.65 -70.42
637648 80.00 0.00 0.00 0.00 85.93 -10.66 83.09 -9.59 61.17 -41.38 112.71 -68.61
656316 80.00 0.00 0.00 0.00 87.36 -10.71 84.50 -9.88 90.23 -18.48 107.49 -62.42
671978 80.00 0.00 0.00 0.00 87.46 -13.21 85.66 -10.66 68.13 -46.11 99.14 -55.77
688941 80.00 0.00 0.00 0.00 88.90 -13.26 86.83 -11.44 68.77 -46.34 92.40 -53.35
705878 80.00 0.00 0.00 0.00 87.46 -13.21 87.42 -12.21 28.89 -37.14 80.73 -43.81
726511 80.00 0.00 0.00 0.00 88.80 -10.75 87.99 -12.23 37.74 -1.20 71.04 -37.65
741682 80.00 0.00 0.00 0.00 87.46 -13.21 88.01 -12.73 1.35 -34.71 60.33 -34.00
756094 80.00 0.00 0.00 0.00 85.98 -11.91 87.72 -12.47 -18.90 16.63 49.40 -28.90
771724 80.00 0.00 0.00 0.00 87.46 -13.21 87.43 -12.46 -18.73 0.68 38.82 -22.52
787094 80.00 0.00 0.00 0.00 88.90 -13.26 87.72 -12.47 17.34 -0.63 33.60 -20.87
803694 80.00 0.00 0.00 0.00 87.41 -11.96 87.44 -12.71 -18.25 -15.81 25.66 -18.31
818917 80.00 0.00 0.00 0.00 87.46 -13.21 87.44 -12.71 0.00 0.00 16.63 -16.46
834633 80.00 0.00 0.00 0.00 87.46 -13.21 87.74 -12.97 20.66 -18.18 11.89 -13.67
848936 80.00 0.00 0.00 0.00 83.20 -13.06 86.89 -12.94 -56.08 1.98 -0.60 -8.84
864104 80.00 0.00 0.00 0.00 83.16 -11.82 85.74 -12.65 -71.10 17.91 -10.60 -3.33
880247 80.00 0.00 0.00 0.00 81.76 -11.77 84.61 -12.61 -74.30 2.44 -21.80 -2.97
895445 80.00 0.00 0.00 0.00 80.33 -10.49 83.18 -12.07 -88.86 33.87 -30.82 3.89
911481 80.00 0.00 0.00 0.00 80.26 -8.03 81.74 -11.03 -92.60 66.62 -38.19 8.89
