#Task Selector: 5
#PID Parameters: kp: 0.08, kd: 0.05, ki: 0.04
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
0 0.00 0.00 0.00 0.00 -7.08 -8.50 -1.42 -1.70 0.00 0.00 0.00 0.00
0 0.00 0.00 0.00 0.00 -7.07 -7.35 -2.83 -3.17 -79.88 -82.97 -7.99 -8.30
17711 0.00 0.00 0.00 0.00 -5.92 -7.35 -4.01 -4.64 -70.78 -87.82 -15.07 -17.08
34439 0.00 0.00 0.00 0.00 -5.92 -8.50 -5.20 -6.34 -71.89 -103.18 -22.26 -27.40
50915 0.00 0.00 0.00 0.00 -8.23 -8.50 -6.84 -8.04 -107.04 -110.60 -32.96 -38.46
66295 0.00 0.00 0.00 0.00 -10.54 -8.51 -7.54 -8.04 -43.02 -0.11 -37.26 -38.47
82412 0.00 0.00 0.00 0.00 -8.23 -9.66 -7.77 -8.50 -13.98 -27.88 -38.66 -41.26
99004 0.00 0.00 0.00 0.00 -11.70 -7.36 -8.93 -8.51 -69.18 -0.16 -45.58 -41.27
115706 0.00 0.00 0.00 0.00 -11.70 -7.36 -10.08 -8.28 -61.74 12.20 -51.75 -40.05
134415 0.00 0.00 0.00 0.00 -11.69 -6.20 -10.77 -7.82 -45.60 30.30 -56.31 -37.02
149605 0.00 0.00 0.00 0.00 -11.69 -6.20 -11.00 -7.36 -15.81 31.69 -57.89 -33.85
164166 0.00 0.00 0.00 0.00 -14.01 -5.06 -12.16 -6.44 -75.77 60.42 -57.48 -19.51
179410 0.00 0.00 0.00 0.00 -12.85 -5.05 -12.39 -5.97 -14.03 28.09 -51.81 -7.92
195835 0.00 0.00 0.00 0.00 -16.33 -2.75 -13.32 -5.05 -57.74 57.46 -50.39 8.14
211874 0.00 0.00 0.00 0.00 -14.00 -2.75 -13.78 -4.36 -27.09 40.54 -42.40 23.25
228932 0.00 0.00 0.00 0.00 -16.33 -1.60 -14.70 -3.44 -59.54 59.24 -44.05 29.19
244488 0.00 0.00 0.00 0.00 -16.33 -2.75 -15.17 -2.98 -27.28 27.11 -45.38 34.69
261485 0.00 0.00 0.00 0.00 -16.32 -0.44 -15.86 -2.06 -43.23 57.37 -42.78 40.44
277558 0.00 0.00 0.00 0.00 -16.32 0.71 -15.86 -1.36 0.05 42.77 -36.60 43.50
