#Task Selector: 6
#PID Parameters: kp: 0.08, kd: 0.06, ki: 0.05
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
0 0.00 0.00 0.00 0.00 78.20 -0.60 15.64 -0.12 0.00 0.00 0.00 0.00
0 0.00 0.00 0.00 0.00 78.20 -0.60 31.28 -0.24 874.38 -6.66 87.44 -0.67
17887 0.00 0.00 0.00 0.00 78.20 -0.60 46.92 -0.36 992.89 -7.56 186.73 -1.42
33639 0.00 0.00 0.00 0.00 78.20 0.63 62.56 -0.23 932.18 7.52 279.94 -0.67
50416 0.00 0.00 0.00 0.00 78.20 -0.60 78.20 -0.35 964.78 -7.35 376.42 -1.40
66627 0.00 0.00 0.00 0.00 72.67 -0.57 77.09 -0.35 -81.19 0.33 368.30 -1.37
80253 0.00 0.00 0.00 0.00 68.61 -0.56 75.18 -0.34 -123.00 0.49 356.00 -1.32
95840 0.00 0.00 0.00 0.00 65.95 3.06 72.73 0.39 -147.29 43.99 341.27 3.08
112477 0.00 0.00 0.00 0.00 65.95 0.66 70.28 0.40 -147.52 0.31 326.52 3.11
129081 0.00 0.00 0.00 0.00 64.63 1.86 67.56 0.89 -168.35 30.47 309.69 6.15
145205 0.00 0.00 0.00 0.00 63.32 1.86 65.69 1.38 -115.05 29.94 298.18 9.15
161464 0.00 0.00 0.00 0.00 59.42 3.05 63.85 2.10 -117.38 46.13 199.01 14.43
177124 0.00 0.00 0.00 0.00 58.14 1.86 62.29 1.86 -84.27 -12.97 91.29 13.89
195661 0.00 0.00 0.00 0.00 55.60 6.61 60.22 3.05 -130.56 75.17 -14.98 20.65
211512 0.00 0.00 0.00 0.00 51.81 3.05 57.66 3.29 -151.30 13.98 -126.59 22.78
228461 0.00 0.00 0.00 0.00 49.32 6.58 54.86 4.23 -172.10 58.06 -135.68 28.56
244722 0.00 0.00 0.00 0.00 44.39 4.21 51.85 4.46 -181.65 13.96 -141.55 29.90
261279 0.00 0.00 0.00 0.00 43.17 6.55 48.86 5.40 -191.16 59.92 -145.93 31.50
276937 0.00 0.00 0.00 0.00 40.74 6.54 45.89 5.39 -182.44 -0.87 -149.43 31.38
293226 0.00 0.00 0.00 0.00 35.92 5.36 42.71 5.85 -192.76 28.09 -151.87 31.14
309705 0.00 0.00 0.00 0.00 32.35 5.35 39.31 5.60 -202.53 -14.68 -160.61 26.68
326467 0.00 0.00 0.00 0.00 28.80 4.18 36.20 5.60 -185.19 -0.32 -167.40 22.03
343299 0.00 0.00 0.00 0.00 25.28 4.18 32.62 5.12 -234.37 -31.09 -182.41 20.22
358571 0.00 0.00 0.00 0.00 24.11 4.18 29.29 4.65 -205.19 -29.17 -189.87 9.79
374787 0.00 0.00 0.00 0.00 20.61 4.17 26.23 4.41 -188.89 -14.62 -193.63 6.93
391005 0.00 0.00 0.00 0.00 18.28 4.17 23.41 4.18 -171.87 -14.40 -193.60 -0.32
407374 0.00 0.00 0.00 0.00 15.96 1.87 20.85 3.71 -143.13 -25.84 -189.75 -4.30
425308 0.00 0.00 0.00 0.00 13.65 1.87 18.52 3.25 -144.18 -28.69 -185.05 -13.16
441430 0.00 0.00 0.00 0.00 13.65 1.87 16.43 2.79 -125.65 -27.79 -179.38 -15.85
458067 0.00 0.00 0.00 0.00 13.65 0.72 15.04 2.10 -85.90 -42.74 -168.69 -22.93
474256 0.00 0.00 0.00 0.00 11.35 -0.43 13.65 1.18 -82.07 -54.50 -156.64 -26.92
491163 0.00 0.00 0.00 0.00 11.35 -0.43 12.73 0.72 -58.74 -29.26 -144.00 -29.81
506892 0.00 0.00 0.00 0.00 11.35 -2.74 12.27 -0.21 -32.64 -65.18 -123.83 -33.22
521018 0.00 0.00 0.00 0.00 11.35 -1.59 11.81 -0.90 -26.86 -40.21 -105.99 -34.32
538189 0.00 0.00 0.00 0.00 12.50 -3.89 11.58 -1.82 -14.09 -56.42 -88.51 -38.50
554516 0.00 0.00 0.00 0.00 13.66 -3.89 12.04 -2.51 25.21 -37.70 -68.81 -40.83
572859 0.00 0.00 0.00 0.00 13.66 -3.89 12.50 -3.20 27.80 -41.58 -51.71 -42.41
589490 0.00 0.00 0.00 0.00 14.81 -3.89 13.20 -3.43 38.40 -12.82 -33.45 -40.82
607542 0.00 0.00 0.00 0.00 15.97 -5.05 14.12 -4.12 53.55 -40.10 -15.53 -42.05
624820 0.00 0.00 0.00 0.00 18.29 -2.75 15.28 -3.90 68.38 13.52 -0.11 -36.42
641736 0.00 0.00 0.00 0.00 19.45 -2.75 16.44 -3.67 70.06 13.83 15.11 -29.59
658264 0.00 0.00 0.00 0.00 20.61 -3.91 17.83 -3.67 98.24 -0.20 30.80 -26.69
672425 0.00 0.00 0.00 0.00 21.77 -1.60 19.22 -3.21 97.11 32.03 43.78 -16.96
686758 0.00 0.00 0.00 0.00 24.11 -1.60 20.85 -2.52 99.18 42.04 56.38 -8.74
703161 0.00 0.00 0.00 0.00 25.28 -1.60 22.24 -2.29 91.38 14.93 66.93 -1.60
718463 0.00 0.00 0.00 0.00 25.27 0.71 23.41 -1.60 82.99 49.25 72.71 7.09
732506 0.00 0.00 0.00 0.00 27.62 0.71 24.81 -0.68 88.05 57.97 78.73 17.05
748426 0.00 0.00 0.00 0.00 27.62 0.71 25.98 -0.22 73.39 28.93 82.23 21.22
764365 0.00 0.00 0.00 0.00 28.80 0.71 26.92 0.25 55.08 27.11 82.39 27.94
781399 0.00 0.00 0.00 0.00 28.80 1.87 27.62 0.94 42.39 41.78 79.79 30.77
798010 0.00 0.00 0.00 0.00 28.80 1.87 28.33 1.17 43.06 14.13 77.09 30.80
814375 0.00 0.00 0.00 0.00 29.98 1.87 28.80 1.40 30.97 15.22 70.36 32.34
829594 0.00 0.00 0.00 0.00 29.98 4.19 29.27 2.10 28.10 41.45 63.46 33.28
846377 0.00 0.00 0.00 0.00 28.80 4.18 29.27 2.79 0.01 43.86 53.54 33.46
862233 0.00 0.00 0.00 0.00 29.98 4.19 29.51 3.26 11.80 23.17 45.58 34.29
882259 0.00 0.00 0.00 0.00 28.80 4.18 29.51 3.72 0.02 27.67 37.29 32.13
899017 0.00 0.00 0.00 0.00 27.62 5.34 29.04 4.42 -29.43 43.46 25.54 30.68
915011 0.00 0.00 0.00 0.00 27.62 4.18 28.57 4.42 -34.98 -0.05 14.70 27.78
928488 0.00 0.00 0.00 0.00 25.28 5.34 27.86 4.65 -47.52 15.55 4.44 26.62
943313 0.00 0.00 0.00 0.00 25.28 5.34 26.92 4.88 -57.95 14.18 -5.59 23.86
959541 0.00 0.00 0.00 0.00 24.11 5.33 25.98 5.11 -47.08 11.54 -14.61 23.60
979476 0.00 0.00 0.00 0.00 22.94 6.49 25.04 5.34 -61.59 15.09 -23.86 23.59
994685 0.00 0.00 0.00 0.00 21.77 5.33 23.87 5.57 -73.48 14.42 -34.02 20.89
1010608 0.00 0.00 0.00 0.00 18.28 4.17 22.48 5.33 -90.71 -15.10 -43.09 14.99
1026028 0.00 0.00 0.00 0.00 17.12 5.32 20.85 5.33 -102.15 -0.15 -54.49 12.66
1041990 0.00 0.00 0.00 0.00 15.97 4.17 19.22 5.10 -107.69 -15.39 -65.26 8.36
1057110 0.00 0.00 0.00 0.00 13.65 5.32 17.36 4.86 -111.36 -14.00 -73.45 2.61
1073789 0.00 0.00 0.00 0.00 13.65 4.17 15.74 4.63 -104.79 -14.99 -80.43 1.12
1089285 0.00 0.00 0.00 0.00 12.50 4.17 14.58 4.63 -56.41 -0.04 -81.32 -0.44
1109791 0.00 0.00 0.00 0.00 9.04 3.02 12.96 4.17 -102.29 -29.20 -85.75 -4.78
1125597 0.00 0.00 0.00 0.00 9.04 1.87 11.58 3.71 -82.07 -27.31 -89.25 -8.67
1142472 0.00 0.00 0.00 0.00 6.74 1.87 10.19 3.02 -91.92 -45.91 -92.29 -14.77
1157519 0.00 0.00 0.00 0.00 6.74 3.02 8.81 2.79 -84.10 -14.02 -93.35 -17.61
