#Task Selector: 4
#PID Parameters: kp: 0.15, kd: 0.04, ki: 0.06
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1151414 0.00 0.00 0.00 0.00 -16.18 -0.24 -3.24 -0.05 -199.61 -2.98 -0.00 -0.00
1167626 0.00 0.00 0.00 0.00 -16.19 -1.40 -6.47 -0.33 -174.04 -15.07 -0.02 -0.00
1186226 0.00 0.00 0.00 0.00 -15.01 -0.24 -9.47 -0.38 -172.63 -2.72 -0.04 -0.00
1203613 0.00 0.00 0.00 0.00 -12.66 0.93 -12.01 -0.19 -156.19 11.48 -0.08 -0.00
1219829 0.00 0.00 0.00 0.00 -12.66 0.93 -14.54 -0.00 -150.32 11.05 -0.13 -0.00
1236679 0.00 0.00 0.00 0.00 -11.50 -0.22 -13.60 0.00 53.88 0.22 -0.18 -0.00
1254046 0.00 0.00 0.00 0.00 -11.50 0.93 -12.67 0.47 56.09 27.95 -0.24 -0.00
1270763 0.00 0.00 0.00 0.00 -10.33 0.94 -11.73 0.70 49.54 12.45 -0.29 -0.00
1289635 0.00 0.00 0.00 0.00 -10.33 3.25 -11.27 1.17 26.78 26.57 -0.33 0.00
1307085 0.00 0.00 0.00 0.00 -10.33 2.09 -10.80 1.40 26.50 13.20 -0.37 0.01
1324701 0.00 0.00 0.00 0.00 -10.33 2.09 -10.56 1.86 14.39 28.45 -0.41 0.01
1340983 0.00 0.00 0.00 0.00 -8.00 3.25 -9.87 2.33 35.42 23.51 -0.45 0.02
1360710 0.00 0.00 0.00 0.00 -6.85 0.95 -9.17 2.33 42.25 0.11 -0.49 0.03
1377201 0.00 0.00 0.00 0.00 -8.01 0.94 -8.70 1.87 25.85 -25.70 -0.52 0.04
1395136 0.00 0.00 0.00 0.00 -9.17 0.94 -8.47 1.64 14.12 -14.03 -0.55 0.04
1411561 0.00 0.00 0.00 0.00 -8.01 0.94 -8.01 1.41 31.00 -15.35 -0.58 0.05
1426533 0.00 0.00 0.00 0.00 -6.85 0.95 -7.78 0.95 14.43 -28.81 -0.61 0.06
1442538 0.00 0.00 0.00 0.00 -5.69 -0.20 -7.55 0.72 13.71 -13.66 -0.63 0.06
