#Task Selector: 6
#PID Parameters: kp: 0.05, kd: 0.01, ki: 0.01
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
923845 80.00 0.00 0.00 0.00 -3.62 -7.34 -0.72 -1.47 -43.36 -88.06 -4.34 -8.81
940521 80.00 0.00 0.00 0.00 -5.92 -7.35 -1.91 -2.94 -63.50 -78.79 -10.69 -16.68
959167 80.00 0.00 0.00 0.00 -5.92 -5.04 -3.09 -3.95 -71.45 -60.86 -17.83 -22.77
975729 80.00 0.00 0.00 0.00 -7.08 -8.50 -4.51 -5.65 -85.40 -102.61 -26.37 -33.03
992301 80.00 0.00 0.00 0.00 -4.76 -5.04 -5.46 -6.65 -61.28 -64.80 -32.50 -39.51
1007851 80.00 0.00 0.00 0.00 -7.07 -6.19 -6.15 -6.42 -39.46 13.11 -36.45 -38.20
1025370 80.00 0.00 0.00 0.00 -8.23 -6.20 -6.61 -6.19 -29.81 14.86 -39.43 -36.71
1040836 80.00 0.00 0.00 0.00 -4.76 -2.74 -6.38 -5.73 13.21 26.37 -38.11 -34.08
1058311 80.00 0.00 0.00 0.00 -4.76 -3.89 -5.92 -4.81 28.64 57.15 -35.24 -28.36
1074464 80.00 0.00 0.00 0.00 -7.07 -2.74 -6.38 -4.35 -28.94 28.92 -38.14 -25.47
1090376 80.00 0.00 0.00 0.00 -7.07 -2.74 -6.38 -3.66 0.06 44.18 -33.79 -12.25
1106025 80.00 0.00 0.00 0.00 -5.91 -2.74 -5.91 -2.97 28.66 42.90 -24.58 -0.08
1122154 80.00 0.00 0.00 0.00 -4.76 -1.58 -5.91 -2.74 0.01 13.64 -17.43 7.37
1139033 80.00 0.00 0.00 0.00 -4.76 -2.74 -5.91 -2.51 0.01 13.35 -8.89 18.97
1156278 80.00 0.00 0.00 0.00 -4.76 -1.58 -5.45 -2.28 30.12 15.06 0.25 26.96
1171586 80.00 0.00 0.00 0.00 -3.61 -1.58 -4.76 -2.04 41.54 13.86 8.35 27.03
1188229 80.00 0.00 0.00 0.00 -5.91 -1.58 -4.76 -1.81 0.01 12.78 11.33 26.82
1206246 80.00 0.00 0.00 0.00 -7.07 -0.43 -5.22 -1.58 -27.32 13.63 7.28 25.55
1223110 80.00 0.00 0.00 0.00 -5.91 -1.58 -5.45 -1.35 -16.18 16.17 2.80 21.45
