#Task Selector: 5
#PID Parameters: kp: 0.15, kd: 0.06, ki: 0.04
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
0 0.00 0.00 0.00 0.00 -16.33 8.79 -3.27 1.76 0.00 0.00 0.00 0.00
0 0.00 0.00 0.00 0.00 -16.33 7.64 -6.53 3.29 -184.30 86.20 -18.43 8.62
17721 0.00 0.00 0.00 0.00 -14.01 8.79 -9.33 5.04 -155.08 97.28 -33.94 18.35
35787 0.00 0.00 0.00 0.00 -14.01 8.79 -12.14 6.80 -178.56 112.00 -51.79 29.55
51478 0.00 0.00 0.00 0.00 -12.85 7.63 -14.71 8.33 -158.92 94.39 -67.69 38.99
67646 0.00 0.00 0.00 0.00 -14.00 6.48 -14.24 7.86 27.37 -27.20 -64.95 36.27
84665 0.00 0.00 0.00 0.00 -14.00 6.48 -13.77 7.63 25.26 -12.59 -62.42 35.01
103079 0.00 0.00 0.00 0.00 -11.69 6.48 -13.31 7.17 32.77 -32.63 -59.15 31.75
117251 0.00 0.00 0.00 0.00 -11.69 5.32 -12.85 6.48 23.66 -35.28 -56.78 28.22
136892 0.00 0.00 0.00 0.00 -11.69 5.32 -12.61 6.02 14.53 -28.88 -55.33 25.33
152876 0.00 0.00 0.00 0.00 -9.37 6.47 -11.69 6.01 60.15 -0.08 -49.31 25.32
168269 0.00 0.00 0.00 0.00 -8.22 5.32 -10.53 5.78 72.48 -14.53 -23.63 15.25
184231 0.00 0.00 0.00 0.00 -5.91 5.32 -9.38 5.55 79.09 -15.85 -0.22 3.94
198831 0.00 0.00 0.00 0.00 -3.61 6.47 -7.76 5.78 109.11 15.47 28.55 -5.72
213631 0.00 0.00 0.00 0.00 -4.76 7.62 -6.38 6.24 88.47 29.35 53.29 -12.22
229279 0.00 0.00 0.00 0.00 -2.46 6.47 -4.99 6.24 87.64 -0.07 59.32 -9.51
245058 0.00 0.00 0.00 0.00 -0.16 7.62 -3.38 6.70 97.00 27.65 66.49 -5.49
261675 0.00 0.00 0.00 0.00 -0.16 6.47 -2.23 6.93 71.57 14.28 70.37 -0.79
277753 0.00 0.00 0.00 0.00 -0.16 5.32 -1.54 6.70 41.54 -13.86 72.16 1.35
294369 0.00 0.00 0.00 0.00 -2.46 5.32 -1.08 6.24 28.01 -28.00 73.51 1.43
310817 0.00 0.00 0.00 0.00 -2.46 5.32 -1.08 6.01 0.01 -14.09 67.49 0.03
