#Task Selector: 4
#PID Parameters: kp: 0.15, kd: 0.05, ki: 0.06
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
437102 0.00 0.00 0.00 0.00 5.60 -11.96 1.12 -2.39 67.31 -143.84 6.73 -14.38
453733 0.00 0.00 0.00 0.00 4.44 -7.34 2.01 -3.86 48.17 -79.61 11.55 -22.34
472172 0.00 0.00 0.00 0.00 4.44 -9.65 2.90 -5.79 51.52 -111.88 16.70 -33.53
489417 0.00 0.00 0.00 0.00 3.29 -8.49 3.55 -7.49 32.44 -83.72 19.94 -41.90
509704 0.00 0.00 0.00 0.00 3.29 -8.49 4.21 -9.19 41.65 -107.48 24.11 -52.65
525506 0.00 0.00 0.00 0.00 2.14 -9.65 3.52 -8.72 -44.57 29.84 19.65 -49.67
541018 0.00 0.00 0.00 0.00 -0.16 -7.34 2.60 -8.72 -58.18 0.00 13.84 -49.67
556842 0.00 0.00 0.00 0.00 -2.46 -7.34 1.22 -8.26 -97.51 32.56 4.08 -46.41
571008 0.00 0.00 0.00 0.00 -2.46 -7.34 0.07 -8.03 -71.78 14.36 -3.09 -44.98
587042 0.00 0.00 0.00 0.00 -1.31 -6.19 -0.85 -7.57 -56.09 28.09 -8.70 -42.17
603453 0.00 0.00 0.00 0.00 -1.31 -6.19 -1.54 -6.88 -41.33 41.43 -19.57 -23.64
620154 0.00 0.00 0.00 0.00 -0.16 -6.19 -1.54 -6.65 0.01 14.99 -24.38 -14.18
635532 0.00 0.00 0.00 0.00 -1.31 -5.04 -1.31 -6.19 13.60 27.20 -28.18 -0.27
652488 0.00 0.00 0.00 0.00 -1.31 -7.34 -1.08 -6.19 14.24 0.01 -30.00 8.10
668653 0.00 0.00 0.00 0.00 -1.31 -6.19 -1.08 -6.19 0.00 0.00 -34.16 18.85
684062 0.00 0.00 0.00 0.00 -1.31 -5.04 -1.08 -5.96 0.01 13.74 -29.70 17.24
700827 0.00 0.00 0.00 0.00 -1.31 -5.04 -1.31 -5.73 -14.69 14.71 -25.36 18.71
716479 0.00 0.00 0.00 0.00 -2.46 -3.88 -1.54 -5.50 -14.59 14.60 -17.06 16.91
