#Task Selector: 4
#PID Parameters: kp: 0.15, kd: 0.00, ki: 0.00
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
0 0.00 0.00 0.00 0.00 -4.76 -4.04 -0.95 -0.81 0.00 0.00 0.00 0.00
0 0.00 0.00 0.00 0.00 -2.46 -4.04 -1.45 -1.61 -27.56 -45.19 -2.76 -4.52
17864 0.00 0.00 0.00 0.00 -4.76 -2.89 -2.40 -2.19 -56.47 -34.22 -8.40 -7.94
34734 0.00 0.00 0.00 0.00 -4.76 -4.04 -3.35 -3.00 -58.42 -49.51 -14.24 -12.89
51047 0.00 0.00 0.00 0.00 -3.61 -4.04 -4.07 -3.81 -46.39 -51.83 -18.88 -18.07
66623 0.00 0.00 0.00 0.00 -4.76 -4.04 -4.07 -3.81 0.00 0.00 -18.88 -18.07
83154 0.00 0.00 0.00 0.00 -4.76 -4.04 -4.53 -3.81 -29.91 -0.03 -21.87 -18.08
98554 0.00 0.00 0.00 0.00 -2.46 -4.04 -4.07 -4.04 28.99 -14.48 -18.98 -19.53
114433 0.00 0.00 0.00 0.00 -4.76 -2.89 -4.07 -3.81 0.01 12.64 -18.97 -18.26
132663 0.00 0.00 0.00 0.00 -4.76 -2.89 -4.30 -3.58 -14.90 14.90 -20.46 -16.77
148111 0.00 0.00 0.00 0.00 -2.46 -4.04 -3.84 -3.58 30.05 0.03 -17.46 -16.77
163440 0.00 0.00 0.00 0.00 -4.76 -4.04 -3.84 -3.58 -0.00 0.00 -14.70 -12.25
179958 0.00 0.00 0.00 0.00 -2.46 -2.88 -3.84 -3.35 0.01 14.34 -9.06 -7.39
196012 0.00 0.00 0.00 0.00 -2.46 -2.88 -3.38 -3.35 28.46 0.02 -0.37 -2.44
212193 0.00 0.00 0.00 0.00 -1.31 -4.04 -2.69 -3.58 40.59 -13.51 8.33 1.39
229206 0.00 0.00 0.00 0.00 -2.46 -1.73 -2.69 -3.12 0.02 29.13 8.33 4.30
245014 0.00 0.00 0.00 0.00 -2.46 -1.73 -2.23 -2.65 27.10 27.10 14.03 7.02
262022 0.00 0.00 0.00 0.00 -2.46 -1.73 -2.23 -2.42 0.01 13.78 11.13 9.84
278728 0.00 0.00 0.00 0.00 -2.46 -1.73 -2.23 -2.19 0.01 14.67 11.13 10.05
294416 0.00 0.00 0.00 0.00 -1.31 -1.73 -2.23 -1.73 0.01 27.05 12.62 11.26
311438 0.00 0.00 0.00 0.00 -0.16 -2.88 -1.77 -1.96 30.79 -15.39 12.70 9.72
326380 0.00 0.00 0.00 0.00 -2.46 -1.73 -1.77 -1.96 0.00 0.00 12.70 9.72
342360 0.00 0.00 0.00 0.00 -2.46 -0.58 -1.77 -1.73 0.01 13.53 12.70 9.64
359360 0.00 0.00 0.00 0.00 -2.46 -1.73 -1.77 -1.73 0.00 0.00 9.85 9.64
375601 0.00 0.00 0.00 0.00 -2.46 -0.58 -2.00 -1.50 -13.75 13.75 4.42 12.36
