#Task Selector: 4
#PID Parameters: kp: 0.15, kd: 0.06, ki: 0.04
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
0 0.00 0.00 0.00 0.00 -0.16 -0.58 -0.03 -0.12 0.00 0.00 0.00 0.00
0 0.00 0.00 0.00 0.00 -0.16 0.57 -0.06 -0.00 -1.74 6.20 -0.17 0.62
18305 0.00 0.00 0.00 0.00 0.99 -1.73 0.13 -0.35 12.08 -21.15 1.03 -1.50
34689 0.00 0.00 0.00 0.00 -0.16 -0.58 0.10 -0.47 -1.87 -6.82 0.85 -2.18
51777 0.00 0.00 0.00 0.00 -0.16 0.57 0.07 -0.35 -2.07 7.36 0.64 -1.44
67187 0.00 0.00 0.00 0.00 -0.16 0.57 0.07 -0.12 0.00 14.38 0.64 -0.00
83177 0.00 0.00 0.00 0.00 0.99 1.72 0.30 0.11 13.96 13.96 2.04 1.39
99644 0.00 0.00 0.00 0.00 -0.16 0.57 0.07 0.57 -13.58 27.18 0.68 4.11
116570 0.00 0.00 0.00 0.00 -0.16 0.57 0.07 0.80 0.00 14.38 0.68 5.55
132565 0.00 0.00 0.00 0.00 -0.16 0.57 0.07 0.80 0.00 0.00 0.68 5.55
148785 0.00 0.00 0.00 0.00 -0.16 0.57 0.07 0.80 0.00 0.00 0.68 5.55
164084 0.00 0.00 0.00 0.00 -0.16 -0.58 -0.16 0.34 -14.70 -29.41 -0.62 1.99
179724 0.00 0.00 0.00 0.00 -0.16 -0.58 -0.16 0.11 -0.00 -14.31 -1.83 2.67
195798 0.00 0.00 0.00 0.00 0.99 -0.58 0.07 -0.12 12.94 -12.94 -0.35 2.06
213567 0.00 0.00 0.00 0.00 0.99 0.57 0.30 -0.12 15.01 0.00 1.36 1.32
228883 0.00 0.00 0.00 0.00 -0.16 -1.73 0.30 -0.58 -0.00 -27.21 1.36 -2.83
245790 0.00 0.00 0.00 0.00 2.14 -0.58 0.76 -0.58 28.81 0.00 2.85 -4.23
261752 0.00 0.00 0.00 0.00 -0.16 -0.58 0.76 -0.58 -0.00 0.00 4.21 -6.95
277850 0.00 0.00 0.00 0.00 -0.16 -0.58 0.53 -0.58 -15.09 -0.00 2.70 -8.39
293088 0.00 0.00 0.00 0.00 2.14 -1.73 0.76 -1.04 12.18 -24.36 3.91 -10.82
311970 0.00 0.00 0.00 0.00 2.14 -0.58 1.22 -0.81 28.70 14.36 6.78 -9.39
327994 0.00 0.00 0.00 0.00 3.29 -1.73 1.45 -1.04 15.28 -15.29 9.78 -7.97
343044 0.00 0.00 0.00 0.00 2.14 -2.88 1.91 -1.50 29.74 -29.75 12.76 -9.52
358509 0.00 0.00 0.00 0.00 2.14 0.57 2.37 -1.27 25.67 12.84 14.03 -6.94
376426 0.00 0.00 0.00 0.00 3.29 -1.73 2.60 -1.27 14.44 -0.00 13.97 -6.94
392351 0.00 0.00 0.00 0.00 2.14 -1.73 2.60 -1.50 0.00 -13.19 13.97 -5.54
409785 0.00 0.00 0.00 0.00 3.29 -1.73 2.60 -1.50 0.00 0.00 11.09 -5.54
426593 0.00 0.00 0.00 0.00 2.14 -1.73 2.60 -1.27 -0.00 14.50 11.09 -4.09
442462 0.00 0.00 0.00 0.00 2.14 -2.88 2.60 -1.96 0.00 -49.28 12.60 -9.02
456466 0.00 0.00 0.00 0.00 2.14 -2.88 2.37 -2.19 -13.14 -13.15 10.07 -7.90
473966 0.00 0.00 0.00 0.00 2.14 -0.58 2.37 -1.96 -0.00 10.51 7.20 -8.28
495863 0.00 0.00 0.00 0.00 3.29 -2.88 2.37 -2.19 0.00 -14.73 5.67 -8.23
511489 0.00 0.00 0.00 0.00 3.29 -2.88 2.60 -2.42 11.51 -11.52 3.85 -6.40
531467 0.00 0.00 0.00 0.00 3.29 -2.88 2.83 -2.42 12.99 -0.00 2.58 -7.69
549169 0.00 0.00 0.00 0.00 2.14 -2.88 2.83 -2.42 -0.00 -0.00 1.14 -7.69
564112 0.00 0.00 0.00 0.00 4.44 -0.58 3.29 -2.42 28.75 -0.00 4.01 -6.37
580108 0.00 0.00 0.00 0.00 4.44 -1.73 3.52 -2.19 11.18 11.18 5.13 -5.25
600683 0.00 0.00 0.00 0.00 2.14 -1.73 3.29 -1.96 -14.39 14.40 3.69 -5.26
616668 0.00 0.00 0.00 0.00 2.14 -0.58 3.06 -1.50 -12.61 25.22 2.43 2.19
634912 0.00 0.00 0.00 0.00 2.14 -1.73 3.06 -1.27 -0.00 13.25 3.74 4.83
652280 0.00 0.00 0.00 0.00 2.14 -1.73 2.60 -1.50 -32.70 -16.35 0.47 2.15
666345 0.00 0.00 0.00 0.00 2.14 -0.58 2.14 -1.27 -26.83 13.42 -2.21 4.96
683487 0.00 0.00 0.00 0.00 4.44 -1.73 2.60 -1.27 28.89 -0.00 -0.47 6.11
699409 0.00 0.00 0.00 0.00 3.29 -1.73 2.83 -1.50 15.12 -15.13 -0.26 4.60
714615 0.00 0.00 0.00 0.00 2.14 -1.73 2.83 -1.50 0.00 -0.00 -0.26 4.60
730326 0.00 0.00 0.00 0.00 2.14 -0.58 2.83 -1.27 -0.00 17.56 -3.13 6.35
743428 0.00 0.00 0.00 0.00 2.14 -1.73 2.83 -1.50 0.00 -15.44 -4.25 3.69
758327 0.00 0.00 0.00 0.00 2.14 -0.58 2.37 -1.27 -29.76 14.89 -5.79 3.74
773784 0.00 0.00 0.00 0.00 2.14 -0.58 2.14 -1.04 -13.42 13.42 -5.87 2.56
790926 0.00 0.00 0.00 0.00 2.14 -0.58 2.14 -0.81 -0.00 14.86 -5.87 2.72
806407 0.00 0.00 0.00 0.00 2.14 -0.58 2.14 -0.81 0.00 0.00 -2.60 4.36
821810 0.00 0.00 0.00 0.00 2.14 -1.73 2.14 -0.81 0.00 0.00 0.08 3.02
838169 0.00 0.00 0.00 0.00 2.14 -1.73 2.14 -1.04 0.00 -13.51 -2.80 1.66
855199 0.00 0.00 0.00 0.00 3.29 -2.88 2.37 -1.50 14.25 -28.51 -2.89 0.33
871338 0.00 0.00 0.00 0.00 2.14 -0.58 2.37 -1.50 0.00 0.00 -2.89 0.33
890355 0.00 0.00 0.00 0.00 2.14 -1.73 2.37 -1.73 0.00 -14.36 -2.89 -2.87
906371 0.00 0.00 0.00 0.00 2.14 -1.73 2.37 -1.73 0.00 0.00 -2.89 -1.32
920593 0.00 0.00 0.00 0.00 2.14 -2.88 2.37 -1.96 0.00 -14.53 0.08 -4.26
936434 0.00 0.00 0.00 0.00 0.99 -2.88 1.91 -1.96 -27.09 0.00 -1.28 -5.61
953412 0.00 0.00 0.00 0.00 4.44 -2.88 2.37 -2.42 32.12 -32.14 1.93 -10.31
967732 0.00 0.00 0.00 0.00 2.14 -2.88 2.37 -2.65 0.00 -12.40 1.93 -11.54
986295 0.00 0.00 0.00 0.00 4.44 -1.73 2.83 -2.65 25.65 -0.00 4.49 -11.55
1004228 0.00 0.00 0.00 0.00 2.14 -2.88 2.83 -2.65 0.00 0.00 4.49 -10.19
