#Task Selector: 4
#PID Parameters: kp: 0.15, kd: 0.06, ki: 0.04
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1152556 0.00 0.00 0.00 0.00 -3.38 13.62 -0.68 2.72 -43.37 175.01 -4.34 17.50
1168126 0.00 0.00 0.00 0.00 -3.38 13.62 -1.35 5.45 -32.77 132.24 -7.61 30.73
1188731 0.00 0.00 0.00 0.00 -1.07 12.47 -1.56 7.94 -13.03 152.33 -8.92 45.96
1205103 0.00 0.00 0.00 0.00 -2.22 13.62 -2.01 10.67 -28.59 175.30 -11.78 63.49
1220645 0.00 0.00 0.00 0.00 -3.38 13.62 -2.68 13.39 -37.44 151.07 -15.52 78.60
1238682 0.00 0.00 0.00 0.00 -4.53 12.47 -2.91 13.16 -14.04 -14.00 -16.92 77.20
1255122 0.00 0.00 0.00 0.00 -4.53 12.47 -3.15 12.93 -11.90 -11.87 -18.11 76.01
1274518 0.00 0.00 0.00 0.00 -3.38 13.62 -3.61 13.16 -27.56 13.78 -20.87 77.39
1291280 0.00 0.00 0.00 0.00 -5.69 11.32 -4.30 12.70 -38.04 -25.26 -24.67 74.86
1309491 0.00 0.00 0.00 0.00 -5.69 11.32 -4.76 12.24 -28.65 -28.56 -27.54 72.01
1325610 0.00 0.00 0.00 0.00 -4.53 12.47 -4.76 12.24 0.00 0.00 -23.20 54.50
1344131 0.00 0.00 0.00 0.00 -4.53 13.63 -4.76 12.47 -0.02 13.42 -19.93 42.62
1361308 0.00 0.00 0.00 0.00 -4.54 15.93 -4.99 12.94 -12.28 24.43 -19.85 29.83
1380206 0.00 0.00 0.00 0.00 -3.38 13.62 -4.53 13.40 24.72 24.64 -14.52 14.77
1398886 0.00 0.00 0.00 0.00 -3.38 15.93 -4.07 14.32 24.16 48.29 -8.36 4.49
1417969 0.00 0.00 0.00 0.00 -5.69 13.63 -4.30 14.55 -14.45 14.41 -8.40 7.33
1433998 0.00 0.00 0.00 0.00 -4.53 14.78 -4.30 14.78 -0.03 14.28 -7.21 9.94
1450153 0.00 0.00 0.00 0.00 -5.69 14.78 -4.53 14.55 -14.04 -14.00 -5.86 7.16
1466599 0.00 0.00 0.00 0.00 -4.53 13.63 -4.77 14.55 -14.75 0.02 -3.53 9.69
1482266 0.00 0.00 0.00 0.00 -6.85 14.78 -5.46 14.32 -38.70 -12.79 -4.54 11.27
1500193 0.00 0.00 0.00 0.00 -5.69 13.63 -5.46 14.32 0.00 0.00 -4.54 11.27
1517222 0.00 0.00 0.00 0.00 -4.53 12.47 -5.46 13.86 0.05 -29.30 -4.53 7.00
1532963 0.00 0.00 0.00 0.00 -4.53 12.47 -5.23 13.40 11.34 -22.55 -2.17 2.30
1553436 0.00 0.00 0.00 0.00 -4.53 12.47 -5.23 13.17 0.02 -13.70 -4.64 -1.53
1570259 0.00 0.00 0.00 0.00 -4.53 10.17 -4.76 12.24 29.40 -58.45 -4.12 -12.21
1586049 0.00 0.00 0.00 0.00 -4.53 11.32 -4.53 11.78 15.75 -31.33 -1.10 -16.78
1600776 0.00 0.00 0.00 0.00 -3.37 9.02 -4.30 11.09 13.53 -40.39 0.26 -22.25
1617888 0.00 0.00 0.00 0.00 -5.68 10.17 -4.53 10.63 -14.81 -29.56 0.18 -23.80
1633474 0.00 0.00 0.00 0.00 -4.53 11.32 -4.53 10.40 0.02 -16.67 1.66 -25.47
1647300 0.00 0.00 0.00 0.00 -3.37 10.17 -4.30 10.40 14.82 -0.01 7.01 -24.19
1662895 0.00 0.00 0.00 0.00 -4.53 9.02 -4.30 9.94 0.02 -30.73 7.01 -27.27
1677887 0.00 0.00 0.00 0.00 -6.84 9.02 -4.99 9.94 -49.37 0.02 2.07 -24.34
1691941 0.00 0.00 0.00 0.00 -5.68 7.87 -4.99 9.48 0.01 -34.45 0.94 -25.53
1705318 0.00 0.00 0.00 0.00 -4.53 7.87 -4.99 8.79 0.02 -45.31 0.94 -28.69
1720569 0.00 0.00 0.00 0.00 -3.37 7.87 -4.99 8.33 0.01 -28.02 -2.00 -25.64
1737004 0.00 0.00 0.00 0.00 -2.22 7.87 -4.53 8.10 29.59 -14.75 -0.62 -23.99
1752615 0.00 0.00 0.00 0.00 -2.22 6.72 -3.60 7.64 72.14 -35.94 5.24 -23.54
1765432 0.00 0.00 0.00 0.00 -4.53 7.87 -3.37 7.64 14.92 0.00 8.22 -20.59
1780930 0.00 0.00 0.00 0.00 -2.22 6.72 -2.91 7.41 30.69 -15.30 11.29 -20.45
1795977 0.00 0.00 0.00 0.00 -2.22 6.72 -2.68 7.18 15.61 -15.57 11.36 -22.01
1810757 0.00 0.00 0.00 0.00 -2.22 6.72 -2.68 6.95 -0.00 -15.11 11.36 -20.44
1825987 0.00 0.00 0.00 0.00 -4.53 6.71 -3.14 6.95 -29.28 -0.01 13.37 -20.45
1841760 0.00 0.00 0.00 0.00 -2.22 6.72 -2.68 6.72 25.85 -12.88 15.96 -18.29
1859623 0.00 0.00 0.00 0.00 -2.22 5.56 -2.68 6.49 -0.01 -13.05 15.95 -15.06
1877266 0.00 0.00 0.00 0.00 -2.22 6.72 -2.68 6.49 0.00 0.00 15.95 -12.26
1896057 0.00 0.00 0.00 0.00 -2.22 5.56 -2.68 6.26 -0.01 -14.03 12.99 -12.19
1912465 0.00 0.00 0.00 0.00 -3.37 5.56 -2.45 6.02 12.11 -12.07 6.99 -9.80
1931542 0.00 0.00 0.00 0.00 -3.37 4.41 -2.68 5.56 -12.57 -25.05 4.24 -12.31
1949935 0.00 0.00 0.00 0.00 -1.07 4.41 -2.45 5.33 15.41 -15.38 2.71 -12.32
1964890 0.00 0.00 0.00 0.00 -4.53 4.41 -2.91 4.87 -31.74 -31.65 -2.02 -13.92
1979453 0.00 0.00 0.00 0.00 -3.37 4.41 -3.14 4.64 -14.45 -14.41 -3.47 -13.85
1995446 0.00 0.00 0.00 0.00 -2.22 3.26 -2.91 4.18 12.45 -24.88 0.71 -16.34
2013951 0.00 0.00 0.00 0.00 -2.22 2.11 -2.68 3.72 14.69 -29.37 -0.41 -17.99
2029633 0.00 0.00 0.00 0.00 -2.22 0.96 -2.91 3.03 -13.01 -38.83 -1.71 -20.57
2047437 0.00 0.00 0.00 0.00 -4.53 2.11 -2.91 2.57 -0.04 -27.29 -1.71 -23.30
