#Task Selector: 5
#PID Parameters: kp: 0.05, kd: 0.04, ki: 0.02
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
0 0.00 0.00 0.00 0.00 -4.77 -6.19 -0.95 -1.24 0.00 0.00 0.00 0.00
0 0.00 0.00 0.00 0.00 -4.77 -6.19 -1.91 -2.48 -51.41 -66.77 -5.14 -6.68
18543 0.00 0.00 0.00 0.00 -5.92 -6.19 -3.09 -3.71 -76.28 -79.80 -12.77 -14.66
34061 0.00 0.00 0.00 0.00 -4.77 -6.19 -4.04 -4.95 -58.13 -75.51 -18.58 -22.21
50458 0.00 0.00 0.00 0.00 -4.77 -7.34 -5.00 -6.42 -60.18 -92.70 -24.60 -31.48
66302 0.00 0.00 0.00 0.00 -4.77 -6.19 -5.00 -6.42 0.00 0.00 -24.60 -31.48
85047 0.00 0.00 0.00 0.00 -3.61 -6.19 -4.77 -6.42 15.47 0.02 -23.05 -31.48
99942 0.00 0.00 0.00 0.00 -4.77 -7.34 -4.54 -6.65 13.72 -13.73 -21.68 -32.85
116717 0.00 0.00 0.00 0.00 -3.61 -5.04 -4.31 -6.42 14.57 14.58 -20.22 -31.39
132543 0.00 0.00 0.00 0.00 -3.61 -6.19 -4.07 -6.19 11.69 11.70 -19.05 -30.22
152277 0.00 0.00 0.00 0.00 -4.77 -6.19 -4.07 -6.19 0.00 0.00 -19.05 -30.22
167481 0.00 0.00 0.00 0.00 -2.46 -6.19 -3.84 -6.19 14.94 0.01 -12.42 -23.54
182890 0.00 0.00 0.00 0.00 -3.61 -6.19 -3.61 -5.96 16.60 16.61 -3.13 -13.90
196788 0.00 0.00 0.00 0.00 -4.76 -3.89 -3.84 -5.73 -13.61 13.61 1.32 -4.99
213696 0.00 0.00 0.00 0.00 -2.46 -5.04 -3.61 -5.50 14.28 14.29 8.77 5.71
229831 0.00 0.00 0.00 0.00 -2.46 -3.88 -3.15 -5.04 28.75 28.76 11.64 8.59
245866 0.00 0.00 0.00 0.00 -2.46 -1.58 -3.15 -4.12 0.03 57.53 10.10 14.34
261875 0.00 0.00 0.00 0.00 -2.46 -1.58 -2.92 -3.19 14.21 56.70 10.15 21.38
278123 0.00 0.00 0.00 0.00 -2.46 -0.43 -2.46 -2.50 26.91 40.33 11.38 23.95
295249 0.00 0.00 0.00 0.00 -1.31 -0.43 -2.23 -1.58 14.43 57.65 11.65 28.55
311219 0.00 0.00 0.00 0.00 -0.16 -0.43 -1.77 -0.89 27.82 41.72 14.44 32.72
327767 0.00 0.00 0.00 0.00 -1.31 1.87 -1.54 -0.20 13.63 40.86 14.30 36.81
344654 0.00 0.00 0.00 0.00 -1.31 1.87 -1.31 0.49 13.58 40.71 14.00 39.21
361603 0.00 0.00 0.00 0.00 -1.31 1.87 -1.08 0.95 14.67 29.33 16.83 40.79
377283 0.00 0.00 0.00 0.00 -0.16 4.17 -0.85 1.87 15.43 61.70 16.95 45.53
392189 0.00 0.00 0.00 0.00 -0.16 3.02 -0.85 2.56 0.00 42.81 14.07 46.93
408302 0.00 0.00 0.00 0.00 -0.16 6.47 -0.62 3.48 11.31 45.24 15.20 45.70
428634 0.00 0.00 0.00 0.00 -0.16 5.32 -0.39 4.17 11.51 34.54 14.93 43.49
448606 0.00 0.00 0.00 0.00 -0.16 6.47 -0.16 5.09 11.39 45.59 13.38 44.01
468783 0.00 0.00 0.00 0.00 0.99 7.62 0.07 5.78 17.67 53.04 13.70 43.55
481793 0.00 0.00 0.00 0.00 2.14 7.62 0.53 6.70 30.23 60.47 13.94 45.43
497006 0.00 0.00 0.00 0.00 2.14 7.62 0.99 6.93 34.31 17.16 16.01 43.06
510411 0.00 0.00 0.00 0.00 0.99 8.77 1.22 7.62 15.00 45.04 16.15 43.49
525739 0.00 0.00 0.00 0.00 0.99 9.92 1.45 8.31 13.74 41.27 16.06 44.69
542473 0.00 0.00 0.00 0.00 0.99 8.77 1.45 8.54 -0.00 12.22 14.51 39.74
561315 0.00 0.00 0.00 0.00 0.99 9.92 1.22 9.00 -17.45 34.93 12.77 38.95
574500 0.00 0.00 0.00 0.00 0.99 11.07 0.99 9.69 -13.52 40.61 10.29 38.49
591517 0.00 0.00 0.00 0.00 0.99 9.92 0.99 9.92 -0.00 16.01 9.14 36.63
605900 0.00 0.00 0.00 0.00 2.14 9.92 1.22 9.92 15.85 -0.00 9.58 32.08
620417 0.00 0.00 0.00 0.00 2.14 9.92 1.45 10.15 13.71 13.73 9.19 28.14
637191 0.00 0.00 0.00 0.00 2.14 7.62 1.68 9.69 12.32 -24.66 7.40 19.63
655864 0.00 0.00 0.00 0.00 2.14 9.92 1.91 9.46 17.04 -17.06 5.67 16.21
669371 0.00 0.00 0.00 0.00 2.14 9.92 2.14 9.46 15.22 -0.00 5.69 11.70
684489 0.00 0.00 0.00 0.00 2.14 8.77 2.14 9.23 -0.00 -14.24 4.32 6.15
700659 0.00 0.00 0.00 0.00 2.14 7.62 2.14 8.77 -0.00 -26.13 4.32 2.32
