#Task Selector: 4
#PID Parameters: kp: 0.15, kd: 0.06, ki: 0.04
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1427312 0.00 0.00 0.00 0.00 -2.46 -8.49 -0.49 -1.70 -29.92 -103.11 -2.99 -10.31
1443789 0.00 0.00 0.00 0.00 -2.46 -7.34 -0.99 -3.17 -25.14 -74.89 -5.51 -17.80
1463393 0.00 0.00 0.00 0.00 -2.46 -8.49 -1.48 -4.87 -29.63 -102.12 -8.47 -28.01
1480029 0.00 0.00 0.00 0.00 -3.62 -9.65 -2.20 -6.80 -40.18 -107.15 -12.49 -38.73
1498042 0.00 0.00 0.00 0.00 -2.46 -7.34 -2.70 -8.26 -29.30 -87.30 -15.42 -47.46
1514859 0.00 0.00 0.00 0.00 -3.62 -7.34 -2.93 -8.03 -13.07 13.09 -16.72 -46.15
1532469 0.00 0.00 0.00 0.00 -2.47 -9.65 -2.93 -8.50 -0.03 -24.28 -16.73 -48.58
1551483 0.00 0.00 0.00 0.00 -2.46 -7.34 -2.93 -8.26 0.01 11.01 -16.72 -47.48
1572445 0.00 0.00 0.00 0.00 -3.62 -9.65 -2.93 -8.26 0.00 -0.00 -16.72 -47.48
1588021 0.00 0.00 0.00 0.00 -2.46 -7.34 -2.93 -8.26 0.00 0.00 -16.72 -47.48
1603500 0.00 0.00 0.00 0.00 -2.46 -8.49 -2.70 -8.50 15.08 -15.10 -12.22 -38.68
1618759 0.00 0.00 0.00 0.00 -2.46 -7.34 -2.69 -8.03 0.03 28.95 -9.71 -28.29
1634708 0.00 0.00 0.00 0.00 -2.46 -8.49 -2.70 -8.26 -0.01 -13.74 -6.75 -19.45
1651504 0.00 0.00 0.00 0.00 -1.31 -9.65 -2.23 -8.26 28.68 0.03 0.14 -8.73
1667573 0.00 0.00 0.00 0.00 -1.32 -10.80 -2.00 -8.96 14.95 -45.08 4.56 -4.51
1682937 0.00 0.00 0.00 0.00 -2.46 -8.49 -2.00 -8.96 0.00 -0.00 5.87 -5.82
1699008 0.00 0.00 0.00 0.00 -0.16 -8.49 -1.54 -9.19 29.40 -14.71 8.81 -4.86
1714666 0.00 0.00 0.00 0.00 -2.47 -9.65 -1.54 -9.42 -0.02 -17.91 8.81 -7.76
1727562 0.00 0.00 0.00 0.00 -1.31 -9.65 -1.54 -9.42 0.00 0.00 8.81 -7.76
1742576 0.00 0.00 0.00 0.00 -2.47 -9.65 -1.77 -9.19 -16.96 17.02 7.11 -6.05
1756145 0.00 0.00 0.00 0.00 -2.46 -8.49 -1.77 -9.19 0.00 0.00 5.61 -4.54
1772153 0.00 0.00 0.00 0.00 0.99 -10.80 -1.54 -9.65 14.40 -28.91 7.04 -10.33
1788130 0.00 0.00 0.00 0.00 -2.46 -8.49 -1.54 -9.42 0.02 14.02 7.05 -7.55
1804597 0.00 0.00 0.00 0.00 -2.47 -10.80 -1.78 -9.65 -13.98 -14.02 2.78 -8.96
1821096 0.00 0.00 0.00 0.00 -2.47 -9.65 -1.78 -9.65 0.00 0.00 1.29 -4.45
1837298 0.00 0.00 0.00 0.00 -2.47 -9.65 -1.78 -9.88 -0.02 -14.39 1.28 -5.89
1853342 0.00 0.00 0.00 0.00 -2.47 -11.96 -2.47 -10.11 -35.45 -11.89 -5.20 -5.61
1872850 0.00 0.00 0.00 0.00 -2.47 -11.96 -2.47 -10.81 -0.06 -49.22 -5.21 -8.74
1886940 0.00 0.00 0.00 0.00 -2.47 -10.80 -2.47 -10.81 0.00 0.00 -5.21 -8.74
1903058 0.00 0.00 0.00 0.00 -1.32 -10.80 -2.24 -11.04 14.26 -14.30 -2.08 -11.87
1919200 0.00 0.00 0.00 0.00 -1.31 -9.65 -2.01 -11.04 13.71 0.01 -0.71 -11.87
1935998 0.00 0.00 0.00 0.00 -3.62 -10.81 -2.24 -10.80 -13.39 13.44 -3.49 -7.64
1953194 0.00 0.00 0.00 0.00 -3.62 -8.50 -2.47 -10.11 -16.47 49.75 -5.14 -4.06
1967128 0.00 0.00 0.00 0.00 -2.47 -10.80 -2.47 -10.11 0.00 0.00 -3.74 -2.66
1983490 0.00 0.00 0.00 0.00 -2.47 -10.80 -2.70 -10.11 -13.35 -0.02 -5.08 -2.66
2000752 0.00 0.00 0.00 0.00 -2.47 -10.80 -2.93 -10.34 -14.50 -14.55 -6.53 -2.68
2016656 0.00 0.00 0.00 0.00 -2.47 -10.80 -2.70 -10.34 14.78 0.02 -1.50 -1.49
2032249 0.00 0.00 0.00 0.00 -2.47 -9.65 -2.47 -10.57 14.68 -14.71 -0.03 1.96
2047928 0.00 0.00 0.00 0.00 -2.47 -9.65 -2.47 -10.34 0.02 13.46 -0.03 3.31
2065098 0.00 0.00 0.00 0.00 -2.47 -9.65 -2.47 -10.11 0.02 12.18 -1.45 5.96
