#Task Selector: 4
#PID Parameters: kp: 0.20, kd: 0.06, ki: 0.08
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1590665 0.00 0.00 0.00 0.00 11.36 -8.66 2.27 -1.73 140.99 -107.46 14.10 -10.75
1606779 0.00 0.00 0.00 0.00 13.67 -9.82 5.01 -3.70 135.84 -97.57 27.68 -20.50
1626913 0.00 0.00 0.00 0.00 10.21 -10.97 7.05 -5.89 127.60 -137.08 40.44 -34.21
1642918 0.00 0.00 0.00 0.00 11.35 -6.35 9.32 -7.16 143.55 -80.25 54.80 -42.24
1658738 0.00 0.00 0.00 0.00 10.21 -8.66 11.36 -8.89 127.49 -108.13 67.55 -53.05
1674748 0.00 0.00 0.00 0.00 10.21 -12.13 11.13 -9.58 -12.87 -38.97 66.26 -56.95
1692556 0.00 0.00 0.00 0.00 9.05 -9.81 10.21 -9.58 -61.86 0.17 60.07 -56.93
1707496 0.00 0.00 0.00 0.00 7.90 -9.81 9.75 -9.35 -28.09 14.13 57.26 -55.52
1723948 0.00 0.00 0.00 0.00 6.75 -9.81 8.82 -10.04 -54.56 -40.95 51.81 -59.61
1740833 0.00 0.00 0.00 0.00 5.60 -10.96 7.90 -10.50 -46.38 -23.20 47.17 -61.93
1760708 0.00 0.00 0.00 0.00 4.44 -8.65 6.75 -9.81 -74.74 45.08 25.60 -46.68
1776152 0.00 0.00 0.00 0.00 4.44 -8.65 5.83 -9.57 -64.93 16.36 5.52 -35.28
1790356 0.00 0.00 0.00 0.00 4.44 -8.65 5.13 -9.34 -46.23 15.51 -11.86 -20.02
1805315 0.00 0.00 0.00 0.00 0.99 -8.65 3.98 -9.11 -38.81 7.81 -30.10 -11.22
1834994 0.00 0.00 0.00 0.00 2.14 -7.49 3.29 -8.42 -45.82 45.97 -47.43 4.19
1850083 0.00 0.00 0.00 0.00 -0.16 -6.34 2.37 -7.95 -52.48 26.31 -51.39 10.72
1867631 0.00 0.00 0.00 0.00 -1.31 -7.49 1.22 -7.72 -60.45 12.12 -51.25 11.91
1886675 0.00 0.00 0.00 0.00 -3.62 -6.34 -0.39 -7.26 -90.78 25.97 -57.52 13.10
1904429 0.00 0.00 0.00 0.00 -3.62 -6.34 -1.31 -6.80 -52.38 26.22 -57.30 19.81
1922010 0.00 0.00 0.00 0.00 -4.77 -6.34 -2.69 -6.57 -83.32 13.85 -60.99 23.52
1938590 0.00 0.00 0.00 0.00 -3.62 -6.34 -3.39 -6.57 -43.40 -0.04 -57.86 19.01
