#Task Selector: 6
#PID Parameters: kp: 0.10, kd: 0.07, ki: 0.06
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
0 0.00 0.00 0.00 0.00 -1.33 -22.44 -0.27 -4.49 0.00 0.00 0.00 0.00
0 0.00 0.00 0.00 0.00 -1.33 -20.10 -0.53 -8.51 -13.79 -208.82 -1.38 -20.88
19251 0.00 0.00 0.00 0.00 -2.48 -20.10 -1.03 -12.53 -27.71 -224.25 -4.15 -43.31
37180 0.00 0.00 0.00 0.00 -1.32 -17.77 -1.29 -16.08 -13.73 -184.27 -5.52 -61.73
56462 0.00 0.00 0.00 0.00 -0.17 -18.93 -1.33 -19.87 -1.88 -209.26 -5.71 -82.66
74555 0.00 0.00 0.00 0.00 -1.32 -17.77 -1.33 -18.93 0.08 45.05 -5.70 -78.16
95318 0.00 0.00 0.00 0.00 -2.48 -17.77 -1.56 -18.47 -10.79 21.86 -6.78 -75.97
116661 0.00 0.00 0.00 0.00 -2.48 -17.77 -1.56 -18.00 0.04 19.67 -6.78 -74.00
140396 0.00 0.00 0.00 0.00 -2.48 -16.60 -1.79 -17.77 -17.87 18.02 -8.57 -72.20
153297 0.00 0.00 0.00 0.00 -2.48 -16.60 -2.25 -17.30 -27.46 27.70 -11.31 -69.43
170097 0.00 0.00 0.00 0.00 -2.48 -17.77 -2.48 -17.30 -14.34 -0.03 -12.75 -69.43
186206 0.00 0.00 0.00 0.00 -4.78 -15.45 -2.94 -16.84 -32.12 32.35 -14.58 -45.31
200561 0.00 0.00 0.00 0.00 -2.47 -15.44 -2.94 -16.37 0.06 31.17 -11.80 -19.77
215495 0.00 0.00 0.00 0.00 -4.78 -15.45 -3.40 -16.14 -33.50 16.80 -13.78 0.33
229271 0.00 0.00 0.00 0.00 -5.94 -14.29 -4.09 -15.68 -45.37 30.37 -18.13 24.30
244521 0.00 0.00 0.00 0.00 -5.94 -16.61 -4.78 -15.45 -45.78 15.26 -22.71 21.32
259658 0.00 0.00 0.00 0.00 -5.94 -15.45 -5.02 -15.45 -15.48 -0.05 -23.18 19.13
274591 0.00 0.00 0.00 0.00 -5.93 -13.13 -5.71 -14.98 -43.63 29.19 -27.55 20.08
290443 0.00 0.00 0.00 0.00 -4.78 -13.12 -5.71 -14.52 0.09 33.61 -25.75 21.64
304259 0.00 0.00 0.00 0.00 -2.47 -13.12 -5.01 -14.29 44.06 14.84 -18.60 20.35
319991 0.00 0.00 0.00 0.00 -2.47 -13.12 -4.32 -13.59 47.04 47.31 -12.46 25.09
334756 0.00 0.00 0.00 0.00 -3.62 -11.96 -3.86 -12.89 32.24 48.49 -6.03 26.70
349134 0.00 0.00 0.00 0.00 -2.47 -10.80 -3.16 -12.43 53.50 35.86 -0.68 27.17
362089 0.00 0.00 0.00 0.00 -2.47 -10.80 -2.70 -11.96 29.58 29.69 5.62 28.46
377716 0.00 0.00 0.00 0.00 -1.32 -10.80 -2.47 -11.50 15.55 31.17 11.72 28.54
392579 0.00 0.00 0.00 0.00 -0.16 -9.65 -2.01 -10.80 28.50 42.88 19.14 31.30
408776 0.00 0.00 0.00 0.00 -0.16 -9.65 -1.32 -10.34 42.24 28.29 24.92 34.13
425155 0.00 0.00 0.00 0.00 -1.31 -9.65 -1.08 -10.11 14.92 14.96 30.77 32.71
440620 0.00 0.00 0.00 0.00 -0.16 -8.49 -0.62 -9.65 30.67 30.76 33.83 32.43
455653 0.00 0.00 0.00 0.00 -1.31 -8.49 -0.62 -9.19 0.02 26.64 29.43 33.61
472994 0.00 0.00 0.00 0.00 -1.31 -8.49 -0.85 -8.95 -14.99 15.03 23.22 30.38
488348 0.00 0.00 0.00 0.00 -1.31 -8.49 -1.08 -8.72 -13.95 13.99 18.60 26.93
504842 0.00 0.00 0.00 0.00 -1.31 -7.34 -1.08 -8.26 0.02 28.23 13.26 26.16
521195 0.00 0.00 0.00 0.00 0.99 -7.34 -0.85 -8.03 13.97 14.00 11.70 24.60
537679 0.00 0.00 0.00 0.00 -0.16 -7.34 -0.62 -7.80 14.88 14.91 11.63 22.97
553165 0.00 0.00 0.00 0.00 -0.16 -6.19 -0.39 -7.34 14.11 28.25 10.19 21.51
569497 0.00 0.00 0.00 0.00 0.99 -7.34 0.07 -7.11 26.94 13.51 8.66 20.03
586592 0.00 0.00 0.00 0.00 -0.16 -7.34 0.30 -7.11 12.66 0.01 8.43 18.53
604776 0.00 0.00 0.00 0.00 -0.16 -5.03 0.07 -6.65 -13.31 26.68 4.03 18.12
622048 0.00 0.00 0.00 0.00 -0.16 -6.19 0.07 -6.42 0.01 13.68 4.03 16.83
638900 0.00 0.00 0.00 0.00 -0.16 -5.03 0.07 -6.19 0.01 14.55 5.53 16.78
654732 0.00 0.00 0.00 0.00 -0.16 -6.19 -0.16 -5.96 -14.90 14.92 5.44 16.87
670173 0.00 0.00 0.00 0.00 0.99 -5.03 0.07 -5.50 14.63 29.29 6.90 16.98
685910 0.00 0.00 0.00 0.00 -1.31 -5.04 -0.16 -5.50 -14.85 -0.01 4.02 15.58
701409 0.00 0.00 0.00 0.00 -0.16 -5.03 -0.16 -5.27 0.01 15.75 2.53 15.66
716036 0.00 0.00 0.00 0.00 2.14 -5.03 0.30 -5.27 29.40 0.00 4.06 12.84
731687 0.00 0.00 0.00 0.00 -0.16 -5.03 0.30 -5.03 0.01 13.98 1.37 12.89
748169 0.00 0.00 0.00 0.00 0.99 -6.19 0.30 -5.27 -0.00 -14.49 0.10 11.44
764069 0.00 0.00 0.00 0.00 -0.16 -5.03 0.53 -5.26 13.57 0.01 2.79 8.77
781022 0.00 0.00 0.00 0.00 -0.16 -6.19 0.53 -5.50 -0.01 -14.91 2.79 5.91
796471 0.00 0.00 0.00 0.00 -0.16 -5.03 0.07 -5.50 -27.68 -0.00 0.02 4.45
813094 0.00 0.00 0.00 0.00 2.14 -3.88 0.53 -5.27 27.45 13.74 4.25 4.34
829857 0.00 0.00 0.00 0.00 0.99 -5.03 0.53 -5.03 0.00 14.03 2.79 2.81
