#Task Selector: 4
#PID Parameters: kp: 0.03, kd: 0.00, ki: 0.00
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
0 0.00 0.00 0.00 0.00 4.69 -3.65 0.94 -0.73 58.57 -45.60 5.86 -4.56
1715701036353000 0.00 0.00 0.00 0.00 4.68 -10.60 1.87 -2.85 57.88 -131.18 11.65 -17.68
1715701036369163 0.00 0.00 0.00 0.00 -4.56 -7.14 0.96 -4.28 -58.55 -91.72 5.79 -26.85
1715701036384741 0.00 0.00 0.00 0.00 2.38 -5.96 1.44 -5.47 30.21 -75.77 8.81 -34.43
1715701036400483 0.00 0.00 0.00 0.00 5.84 -4.80 2.60 -6.43 71.95 -59.20 16.01 -40.35
1715701036416707 0.00 0.00 0.00 0.00 2.38 -5.96 2.14 -6.90 -28.56 -28.65 13.15 -43.21
1715701036432871 0.00 0.00 0.00 0.00 -1.08 -4.81 0.99 -5.74 -71.35 71.69 6.02 -36.04
1715701036449016 0.00 0.00 0.00 0.00 -1.08 -4.81 1.69 -5.27 41.48 27.78 10.16 -33.27
1715701036465789 0.00 0.00 0.00 0.00 -6.88 -7.16 -0.17 -5.51 -115.40 -14.85 -1.38 -34.75
1715701036481835 0.00 0.00 0.00 0.00 -11.51 -2.54 -3.64 -5.06 -214.88 28.05 -22.86 -31.95
1715701036497982 0.00 0.00 0.00 0.00 -8.02 -2.52 -5.72 -4.37 -130.21 43.08 -41.74 -23.08
1715701036513954 0.00 0.00 0.00 0.00 -2.23 -3.66 -5.95 -4.14 -13.88 13.90 -48.92 -8.57
1715701036530555 0.00 0.00 0.00 0.00 -15.04 -6.04 -8.74 -4.38 -168.03 -14.81 -59.87 -0.88
1715701036547171 0.00 0.00 0.00 0.00 -3.39 -2.51 -8.04 -3.45 43.48 57.83 -58.54 12.48
1715701036563244 0.00 0.00 0.00 0.00 3.53 -3.65 -5.03 -3.68 185.67 -13.71 -47.17 17.03
1715701036579451 0.00 0.00 0.00 0.00 -9.21 -8.33 -5.27 -4.84 -14.45 -70.36 -45.76 12.86
1715701036595962 0.00 0.00 0.00 0.00 -11.53 -6.02 -7.13 -5.31 -109.67 -27.84 -49.59 2.91
1715701036612916 0.00 0.00 0.00 0.00 -4.55 -4.83 -5.03 -5.07 135.92 15.79 -40.15 1.71
1715701036628353 0.00 0.00 0.00 0.00 -1.09 -7.13 -4.57 -5.99 28.33 -57.00 -25.77 -2.51
1715701036644575 0.00 0.00 0.00 0.00 -9.21 -8.33 -7.12 -6.93 -156.02 -57.31 -19.89 -11.04
1715701036660916 0.00 0.00 0.00 0.00 -5.72 -7.15 -6.42 -6.69 42.53 14.39 -2.61 -13.91
1715701036677344 0.00 0.00 0.00 0.00 -5.71 -5.99 -5.26 -6.69 72.47 0.39 6.02 -15.26
1715701036693396 0.00 0.00 0.00 0.00 -8.03 -4.84 -5.95 -6.69 -43.16 -0.18 18.51 -13.80
1715701036709522 0.00 0.00 0.00 0.00 -2.23 -3.66 -6.18 -5.99 -14.07 42.63 12.76 -15.32
1715701036725803 0.00 0.00 0.00 0.00 -5.72 -7.15 -5.48 -5.76 41.39 14.01 -1.67 -12.55
1715701036742684 0.00 0.00 0.00 0.00 1.22 -5.97 -4.10 -5.52 74.10 12.63 7.18 -4.25
1715701036761427 0.00 0.00 0.00 0.00 -3.39 -3.66 -3.63 -5.06 32.92 32.92 21.44 1.83
1715701036775550 0.00 0.00 0.00 0.00 -4.56 -5.98 -2.94 -5.28 43.31 -14.26 12.18 -1.18
1715701036791597 0.00 0.00 0.00 0.00 -3.39 -3.66 -3.17 -5.29 -14.50 -0.04 7.90 4.52
1715701036807536 0.00 0.00 0.00 0.00 -3.40 -7.14 -2.70 -5.28 28.80 0.13 26.38 10.26
1715701036823630 0.00 0.00 0.00 0.00 -1.08 -2.50 -3.16 -4.59 -28.24 42.53 19.30 13.07
1715701036839921 0.00 0.00 0.00 0.00 0.08 -1.35 -2.47 -4.13 42.51 28.41 16.31 15.88
1715701036856243 0.00 0.00 0.00 0.00 -2.24 -4.82 -2.01 -3.89 27.96 14.07 23.42 17.30
1715701036872823 0.00 0.00 0.00 0.00 -10.36 -4.85 -3.40 -4.13 -86.65 -14.77 16.16 11.56
1715701036888905 0.00 0.00 0.00 0.00 -5.70 -1.36 -3.86 -2.98 -28.43 71.60 9.18 17.32
1715701036905052 0.00 0.00 0.00 0.00 -2.23 -3.66 -4.09 -3.21 -14.33 -14.34 0.34 14.62
1715701036921211 0.00 0.00 0.00 0.00 -3.39 -3.66 -4.78 -3.67 -42.81 -28.61 -7.24 8.47
1715701036937420 0.00 0.00 0.00 0.00 -9.19 -4.85 -6.17 -3.68 -86.94 -0.35 -20.26 9.86
1715701036953422 0.00 0.00 0.00 0.00 1.23 -2.50 -3.86 -3.21 145.68 29.59 -4.24 12.83
1715701036969332 0.00 0.00 0.00 0.00 -3.39 -3.66 -3.40 -3.67 27.64 -27.61 -4.36 10.05
1715701036986027 0.00 0.00 0.00 0.00 -3.39 -3.66 -3.63 -3.67 -14.78 -0.04 -3.01 5.79
1715701037001673 0.00 0.00 0.00 0.00 -2.25 -7.13 -3.40 -4.36 14.64 -44.37 -5.80 -1.48
1715701037017319 0.00 0.00 0.00 0.00 -1.08 -4.81 -1.78 -4.35 99.75 0.39 1.38 -2.85
1715701037033583 0.00 0.00 0.00 0.00 -3.39 -3.66 -2.70 -4.59 -56.01 -14.14 4.44 -2.79
1715701037050081 0.00 0.00 0.00 0.00 -1.08 -2.50 -2.24 -4.36 28.72 14.42 10.16 -8.51
1715701037066191 0.00 0.00 0.00 0.00 1.22 -5.97 -1.31 -4.82 57.20 -28.54 17.31 -9.93
1715701037082325 0.00 0.00 0.00 0.00 -2.23 -3.66 -1.31 -4.12 0.13 42.22 21.60 -2.84
1715701037098783 0.00 0.00 0.00 0.00 2.38 -3.65 -0.62 -3.89 41.68 14.00 34.46 -1.41
1715701037115404 0.00 0.00 0.00 0.00 1.23 -4.81 0.30 -4.12 59.47 -14.75 25.84 -5.84
1715701037130929 0.00 0.00 0.00 0.00 -2.24 -5.98 0.07 -4.81 -13.98 -41.68 21.68 -7.25
1715701037147597 0.00 0.00 0.00 0.00 0.08 -1.35 -0.16 -3.89 -14.25 57.54 21.73 -1.49
1715701037163656 0.00 0.00 0.00 0.00 2.38 -2.50 0.77 -3.66 57.30 14.45 26.00 4.39
1715701037179772 0.00 0.00 0.00 0.00 -1.08 -3.66 0.07 -3.66 -43.12 -0.09 11.71 4.35
1715701037195824 0.00 0.00 0.00 0.00 -2.23 -0.20 -0.62 -2.73 -40.66 54.32 13.25 11.19
1715701037212806 0.00 0.00 0.00 0.00 -1.09 -5.97 -0.39 -2.73 14.62 0.05 11.84 9.75
1715701037228615 0.00 0.00 0.00 0.00 2.38 -4.81 0.07 -3.43 28.23 -42.49 8.94 8.36
1715701037244908 0.00 0.00 0.00 0.00 2.38 -3.65 0.07 -3.66 -0.02 -14.38 8.93 2.70
1715701037260973 0.00 0.00 0.00 0.00 -3.39 -3.66 -0.39 -3.66 -28.14 -0.08 1.95 1.29
1715701037277397 0.00 0.00 0.00 0.00 -3.39 -4.82 -0.62 -4.58 -14.13 -55.97 -5.41 -2.83
1715701037293925 0.00 0.00 0.00 0.00 2.38 -3.65 0.07 -4.12 41.26 27.63 0.11 4.10
1715701037310728 0.00 0.00 0.00 0.00 2.38 -2.50 0.07 -3.66 0.04 28.71 1.54 1.22
1715701037326826 0.00 0.00 0.00 0.00 1.23 -3.65 -0.16 -3.66 -14.20 -0.02 -5.61 -0.23
1715701037343063 0.00 0.00 0.00 0.00 -1.09 -5.97 0.30 -4.12 29.23 -29.27 1.62 -3.15
1715701037358833 0.00 0.00 0.00 0.00 1.22 -5.97 1.23 -4.35 54.48 -13.51 11.14 -9.93
1715701037375784 0.00 0.00 0.00 0.00 1.23 -4.81 1.00 -4.58 -14.27 -14.30 8.25 -11.37
1715701037391975 0.00 0.00 0.00 0.00 -2.23 -3.66 0.07 -4.81 -56.93 -14.36 -0.27 -8.56
1715701037408196 0.00 0.00 0.00 0.00 -1.08 -4.81 -0.39 -5.04 -28.78 -14.47 -3.14 -8.56
1715701037424252 0.00 0.00 0.00 0.00 -11.52 -4.86 -2.48 -4.82 -123.91 13.22 -12.72 -7.23
1715701037441101 0.00 0.00 0.00 0.00 2.38 -5.96 -2.25 -4.82 14.74 0.03 -9.83 -1.64
1715701037456759 0.00 0.00 0.00 0.00 -15.05 -7.21 -5.50 -5.30 -196.78 -29.02 -33.64 -7.30
1715701037473303 0.00 0.00 0.00 0.00 -5.71 -5.99 -6.20 -5.77 -41.78 -27.95 -37.82 -12.97
1715701037489963 0.00 0.00 0.00 0.00 -3.41 -8.30 -6.66 -6.46 -30.36 -45.52 -39.44 -17.52
1715701037505281 0.00 0.00 0.00 0.00 -2.24 -5.98 -4.81 -6.69 111.86 -13.46 -31.17 -15.93
1715701037521879 0.00 0.00 0.00 0.00 -1.08 -4.81 -5.50 -6.46 -42.32 14.06 -40.85 -13.18
1715701037538228 0.00 0.00 0.00 0.00 -1.09 -5.97 -2.71 -6.21 176.34 15.63 -21.79 -10.18
1715701037554068 0.00 0.00 0.00 0.00 4.68 -4.80 -0.63 -5.97 125.78 14.34 -3.52 -7.31
1715701037570603 0.00 0.00 0.00 0.00 -1.08 -3.66 -0.16 -5.04 28.40 56.63 2.20 -0.21
1715701037587000 0.00 0.00 0.00 0.00 1.22 -5.97 0.53 -5.04 42.22 0.12 18.81 -1.52
1715701037603414 0.00 0.00 0.00 0.00 1.23 -4.81 0.99 -5.04 29.28 0.07 20.26 -1.51
1715701037619184 0.00 0.00 0.00 0.00 -3.40 -5.98 0.53 -5.04 -28.27 -0.09 37.11 1.38
1715701037635544 0.00 0.00 0.00 0.00 -1.08 -4.81 -0.62 -5.05 -71.52 -0.13 34.14 4.16
1715701037651670 0.00 0.00 0.00 0.00 -16.22 -6.05 -3.65 -5.52 -189.14 -29.93 18.26 5.72
1715701037667677 0.00 0.00 0.00 0.00 -3.39 -4.82 -4.57 -5.30 -55.49 13.76 1.53 8.44
1715701037684320 0.00 0.00 0.00 0.00 1.22 -8.28 -4.57 -5.99 -0.10 -42.63 5.75 2.77
1715701037700626 0.00 0.00 0.00 0.00 -1.08 -4.81 -4.11 -5.76 28.90 14.54 -8.99 2.67
1715701037716655 0.00 0.00 0.00 0.00 -1.08 -2.50 -4.11 -5.30 0.07 27.86 -21.57 4.02
1715701037733253 0.00 0.00 0.00 0.00 -8.03 -4.84 -2.47 -5.05 98.87 14.65 -14.52 -0.18
1715701037749812 0.00 0.00 0.00 0.00 -1.08 -3.66 -2.01 -4.82 28.13 14.14 -15.93 1.22
