#Task Selector: 5
#PID Parameters: kp: 0.06, kd: 0.03, ki: 0.05
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
0 0.00 0.00 0.00 0.00 -1.31 1.87 -0.26 0.37 0.00 0.00 0.00 0.00
0 0.00 0.00 0.00 0.00 -0.16 1.87 -0.29 0.75 -1.75 20.53 -0.18 2.05
18188 0.00 0.00 0.00 0.00 -0.16 3.02 -0.33 1.35 -1.96 37.03 -0.37 5.76
34478 0.00 0.00 0.00 0.00 -0.16 1.87 -0.36 1.72 -1.96 22.90 -0.57 8.05
50781 0.00 0.00 0.00 0.00 -0.16 1.87 -0.39 2.10 -2.16 25.31 -0.78 10.58
65532 0.00 0.00 0.00 0.00 0.99 3.02 0.07 2.33 28.11 14.05 2.03 11.98
81890 0.00 0.00 0.00 0.00 -0.16 3.02 0.07 2.56 -0.00 13.91 2.03 13.37
98417 0.00 0.00 0.00 0.00 -0.16 3.02 0.07 2.56 0.00 0.00 2.03 13.37
116238 0.00 0.00 0.00 0.00 -0.16 3.02 0.07 2.79 -0.00 13.55 2.03 14.73
133206 0.00 0.00 0.00 0.00 -0.16 3.02 0.07 3.02 -0.00 12.52 2.03 15.98
151564 0.00 0.00 0.00 0.00 -0.16 3.02 -0.16 3.02 -13.83 0.00 0.65 15.98
168186 0.00 0.00 0.00 0.00 -0.16 3.02 -0.16 3.02 0.00 0.00 0.82 13.93
182971 0.00 0.00 0.00 0.00 -0.16 3.02 -0.16 3.02 0.00 0.00 1.02 10.22
196311 0.00 0.00 0.00 0.00 0.99 4.17 0.07 3.25 14.58 14.58 2.67 9.39
212079 0.00 0.00 0.00 0.00 -0.16 4.17 0.07 3.48 -0.00 13.85 2.89 8.25
228683 0.00 0.00 0.00 0.00 0.99 3.02 0.30 3.48 14.16 -0.00 1.49 6.84
244917 0.00 0.00 0.00 0.00 0.99 3.02 0.53 3.48 14.24 -0.00 2.91 5.45
261068 0.00 0.00 0.00 0.00 2.14 3.02 0.99 3.48 28.00 -0.00 5.71 5.45
277492 0.00 0.00 0.00 0.00 2.14 3.02 1.22 3.25 13.87 -13.87 7.10 2.71
294064 0.00 0.00 0.00 0.00 0.99 1.87 1.45 2.79 13.97 -27.94 8.50 -1.34
310521 0.00 0.00 0.00 0.00 2.14 3.02 1.68 2.79 14.47 -0.00 11.33 -1.34
326414 0.00 0.00 0.00 0.00 0.99 1.87 1.68 2.56 0.00 -13.33 11.33 -2.67
343656 0.00 0.00 0.00 0.00 2.14 1.87 1.68 2.33 -0.00 -14.49 11.33 -4.12
359521 0.00 0.00 0.00 0.00 -0.16 1.87 1.22 2.10 -28.91 -14.45 6.98 -7.02
375426 0.00 0.00 0.00 0.00 2.14 0.72 1.45 1.87 14.29 -14.29 8.41 -9.84
391516 0.00 0.00 0.00 0.00 2.14 1.87 1.45 1.64 -0.00 -13.45 6.99 -11.18
408604 0.00 0.00 0.00 0.00 2.14 1.87 1.68 1.64 16.32 0.00 7.20 -11.18
422692 0.00 0.00 0.00 0.00 2.14 1.87 1.68 1.64 0.00 0.00 4.40 -11.18
439559 0.00 0.00 0.00 0.00 2.14 0.72 2.14 1.41 25.86 -12.93 5.60 -11.09
457338 0.00 0.00 0.00 0.00 2.14 0.72 2.14 1.41 0.00 0.00 4.20 -8.30
472251 0.00 0.00 0.00 0.00 2.14 0.72 2.14 1.18 0.00 -14.46 2.76 -9.74
488153 0.00 0.00 0.00 0.00 3.29 1.87 2.37 1.18 14.14 -0.00 4.17 -8.41
504412 0.00 0.00 0.00 0.00 3.29 0.72 2.60 0.95 14.30 -14.30 5.60 -8.39
520492 0.00 0.00 0.00 0.00 2.14 0.72 2.60 0.95 0.00 0.00 8.49 -6.94
537202 0.00 0.00 0.00 0.00 2.14 0.72 2.60 0.95 0.00 0.00 7.06 -5.51
554076 0.00 0.00 0.00 0.00 3.29 -0.43 2.83 0.72 13.39 -13.39 8.40 -5.51
571249 0.00 0.00 0.00 0.00 2.14 0.72 2.60 0.49 -14.29 -14.29 5.34 -6.94
587336 0.00 0.00 0.00 0.00 2.14 0.72 2.37 0.49 -15.33 0.00 3.81 -6.94
602332 0.00 0.00 0.00 0.00 2.14 0.72 2.37 0.49 0.00 0.00 1.22 -5.64
618907 0.00 0.00 0.00 0.00 2.14 0.72 2.37 0.49 0.00 0.00 1.22 -5.64
635012 0.00 0.00 0.00 0.00 3.29 0.72 2.37 0.72 -0.00 14.91 1.22 -2.71
650431 0.00 0.00 0.00 0.00 3.29 -0.43 2.60 0.49 14.42 -14.42 1.25 -4.15
666374 0.00 0.00 0.00 0.00 3.29 0.72 2.83 0.49 13.89 -0.00 1.21 -2.72
682927 0.00 0.00 0.00 0.00 3.29 -0.43 3.06 0.26 12.93 -12.93 2.50 -4.01
700715 0.00 0.00 0.00 0.00 3.29 0.72 3.29 0.26 13.25 -0.00 3.83 -4.01
718067 0.00 0.00 0.00 0.00 3.29 -0.43 3.29 0.03 0.00 -15.09 2.49 -4.18
733302 0.00 0.00 0.00 0.00 2.14 -1.58 3.06 -0.20 -15.09 -15.09 2.41 -4.26
748540 0.00 0.00 0.00 0.00 2.14 -0.43 2.83 -0.43 -14.27 -14.27 2.51 -5.69
764647 0.00 0.00 0.00 0.00 2.14 -1.58 2.60 -0.66 -14.71 -14.71 1.04 -7.16
780277 0.00 0.00 0.00 0.00 3.29 -0.43 2.60 -0.89 0.00 -14.46 1.04 -8.61
796178 0.00 0.00 0.00 0.00 3.29 -1.58 2.60 -1.12 0.00 -12.81 1.04 -11.38
814129 0.00 0.00 0.00 0.00 3.29 -0.43 2.83 -0.89 14.09 14.10 1.01 -8.53
830444 0.00 0.00 0.00 0.00 2.14 -0.43 2.83 -0.89 0.00 0.00 -0.38 -8.53
846340 0.00 0.00 0.00 0.00 3.29 0.72 3.06 -0.43 13.69 27.38 -0.30 -4.50
863136 0.00 0.00 0.00 0.00 4.44 -0.43 3.29 -0.43 13.92 -0.00 -0.24 -4.50
879656 0.00 0.00 0.00 0.00 4.44 -1.58 3.52 -0.43 15.34 -0.00 1.30 -2.99
894646 0.00 0.00 0.00 0.00 3.29 -0.43 3.52 -0.43 0.00 0.00 2.81 -1.48
910908 0.00 0.00 0.00 0.00 3.29 -0.43 3.75 -0.43 13.83 -0.00 5.62 -0.05
927535 0.00 0.00 0.00 0.00 4.44 -1.58 3.98 -0.89 14.33 -28.66 8.52 -1.45
943585 0.00 0.00 0.00 0.00 2.14 -1.58 3.52 -1.12 -29.09 -14.55 5.61 -1.45
959392 0.00 0.00 0.00 0.00 4.44 -1.58 3.52 -1.12 0.00 0.00 5.61 -0.17
975757 0.00 0.00 0.00 0.00 3.29 0.72 3.52 -0.89 -0.00 13.56 4.20 -0.23
992709 0.00 0.00 0.00 0.00 3.29 -0.43 3.52 -0.89 0.00 0.00 4.20 -0.23
1010136 0.00 0.00 0.00 0.00 4.44 -0.43 3.52 -0.66 -0.00 13.81 2.83 -1.58
1026788 0.00 0.00 0.00 0.00 3.29 -0.43 3.75 -0.43 15.30 15.30 2.97 -0.05
