#Task Selector: 5
#PID Parameters: kp: 0.10, kd: 0.05, ki: 0.06
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
0 0.00 0.00 0.00 0.00 -8.22 -1.59 -1.64 -0.32 0.00 0.00 0.00 0.00
0 0.00 0.00 0.00 0.00 -7.07 -1.59 -3.06 -0.63 -78.01 -17.51 -7.80 -1.75
18115 0.00 0.00 0.00 0.00 -10.53 -0.44 -5.16 -0.72 -127.31 -5.28 -20.53 -2.28
34655 0.00 0.00 0.00 0.00 -9.37 -0.44 -7.04 -0.81 -119.91 -5.58 -32.52 -2.84
50288 0.00 0.00 0.00 0.00 -9.37 0.72 -8.91 -0.67 -114.72 8.75 -43.99 -1.96
66628 0.00 0.00 0.00 0.00 -10.53 -0.44 -9.37 -0.44 -27.04 13.46 -46.70 -0.62
83706 0.00 0.00 0.00 0.00 -8.22 0.72 -9.60 0.02 -14.39 28.74 -48.14 2.26
99719 0.00 0.00 0.00 0.00 -9.37 0.72 -9.37 0.25 13.82 13.78 -46.76 3.64
116445 0.00 0.00 0.00 0.00 -10.53 0.71 -9.60 0.48 -14.55 14.51 -48.21 5.09
132311 0.00 0.00 0.00 0.00 -9.37 3.02 -9.60 0.95 0.00 27.09 -48.21 7.80
149312 0.00 0.00 0.00 0.00 -11.68 3.02 -9.83 1.64 -13.85 41.40 -49.60 11.94
166005 0.00 0.00 0.00 0.00 -8.22 3.02 -9.83 2.10 0.00 31.57 -41.79 16.84
180589 0.00 0.00 0.00 0.00 -9.37 3.02 -9.83 2.56 0.00 28.43 -29.06 20.21
196787 0.00 0.00 0.00 0.00 -7.06 3.02 -9.14 3.02 42.79 28.45 -12.79 23.62
212973 0.00 0.00 0.00 0.00 -5.91 3.02 -8.45 3.02 42.85 -0.01 2.96 22.74
229120 0.00 0.00 0.00 0.00 -7.07 5.32 -7.53 3.48 56.89 28.34 11.36 24.23
245353 0.00 0.00 0.00 0.00 -7.07 6.47 -7.30 4.17 12.02 36.04 14.00 24.96
264514 0.00 0.00 0.00 0.00 -7.07 4.17 -6.84 4.40 27.89 13.90 15.40 24.97
281057 0.00 0.00 0.00 0.00 -4.76 5.32 -6.37 4.86 29.04 29.00 19.76 26.42
296921 0.00 0.00 0.00 0.00 -7.07 5.32 -6.61 5.32 -17.09 34.10 18.05 27.12
310421 0.00 0.00 0.00 0.00 -4.76 6.47 -6.14 5.55 30.65 15.29 22.50 24.51
325455 0.00 0.00 0.00 0.00 -4.76 6.47 -5.68 5.55 27.55 -0.02 25.26 21.35
342187 0.00 0.00 0.00 0.00 -2.46 6.47 -4.76 6.01 56.76 28.34 30.93 21.34
358412 0.00 0.00 0.00 0.00 -2.46 7.62 -4.30 6.47 27.74 27.73 29.43 21.27
374999 0.00 0.00 0.00 0.00 -2.46 7.62 -3.38 6.93 57.35 28.63 30.88 24.13
391059 0.00 0.00 0.00 0.00 -1.31 9.92 -2.69 7.62 41.55 41.56 29.34 25.46
407671 0.00 0.00 0.00 0.00 -0.16 7.62 -1.77 7.85 56.77 14.17 33.82 23.27
423883 0.00 0.00 0.00 0.00 -0.16 9.92 -1.31 8.54 27.09 40.68 33.74 25.95
440858 0.00 0.00 0.00 0.00 -0.16 8.77 -0.85 8.77 29.43 14.71 33.78 24.52
456491 0.00 0.00 0.00 0.00 0.99 8.77 -0.16 9.00 43.04 14.34 39.79 22.54
472527 0.00 0.00 0.00 0.00 -0.16 9.92 0.07 9.00 13.42 -0.01 38.07 21.01
489676 0.00 0.00 0.00 0.00 2.14 9.92 0.53 9.46 29.07 29.10 38.22 23.92
