#Task Selector: 4
#PID Parameters: kp: 0.05, kd: 0.01, ki: 0.00
#n_pos: 5
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
1006291 0.00 0.00 0.00 0.00 -4.76 -4.04 -0.95 -0.81 -60.37 -51.17 -0.00 -0.00
1022075 0.00 0.00 0.00 0.00 -4.76 -2.89 -1.91 -1.38 -47.88 -29.01 -0.01 -0.00
1041974 0.00 0.00 0.00 0.00 -7.07 -2.89 -3.32 -1.96 -87.10 -35.60 -0.01 -0.01
1058204 0.00 0.00 0.00 0.00 -4.76 -2.89 -4.27 -2.54 -58.25 -35.30 -0.03 -0.02
1074559 0.00 0.00 0.00 0.00 -5.92 -2.89 -5.46 -3.12 -75.26 -36.73 -0.04 -0.03
1090280 0.00 0.00 0.00 0.00 -3.61 -0.58 -5.22 -2.43 14.04 42.01 -0.06 -0.04
1106724 0.00 0.00 0.00 0.00 -3.61 -0.58 -4.99 -1.97 13.84 27.65 -0.09 -0.05
1123381 0.00 0.00 0.00 0.00 -5.92 -2.89 -4.76 -1.97 13.81 0.02 -0.11 -0.06
1140081 0.00 0.00 0.00 0.00 -4.76 0.57 -4.76 -1.28 0.02 37.75 -0.12 -0.06
1158371 0.00 0.00 0.00 0.00 -5.91 0.57 -4.76 -0.58 0.03 43.13 -0.14 -0.07
1174385 0.00 0.00 0.00 0.00 -5.91 0.57 -5.22 -0.35 -30.54 15.25 -0.16 -0.07
1189461 0.00 0.00 0.00 0.00 -2.46 -0.58 -4.99 -0.35 14.50 0.01 -0.18 -0.07
1205329 0.00 0.00 0.00 0.00 -4.76 -0.58 -4.76 0.11 14.88 29.70 -0.20 -0.07
1220840 0.00 0.00 0.00 0.00 -4.76 -1.74 -4.76 -0.35 -0.02 -29.81 -0.22 -0.07
1236281 0.00 0.00 0.00 0.00 -4.76 0.57 -4.53 -0.35 13.78 0.01 -0.24 -0.07
1253002 0.00 0.00 0.00 0.00 -4.76 0.57 -4.30 -0.35 14.39 0.01 -0.25 -0.07
1269013 0.00 0.00 0.00 0.00 -5.91 -0.58 -4.99 -0.35 -40.60 -0.02 -0.27 -0.07
1286025 0.00 0.00 0.00 0.00 -5.91 -1.74 -5.22 -0.58 -14.30 -14.28 -0.29 -0.07
1302152 0.00 0.00 0.00 0.00 -7.07 -1.74 -5.68 -0.59 -30.05 -0.03 -0.30 -0.08
1317490 0.00 0.00 0.00 0.00 -5.91 -1.74 -5.91 -1.05 -13.93 -27.81 -0.33 -0.08
1334048 0.00 0.00 0.00 0.00 -5.92 -4.04 -6.15 -1.97 -14.09 -56.14 -0.35 -0.08
1350455 0.00 0.00 0.00 0.00 -7.07 -2.89 -6.38 -2.43 -13.87 -27.66 -0.37 -0.09
1367111 0.00 0.00 0.00 0.00 -8.22 -4.04 -6.84 -2.89 -28.51 -28.48 -0.39 -0.10
1383312 0.00 0.00 0.00 0.00 -8.22 -0.59 -7.07 -2.66 -13.77 13.74 -0.42 -0.11
1400053 0.00 0.00 0.00 0.00 -8.22 -2.89 -7.53 -2.89 -30.63 -15.32 -0.44 -0.12
1415121 0.00 0.00 0.00 0.00 -7.07 -4.04 -7.76 -2.89 -14.30 -0.02 -0.47 -0.13
1431248 0.00 0.00 0.00 0.00 -5.92 -6.35 -7.53 -3.58 14.45 -43.51 -0.49 -0.14
1447137 0.00 0.00 0.00 0.00 -9.38 -2.89 -7.76 -3.35 -12.71 12.69 -0.52 -0.15
1465279 0.00 0.00 0.00 0.00 -8.22 -4.04 -7.76 -4.04 -0.04 -34.62 -0.55 -0.17
1485247 0.00 0.00 0.00 0.00 -7.07 -4.04 -7.53 -4.27 13.43 -13.42 -0.57 -0.18
1502400 0.00 0.00 0.00 0.00 -8.23 -5.20 -7.76 -4.50 -14.04 -14.03 -0.60 -0.20
1518866 0.00 0.00 0.00 0.00 -9.38 -5.20 -8.46 -4.27 -44.71 14.82 -0.63 -0.21
1534346 0.00 0.00 0.00 0.00 -8.23 -5.20 -8.23 -4.73 12.97 -25.97 -0.65 -0.23
1552088 0.00 0.00 0.00 0.00 -8.23 -5.20 -8.23 -4.97 -0.02 -13.56 -0.68 -0.25
1569102 0.00 0.00 0.00 0.00 -7.07 -5.19 -8.23 -5.20 -0.02 -15.64 -0.71 -0.27
1583844 0.00 0.00 0.00 0.00 -8.23 -6.35 -8.23 -5.43 -0.03 -16.02 -0.74 -0.28
1598247 0.00 0.00 0.00 0.00 -8.23 -7.50 -8.00 -5.89 14.62 -29.33 -0.76 -0.30
1613974 0.00 0.00 0.00 0.00 -7.07 -4.04 -7.77 -5.66 12.70 12.69 -0.79 -0.32
1632184 0.00 0.00 0.00 0.00 -5.92 -5.19 -7.30 -5.66 27.31 0.05 -0.81 -0.34
1649079 0.00 0.00 0.00 0.00 -5.92 -5.19 -7.07 -5.66 16.42 0.03 -0.83 -0.36
1663124 0.00 0.00 0.00 0.00 -5.92 -5.19 -6.61 -5.42 30.43 15.26 -0.85 -0.38
1678303 0.00 0.00 0.00 0.00 -5.92 -5.19 -6.15 -4.96 27.19 27.19 -0.87 -0.40
1695314 0.00 0.00 0.00 0.00 -5.92 -5.19 -5.92 -5.19 11.49 -11.48 -0.89 -0.42
1715362 0.00 0.00 0.00 0.00 -5.92 -7.50 -5.92 -5.65 -0.05 -27.90 -0.90 -0.44
1731907 0.00 0.00 0.00 0.00 -5.92 -6.35 -5.92 -5.88 -0.02 -10.23 -0.92 -0.45
1754451 0.00 0.00 0.00 0.00 -7.07 -5.19 -6.15 -5.88 -13.64 -0.02 -0.93 -0.47
1771359 0.00 0.00 0.00 0.00 -7.07 -6.35 -6.38 -6.12 -14.43 -14.44 -0.95 -0.49
1787368 0.00 0.00 0.00 0.00 -5.92 -5.19 -6.38 -6.12 0.00 0.00 -0.96 -0.51
1803285 0.00 0.00 0.00 0.00 -7.07 -5.19 -6.61 -5.65 -14.33 28.76 -0.98 -0.53
1819321 0.00 0.00 0.00 0.00 -5.92 -5.19 -6.61 -5.42 0.02 15.19 -1.00 -0.55
1834512 0.00 0.00 0.00 0.00 -5.92 -4.04 -6.38 -5.19 14.54 14.54 -1.01 -0.56
1850392 0.00 0.00 0.00 0.00 -5.92 -5.19 -6.15 -4.96 14.83 14.83 -1.03 -0.58
1865978 0.00 0.00 0.00 0.00 -5.92 -5.19 -6.15 -4.96 0.00 0.00 -1.04 -0.59
1882767 0.00 0.00 0.00 0.00 -4.77 -5.19 -5.69 -4.96 29.56 0.04 -1.06 -0.61
1898369 0.00 0.00 0.00 0.00 -3.61 -4.04 -5.23 -4.73 28.38 14.22 -1.07 -0.62
1914618 0.00 0.00 0.00 0.00 -4.76 -4.04 -5.00 -4.73 12.88 0.02 -1.08 -0.63
1932507 0.00 0.00 0.00 0.00 -3.61 -4.04 -4.54 -4.50 28.50 14.28 -1.09 -0.64
1948689 0.00 0.00 0.00 0.00 -3.61 -4.04 -4.07 -4.27 26.57 13.31 -1.09 -0.65
1966043 0.00 0.00 0.00 0.00 -3.61 -5.19 -3.84 -4.27 16.36 0.02 -1.10 -0.66
1980122 0.00 0.00 0.00 0.00 -4.76 -4.04 -4.07 -4.27 -12.43 -0.01 -1.10 -0.67
1998655 0.00 0.00 0.00 0.00 -4.76 -4.04 -4.07 -4.27 0.00 0.00 -1.11 -0.68
2016359 0.00 0.00 0.00 0.00 -4.76 -4.04 -4.30 -4.27 -13.32 -0.01 -1.11 -0.69
2033647 0.00 0.00 0.00 0.00 -4.76 -4.04 -4.53 -4.27 -13.69 -0.01 -1.12 -0.70
2050478 0.00 0.00 0.00 0.00 -4.76 -2.89 -4.76 -3.81 -15.87 31.79 -1.12 -0.71
2064965 0.00 0.00 0.00 0.00 -3.61 -2.89 -4.53 -3.58 14.69 14.69 -1.13 -0.72
2080659 0.00 0.00 0.00 0.00 -3.61 -2.89 -4.30 -3.35 17.00 17.01 -1.13 -0.72
2094216 0.00 0.00 0.00 0.00 -2.46 -2.88 -3.84 -3.12 26.87 13.45 -1.14 -0.73
2111365 0.00 0.00 0.00 0.00 -2.46 -2.88 -3.38 -2.89 30.53 15.29 -1.14 -0.73
